PATRON,5.08,,mg/L,0.4,0.0533,1,1,1,0.0531,0.0532,0.0535
BLANCO,0.0938,,mg/L,5,0.001,1,1,1,0.001,0.001,0.0011
BLANCO REACTIVO,0,,mg/L,10,-0.0009,1,1,1,-0.0009,-0.0008,-0.001
FASE 1,0.0122,,mg/L,88.2,0.0001,1,1,1,0.0002,0,0.0002
FASE 2,0.0146,,mg/L,27.8,0.0002,1,1,1,0.0002,0.0001,0.0002
FASE 3,0.0344,,mg/L,46.1,0.0004,1,1,1,0.0003,0.0002,0.0005
VSP NORTE,0.037,,mg/L,11.3,0.0004,1,1,1,0.0004,0.0003,0.0004
CELDA 8.1,0.0305,,mg/L,48.8,0.0003,1,1,1,0.0004,0.0001,0.0004
CELDA 8.2,0.0296,,mg/L,14.2,0.0003,1,1,1,0.0003,0.0004,0.0003
CELDA 8.3,0.0757,,mg/L,21.7,0.0008,1,1,1,0.0007,0.001,0.0007
PATRON,4.8536,,mg/L,0.1,0.0509,1,1,1,0.0509,0.0509,0.051
BLANCO,-0.0177,,mg/L,45.1,-0.0002,1,1,1,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,21.7,-0.0012,1,1,1,-0.0015,-0.001,-0.0011
