PATRON,4.9527,,mg/L,1.2,0.0498,1,1,1,0.0491,0.0501,0.0501
BLANCO,0.0151,,mg/L,55.2,0.0002,1,1,1,0.0002,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,33.8,0.0004,1,1,1,0.0002,0.0005,0.0004
FASE 1,0.0232,,mg/L,93.1,0.0002,1,1,1,0.0003,0.0004,0
PATRON,4.8943,,mg/L,0.2,0.0492,1,1,1,0.0491,0.0493,0.0492
FASE 2,0.0509,,mg/L,24.9,0.0005,1,1,1,0.0006,0.0006,0.0004
FASE 3,0.0515,,mg/L,20.7,0.0005,1,1,1,0.0006,0.0004,0.0005
PATRON,4.8972,,mg/L,0.6,0.0492,1,1,1,0.0489,0.0495,0.0492
BLANCO,0.0208,,mg/L,21.9,0.0002,1,1,1,0.0003,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,24.9,0.0006,1,1,1,0.0006,0.0007,0.0004
VSP NORTE,0.0259,,mg/L,35.4,0.0003,1,1,1,0.0003,0.0002,0.0003
CELDA 8.1,0.0362,,mg/L,47,0.0004,1,1,1,0.0005,0.0002,0.0004
CELDA 8.2,0.0454,,mg/L,30.1,0.0005,1,1,1,0.0005,0.0003,0.0006
CELDA 8.3,0.4313,,mg/L,1.8,0.0044,1,1,1,0.0044,0.0044,0.0043
PATRON,4.8734,,mg/L,0.5,0.049,1,1,1,0.049,0.0492,0.0488
BLANCO,0.0184,,mg/L,54.5,0.0002,1,1,1,0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,5,0.0007,1,1,1,0.0007,0.0008,0.0007
