PATRON,4.8227,,mg/L,0.2,0.049,0.0491,0.049,0.049
BLANCO,0.005,,mg/L,64.4,0.0001,0.0001,0.0001,0
BLANCO REACTIVO,0,,mg/L,17.4,-0.0005,-0.0007,-0.0005,-0.0005
FASE 1,0.0336,,mg/L,7.7,0.0003,0.0004,0.0003,0.0003
FASE 2,0.0453,,mg/L,13.5,0.0005,0.0005,0.0005,0.0004
FASE 3,0.0435,,mg/L,21.2,0.0004,0.0003,0.0005,0.0005
VSP NORTE,0.0188,,mg/L,35.2,0.0002,0.0001,0.0002,0.0003
CELDA 8.1,0.0555,,mg/L,15.9,0.0006,0.0007,0.0006,0.0005
CELDA 8.2,0.0347,,mg/L,17.7,0.0004,0.0003,0.0004,0.0004
CELDA 8.3,0.1138,,mg/L,2,0.0012,0.0012,0.0011,0.0011
PATRON,4.8711,,mg/L,1.2,0.0468,0.0475,0.0468,0.0463
BLANCO,0.0075,,mg/L,>100,0.0001,0,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,32.3,-0.0002,-0.0003,-0.0003,-0.0002
