Analista,,,,,,,,,
Fecha de inicio,07/05/2023 06:00 a. m.  GMT: 07/05/2023 12:00 p. m.,,,,,,,,
Hoja de trabajo,SA001044_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0067,,mg/L,0.3,0.1197,0.1192,0.1197,0.1201
,BLANCO,-0.002,,mg/L,34.9,-0.0002,-0.0003,-0.0001,-0.0003
,BLANCO REACTIVO,0,,mg/L,>100,-0.0002,-0.0004,-0.0004,0.0002
,SA001044-001,3.8802,,mg/L,1.1,0.0191,0.0192,0.0193,0.0189
,SA001044-002,3.8269,,mg/L,1.1,0.0186,0.0184,0.0187,0.0188
,SA001044-003,3.2946,,mg/L,1.3,0.0162,0.0164,0.016,0.0162
,SA001044-004,3.8458,,mg/L,0.1,0.0188,0.0187,0.0188,0.0188
,SA001044-005,3.9117,,mg/L,0.5,0.0189,0.019,0.019,0.0188
,PATRON,1.0106,,mg/L,0.3,0.1201,0.1199,0.12,0.1206
,SA001044-006,5.8687,,mg/L,0.3,0.029,0.0291,0.029,0.0289
,SA001044-007,3.0419,,mg/L,1.1,0.015,0.0151,0.0149,0.0152
,SA001044-008,3.3278,,mg/L,1.3,0.0165,0.0165,0.0167,0.0162
,SA001044-009,3.6473,,mg/L,0.9,0.0177,0.0175,0.0178,0.0177
,SA001044-010,5.7018,,mg/L,0.7,0.0274,0.0274,0.0276,0.0272
,PATRON,1.0061,,mg/L,0.1,0.1196,0.1196,0.1195,0.1198
,BLANCO,-0.0002,,mg/L,>100,0,-0.0001,-0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,5.8,-0.0004,-0.0004,-0.0004,-0.0004
,SA001044-011,6.5488,,mg/L,1.5,0.0317,0.0313,0.0315,0.0322
,SA001044-012,7.6202,,mg/L,0,0.0374,0.0374,0.0374,0.0374
,SA001044-013,7.069,,mg/L,0.1,0.0341,0.0341,0.0341,0.0341
,SA001044-014,6.1283,,mg/L,0.2,0.0297,0.0297,0.0296,0.0298
,SA001044-015,7.8786,,mg/L,0.5,0.0381,0.0378,0.0382,0.0382
,PATRON,1.0063,,mg/L,0.1,0.1196,0.1196,0.1198,0.1195
,SA001044-016,6.4171,,mg/L,0.5,0.0308,0.0309,0.0309,0.0306
,SA001044-017,3.3669,,mg/L,0.7,0.0163,0.0162,0.0164,0.0163
,SA001044-018,4.139,,mg/L,1.6,0.0202,0.0199,0.0202,0.0205
,SA001044-019,3.3488,,mg/L,0.8,0.0165,0.0167,0.0164,0.0165
,SA001044-020,2.6767,,mg/L,1.2,0.013,0.0132,0.013,0.0129
,PATRON,1.0016,,mg/L,0.1,0.1191,0.1191,0.1189,0.1192
,BLANCO,-0.0018,,mg/L,>100,-0.0002,-0.0001,-0.0005,0
,BLANCO REACTIVO,0,,mg/L,8.4,-0.0005,-0.0005,-0.0005,-0.0006
,SA001044-021,-0.0844,,mg/L,57.6,-0.0004,-0.0002,-0.0007,-0.0004
,SA001044-022,2.8155,,mg/L,1.5,0.0137,0.0135,0.0139,0.0135
,SA001044-023,2.868,,mg/L,1,0.0139,0.0141,0.0138,0.0139
,SA001044-024,3.1568,,mg/L,0.4,0.0157,0.0156,0.0158,0.0157
,SA001044-025,3.0238,,mg/L,0.3,0.0146,0.0146,0.0146,0.0147
,PATRON,1.0024,,mg/L,0.2,0.1192,0.1189,0.1193,0.1194
,SA001044-026,3.0347,,mg/L,0.5,0.0149,0.0149,0.0149,0.0148
,SA001044-027,2.464,,mg/L,0.7,0.012,0.0119,0.0121,0.0121
,SA001044-028,0.1633,,mg/L,14.6,0.0008,0.0009,0.0007,0.0007
,SA001044-029,1.9533,,mg/L,0.7,0.0096,0.0097,0.0096,0.0096
,SA001044-030,2.1178,,mg/L,2.4,0.0103,0.01,0.0104,0.0105
,PATRON,1.0055,,mg/L,0.2,0.1195,0.1195,0.1193,0.1198
,BLANCO,0.0001,,mg/L,>100,0,0.0002,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,22.2,-0.0007,-0.0005,-0.0006,-0.0008
,SA001044-031,2.4055,,mg/L,0.5,0.0116,0.0117,0.0117,0.0116
,SA001044-032,26.7032,,mg/L,0.3,0.1287,0.1285,0.1291,0.1285
,PATRON,1.0031,,mg/L,0.5,0.1193,0.1199,0.119,0.1189
,BLANCO,0.0028,,mg/L,37.5,0.0003,0.0004,0.0004,0.0002
,BLANCO REACTIVO,0,,mg/L,46,-0.0004,-0.0005,-0.0006,-0.0002
