PATRON,4.8527,,mg/L,0.8,0.0541,0.0541,0.0546,0.0538
BLANCO,0.0394,,mg/L,11.8,0.0004,0.0004,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,13.4,0.0005,0.0006,0.0005,0.0004
FASE 1,0.0245,,mg/L,49,0.0003,0.0004,0.0003,0.0001
FASE 2,0.0158,,mg/L,56.5,0.0002,0.0001,0.0003,0.0002
FASE 3,0.032,,mg/L,13.3,0.0004,0.0004,0.0003,0.0003
VSP NORTE,0.0241,,mg/L,22.5,0.0003,0.0003,0.0003,0.0002
CELDA 8.1,0.0607,,mg/L,3.7,0.0007,0.0007,0.0007,0.0007
CELDA 8.2,0.051,,mg/L,2.1,0.0006,0.0006,0.0006,0.0006
CELDA 8.3,0.0714,,mg/L,8.3,0.0008,0.0007,0.0008,0.0008
PATRON,4.9644,,mg/L,0.9,0.0554,0.0556,0.0548,0.0557
BLANCO,0.0446,,mg/L,16.7,0.0005,0.0005,0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,11.4,0.0009,0.0011,0.0009,0.0009
