PATRON,5.028,,mg/L,0.6,0.0441,0.0439,0.0444,0.0441
BLANCO,0.0085,,mg/L,97.4,0.0001,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,21.2,-0.0003,-0.0003,-0.0002,-0.0003
FASE 1,0.0145,,mg/L,>100,0.0001,0.0003,0.0001,0
FASE 2,0.0046,,mg/L,73.5,0,0,0.0001,0
FASE 3,0.031,,mg/L,21.2,0.0003,0.0003,0.0002,0.0003
VSP NORTE,0.0127,,mg/L,64.3,0.0001,0.0002,0,0.0001
CELDA 8.1,0.0315,,mg/L,37.4,0.0003,0.0003,0.0002,0.0003
CELDA 8.2,0.0392,,mg/L,24,0.0003,0.0004,0.0004,0.0003
CELDA 8.3,0.0389,,mg/L,15.7,0.0003,0.0004,0.0003,0.0004
PATRON,5.0622,,mg/L,0.6,0.0444,0.0441,0.0446,0.0446
BLANCO,-0.0637,,mg/L,8.8,-0.0006,-0.0005,-0.0006,-0.0005
BLANCO REACTIVO,0,,mg/L,9.1,-0.0006,-0.0006,-0.0006,-0.0007
