PATRON,4.9213,,mg/L,1,0.0494,0.0493,0.0489,0.0499
BLANCO,-0.0404,,mg/L,10.4,-0.0004,-0.0004,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,9.8,-0.0016,-0.0014,-0.0016,-0.0018
FASE 1,0.0597,,mg/L,10.9,0.0006,0.0007,0.0006,0.0006
FASE 2,0.0756,,mg/L,11.9,0.0008,0.0008,0.0007,0.0009
FASE 3,0.1033,,mg/L,4.2,0.0011,0.0011,0.001,0.0011
VSP NORTE,0.0514,,mg/L,18.7,0.0005,0.0006,0.0004,0.0006
CELDA 8.1,0.0603,,mg/L,7.6,0.0006,0.0006,0.0006,0.0007
CELDA 8.2,0.0531,,mg/L,19.3,0.0005,0.0006,0.0006,0.0004
CELDA 8.3,1.6981,,mg/L,0.9,0.0172,0.0174,0.0171,0.0172
PATRON,5.0694,,mg/L,0.4,0.0508,0.0508,0.0506,0.051
BLANCO,0.0627,,mg/L,13.3,0.0006,0.0007,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,37.3,-0.0009,-0.0006,-0.0008,-0.0012
