Analista,RR,,,,,,,,,,,,
Fecha de inicio,04/09/2024 02:54 p. m.  GMT: 04/09/2024 08:54 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005369_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5124,,mg/L,1.1,0.0168,0.0005,1,1,1,0.0168,0.017,0.0166
,BLANCO,0.0052,,mg/L,>100,0.0002,0.0001,1,1,1,0,-0.0003,0.0009
,BLANCO REACTIVO,0,,mg/L,>100,0.0002,-0.0004,1,1,1,0.0003,-0.0002,0.0005
,SA005369-001,0.2175,,mg/L,2.3,0.0186,0.0002,19.991,7,1,0.0181,0.0187,0.0189
,SA005369-002,0.2269,,mg/L,1.3,0.0194,0.0001,20.011,7,1,0.0191,0.0196,0.0195
,SA005369-003,0.1634,,mg/L,1.7,0.0154,-0.0014,20.083,7,1,0.0157,0.0153,0.0152
,SA005369-004,0.2329,,mg/L,0.4,0.0219,0,20.033,7,1,0.022,0.0218,0.0218
,SA005369-005,0.1392,,mg/L,3.7,0.0131,-0.0012,20.033,7,1,0.0125,0.0134,0.0133
,PATRON,0.5121,,mg/L,1.3,0.0165,0.0007,1,1,1,0.0165,0.0168,0.0163
,SA005369-006,0.128,,mg/L,0.4,0.0118,0.0003,20.043,7,1,0.0118,0.0118,0.0119
,SA005369-007,-0.0033,,mg/L,2.6,-0.0003,-0.0008,20,7,1,-0.0003,-0.0003,-0.0003
,SA005369-008,0.9339,,mg/L,0.8,0.0872,-0.0001,19.944,7,1,0.0864,0.0878,0.0875
,SA005369-009,0.5312,,mg/L,1.6,0.0496,-0.001,20.072,7,1,0.0494,0.049,0.0505
,SA005369-010,1.0745,,mg/L,1.3,0.1011,0,20.058,7,1,0.0996,0.1019,0.1018
,PATRON,0.5103,,mg/L,2.5,0.0165,-0.0011,1,1,1,0.0167,0.016,0.0167
,BLANCO,0.0026,,mg/L,>100,0.0001,-0.0008,1,1,1,0.0005,0.0002,-0.0004
,BLANCO REACTIVO,0,,mg/L,43.2,0.0008,0.0002,1,1,1,0.0004,0.001,0.0011
,SA005369-011,0.494,,mg/L,1,0.0461,-0.0012,20.057,7,1,0.0466,0.046,0.0457
,SA005369-012,0.0005,,mg/L,>100,0,-0.0016,20.067,7,1,0.0001,0,0
,SA005369-013,0.4601,,mg/L,3.6,0.0428,-0.0004,20.004,7,1,0.0444,0.0427,0.0413
,SA005369-014,2.2358,,mg/L,0.6,0.2083,-0.0021,20.036,7,1,0.2069,0.2085,0.2095
,SA005369-015,1.1488,,mg/L,0.4,0.108,-0.0007,20.042,7,1,0.1085,0.108,0.1076
,PATRON,0.5136,,mg/L,2.7,0.0166,0.0001,1,1,1,0.017,0.0161,0.0166
,SA005369-016,0.934,,mg/L,0.4,0.0875,0.0002,20.004,7,1,0.0875,0.0879,0.0872
,SA005369-017,0.4037,,mg/L,0.8,0.0376,-0.0009,20.063,7,1,0.0377,0.0373,0.0379
,SA005369-018,0.7149,,mg/L,0.2,0.0669,-0.0004,20.022,7,1,0.0669,0.067,0.0667
,SA005369-019,2.8233,,mg/L,0.1,0.2586,-0.0004,20.005,7,1,0.2587,0.2582,0.2589
,SA005369-020,1.3298,,mg/L,1.3,0.1255,-0.0003,20.096,7,1,0.1251,0.1273,0.124
,PATRON,0.5033,,mg/L,2.7,0.0163,-0.0007,1,1,1,0.0164,0.0166,0.0158
,BLANCO,-0.0059,,mg/L,95,-0.0002,-0.0001,1,1,1,-0.0004,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,62.6,0.0005,0.0003,1,1,1,0.0004,0.0002,0.0008
,SA005369-021,0.6537,,mg/L,0.6,0.061,-0.001,19.999,7,1,0.0607,0.0614,0.061
,SA005369-022,0.6548,,mg/L,0.9,0.061,-0.0026,19.978,7,1,0.0607,0.0608,0.0617
,SA005369-023,0.4302,,mg/L,0.7,0.0401,-0.0018,20.077,7,1,0.0403,0.0398,0.0403
,SA005369-024,0.4223,,mg/L,0.4,0.0393,-0.0021,20.047,7,1,0.0395,0.0393,0.0392
,SA005369-025,0.2897,,mg/L,1.5,0.0269,-0.0006,20.041,7,1,0.0266,0.0267,0.0273
