PATRON,1.014,,mg/L,1.3,0.0003,0.0208,0.0211,0.0208,0.0206
BLANCO,-0.0032,,mg/L,>100,0.0001,-0.0001,-0.0002,0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,12.1,0,-0.0002,-0.0002,-0.0002,-0.0001
H,0.0998,,mg/L,2.8,0.0001,0.0021,0.0021,0.0021,0.002
C1,0.0977,,mg/L,3.1,0.0001,0.002,0.0019,0.002,0.002
C2,0.1002,,mg/L,1.6,0,0.0021,0.0021,0.002,0.002
PATRON,1.0087,,mg/L,0.2,0,0.0207,0.0207,0.0208,0.0207
BLANCO,-0.0108,,mg/L,10.9,0,-0.0002,-0.0002,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,8.8,0,-0.0005,-0.0005,-0.0004,-0.0005
C3,0.1093,,mg/L,1.5,0,0.0022,0.0022,0.0022,0.0023
C4,0.0996,,mg/L,1.5,0,0.002,0.002,0.0021,0.0021
T,0.0996,,mg/L,5.2,0.0001,0.002,0.0019,0.0021,0.0021
PATRON,1.0143,,mg/L,0.8,0.0002,0.0208,0.0207,0.021,0.0208
BLANCO,-0.0036,,mg/L,52.1,0,-0.0001,-0.0001,-0.0001,0
BLANCO REACTIVO,0,,mg/L,9.8,0.0001,-0.0008,-0.0007,-0.0008,-0.0008
DP1,0.0981,,mg/L,2,0,0.002,0.002,0.002,0.002
DP2,0.1213,,mg/L,1.3,0,0.0025,0.0025,0.0025,0.0025
DP3,0.0795,,mg/L,2.9,0,0.0016,0.0017,0.0016,0.0016
PATRON,1.0011,,mg/L,0.3,0.0001,0.0206,0.0206,0.0205,0.0206
BLANCO,-0.0086,,mg/L,17.8,0,-0.0002,-0.0002,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,38.3,0.0001,-0.0002,-0.0003,-0.0001,-0.0002
DP4,0.0867,,mg/L,3.6,0.0001,0.0018,0.0017,0.0018,0.0019
DP5,0.0361,,mg/L,4.1,0,0.0007,0.0008,0.0008,0.0007
DP6,0.1012,,mg/L,1.5,0,0.0021,0.0021,0.0021,0.002
PATRON,0.9967,,mg/L,0.1,0,0.0205,0.0205,0.0204,0.0205
BLANCO,-0.0018,,mg/L,>100,0.0001,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,7.9,0,-0.0006,-0.0005,-0.0006,-0.0006
ELY1,0.0905,,mg/L,1.9,0,0.0019,0.0018,0.0018,0.0019
ELY2,0.0841,,mg/L,2.8,0,0.0017,0.0018,0.0017,0.0017
ELY3,0.0703,,mg/L,2.2,0,0.0014,0.0015,0.0014,0.0014
PATRON,1.0127,,mg/L,0,0,0.0208,0.0208,0.0208,0.0208
BLANCO,-0.0061,,mg/L,57.2,0.0001,-0.0001,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,5.6,0,-0.0007,-0.0007,-0.0008,-0.0007
ELY4,0.0649,,mg/L,1.8,0,0.0013,0.0014,0.0013,0.0013
ELY5,0.0563,,mg/L,3.9,0,0.0012,0.0011,0.0012,0.0011
PATRON,1.0025,,mg/L,0.6,0.0001,0.0206,0.0207,0.0205,0.0205
BLANCO,-0.0091,,mg/L,40.1,0.0001,-0.0002,-0.0001,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,7.6,0.0001,-0.0009,-0.0008,-0.0009,-0.0009
