PATRON,1.0035,,mg/L,0.6,0.0001,0.0199,0.02,0.0198,0.0199
BLANCO,-0.0058,,mg/L,>100,0.0001,-0.0001,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,47.3,0.0001,-0.0001,-0.0001,-0.0002,-0.0001
H,0.2316,,mg/L,1.6,0.0001,0.0046,0.0046,0.0047,0.0045
C1,0.2332,,mg/L,0.6,0,0.0046,0.0046,0.0046,0.0047
C2,0.2317,,mg/L,1,0,0.0046,0.0046,0.0046,0.0047
PATRON,1.0063,,mg/L,0.6,0.0001,0.02,0.0199,0.0199,0.0201
BLANCO,0.002,,mg/L,>100,0.0001,0,0,0.0001,0
BLANCO REACTIVO,0,,mg/L,20.2,0,0.0002,0.0002,0.0002,0.0003
C3,0.1993,,mg/L,1.9,0.0001,0.004,0.0039,0.0039,0.004
C4,0.2007,,mg/L,1,0,0.004,0.004,0.0039,0.004
T,0.1881,,mg/L,2.7,0.0001,0.0037,0.0037,0.0037,0.0039
PATRON,1.0032,,mg/L,3.4,0.0007,0.0199,0.0203,0.0203,0.0191
BLANCO,-0.0022,,mg/L,>100,0.0001,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,5.4,0,-0.0008,-0.0008,-0.0008,-0.0008
DP1,0.1538,,mg/L,2.3,0.0001,0.0031,0.003,0.0031,0.003
DP2,0.1421,,mg/L,2.6,0.0001,0.0028,0.0028,0.0029,0.0028
DP3,0.2791,,mg/L,1.9,0.0001,0.0055,0.0055,0.0055,0.0057
PATRON,0.9898,,mg/L,0.8,0.0002,0.0196,0.0198,0.0195,0.0196
BLANCO,-0.0064,,mg/L,82.4,0.0001,-0.0001,-0.0002,0,-0.0002
BLANCO REACTIVO,0,,mg/L,4.6,0,-0.0009,-0.0009,-0.001,-0.0009
DP4,0.1925,,mg/L,2.1,0.0001,0.0038,0.0039,0.0038,0.0038
DP5,0.5447,,mg/L,2.1,0.0002,0.0108,0.0107,0.0106,0.0111
DP6,0.3638,,mg/L,0.7,0,0.0072,0.0072,0.0073,0.0073
PATRON,0.9959,,mg/L,3,0.0006,0.0198,0.02,0.0202,0.0191
BLANCO,-0.0066,,mg/L,48.6,0.0001,-0.0001,-0.0001,-0.0001,-0.0002
BLANCO REACTIVO,0,,mg/L,4.4,0,-0.0011,-0.001,-0.0011,-0.0011
ELY1,0.2188,,mg/L,1.7,0.0001,0.0044,0.0043,0.0044,0.0043
ELY2,0.188,,mg/L,3.5,0.0001,0.0037,0.0039,0.0036,0.0037
ELY3,0.1693,,mg/L,3.4,0.0001,0.0034,0.0033,0.0035,0.0033
PATRON,0.9951,,mg/L,0.7,0.0001,0.0197,0.0198,0.0196,0.0198
BLANCO,-0.0047,,mg/L,78.9,0.0001,-0.0001,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,5.3,0.0001,-0.0012,-0.0012,-0.0013,-0.0012
ELY4,0.1397,,mg/L,3.8,0.0001,0.0028,0.0028,0.0027,0.0029
ELY5,0.1276,,mg/L,3.7,0.0001,0.0025,0.0024,0.0026,0.0026
PATRON,0.9998,,mg/L,0.3,0.0001,0.0198,0.0199,0.0199,0.0198
BLANCO,0.0086,,mg/L,12.9,0,0.0002,0.0002,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,7.3,0.0001,-0.001,-0.0011,-0.0009,-0.001
