Analista,,,,,,,,,
Fecha de inicio,14/03/2023 04:29 p. m.  GMT: 14/03/2023 10:29 p. m.,,,,,,,,
Hoja de trabajo,SA000671_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0137,,mg/L,0.4,0.1346,0.1349,0.1349,0.1339
,BLANCO,0.001,,mg/L,23.2,0.0001,0.0001,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,0.0002,0
,SA000671-001,1.3463,,mg/L,0.7,0.0073,0.0072,0.0073,0.0072
,SA000671-002,0.0248,,mg/L,>100,0.0001,0.0001,-0.0001,0.0004
,SA000671-003,15.2107,,mg/L,0.2,0.0816,0.0815,0.0817,0.0816
,SA000671-004,1.9595,,mg/L,1.7,0.0106,0.0106,0.0108,0.0104
,SA000671-005,2.3505,,mg/L,1.4,0.0127,0.0129,0.0125,0.0127
,PATRON,1.0061,,mg/L,0.6,0.1336,0.1345,0.1332,0.133
,SA000671-006,3.194,,mg/L,0.2,0.0172,0.0172,0.0172,0.0173
,SA000671-007,2.3847,,mg/L,1.1,0.0129,0.013,0.0129,0.0127
,SA000671-008,27.121,,mg/L,0.7,0.1438,0.1428,0.1447,0.1439
,SA000671-009,1.964,,mg/L,0.3,0.0106,0.0106,0.0106,0.0106
,SA000671-010,0.159,,mg/L,8.9,0.0009,0.0009,0.0008,0.0009
,PATRON,1.0112,,mg/L,0.7,0.1343,0.1338,0.1337,0.1354
,BLANCO,0.001,,mg/L,>100,0.0001,0.0003,0,0
,BLANCO REACTIVO,0,,mg/L,71,-0.0001,-0.0002,0,-0.0002
,SA000671-011,1.6828,,mg/L,0.4,0.0091,0.0091,0.0091,0.0091
,SA000671-012,1.3156,,mg/L,1,0.0071,0.007,0.0071,0.0072
,SA000671-013,2.5297,,mg/L,0.7,0.0137,0.0136,0.0137,0.0137
,SA000671-014,2.2646,,mg/L,0.8,0.0122,0.0123,0.0123,0.0121
,SA000671-015,2.093,,mg/L,0.9,0.0113,0.0112,0.0114,0.0113
,PATRON,1.0078,,mg/L,0.7,0.1338,0.1347,0.1338,0.133
,SA000671-016,1.5656,,mg/L,1.4,0.0084,0.0086,0.0085,0.0083
,SA000671-017,1.6034,,mg/L,0.9,0.0087,0.0086,0.0087,0.0087
,SA000671-018,1.2579,,mg/L,0.7,0.0068,0.0068,0.0068,0.0068
,SA000671-019,1.2961,,mg/L,1.9,0.007,0.0069,0.0071,0.007
,SA000671-020,1.4812,,mg/L,0.8,0.008,0.0079,0.008,0.0081
,PATRON,1.016,,mg/L,0.5,0.1349,0.1344,0.1357,0.1346
,BLANCO,0.0004,,mg/L,>100,0.0001,0,0,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0003,0,0
,SA000671-021,1.2713,,mg/L,0.3,0.0069,0.0068,0.0069,0.0069
,SA000671-022,1.3198,,mg/L,0.5,0.0071,0.0072,0.0071,0.0071
,SA000671-023,1.3741,,mg/L,2.3,0.0074,0.0073,0.0076,0.0073
,SA000671-024,1.3189,,mg/L,1,0.0071,0.0072,0.0071,0.007
,SA000671-025,1.5514,,mg/L,1.6,0.0084,0.0085,0.0082,0.0084
,PATRON,1.0121,,mg/L,0.4,0.1344,0.1349,0.1343,0.134
,SA000671-026,1.2468,,mg/L,1.6,0.0067,0.0067,0.0068,0.0066
,SA000671-027,1.6441,,mg/L,0.4,0.0089,0.0089,0.0089,0.0088
,SA000671-028,1.7871,,mg/L,5.4,0.0096,0.0094,0.0102,0.0093
,SA000671-029,1.519,,mg/L,2,0.0082,0.0082,0.008,0.0083
,SA000671-030,1.4617,,mg/L,0.7,0.0079,0.008,0.0079,0.0078
,PATRON,1.0087,,mg/L,0.2,0.1339,0.1337,0.1341,0.134
,BLANCO,0.0002,,mg/L,>100,0,0.0001,0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,93.1,-0.0001,-0.0001,-0.0002,0
,SA000671-031,1.2817,,mg/L,1.9,0.0069,0.007,0.0068,0.007
,SA000671-032,1.7105,,mg/L,0.4,0.0092,0.0092,0.0092,0.0093
,PATRON,1.0087,,mg/L,0.7,0.1339,0.1345,0.1329,0.1344
,BLANCO,0,,mg/L,>100,0,0.0001,0,0
,BLANCO REACTIVO,0,,mg/L,65.2,-0.0001,-0.0002,-0.0002,0
