PATRON,0.9899,,mg/L,0.3,0.0004,0.1238,0.0007,0.1239,0.1242,0.1234
BLANCO,0.0018,,mg/L,>100,0.0004,0.0002,-0.0006,0.0007,0,0
BLANCO REACTIVO,0,,mg/L,100,0.0008,-0.0008,0.0004,-0.0006,-0.0001,-0.0016
H KCA PO,0.0462,,mg/L,2.3,0.0001,0.0057,0.0027,0.0056,0.0056,0.0059
H KCA PO,0.0442,,mg/L,11.3,0.0006,0.0055,0.0029,0.0056,0.0048,0.006
H KCA PO,0.0464,,mg/L,6.9,0.0004,0.0057,0.0026,0.0058,0.0061,0.0053
PATRON,0.9848,,mg/L,0.5,0.0006,0.1232,0.0015,0.1238,0.1229,0.1228
H KCA PO,0.0456,,mg/L,3.8,0.0002,0.0056,0.0028,0.0054,0.0056,0.0059
H KCA PO,0.0455,,mg/L,3.3,0.0002,0.0056,0.0028,0.0058,0.0057,0.0054
PATRON,1.0101,,mg/L,0.4,0.0004,0.1264,0.0015,0.1259,0.1264,0.1268
BLANCO,0.0022,,mg/L,>100,0.0005,0.0003,0.0006,0.0004,-0.0003,0.0007
BLANCO REACTIVO,0,,mg/L,98.9,0.0003,-0.0003,-0.0004,-0.0005,0,-0.0003
M1 PO,0.031,,mg/L,12.7,0.0005,0.0038,0.0019,0.0042,0.0033,0.004
M2 PO,0.0378,,mg/L,7.4,0.0003,0.0047,0.0017,0.005,0.0047,0.0043
M3 PO,0.0354,,mg/L,6.2,0.0003,0.0044,0.0018,0.0043,0.0047,0.0041
M4 PO,0.0315,,mg/L,6.4,0.0003,0.0039,0.0018,0.0037,0.0042,0.0038
PATRON,1.0079,,mg/L,1.3,0.0016,0.1261,0.0006,0.1275,0.1243,0.1264
P KCA PO,0.0304,,mg/L,4.3,0.0002,0.0038,0.0013,0.0039,0.0036,0.0038
PATRON,1.0062,,mg/L,0.2,0.0002,0.1385,0.0004,0.1384,0.1388,0.1384
BLANCO,0.0055,,mg/L,51.8,0.0004,0.0007,-0.0008,0.0003,0.0007,0.0011
BLANCO REACTIVO,0,,mg/L,53.3,0.0002,0.0005,-0.0005,0.0007,0.0003,0.0003
CELDA 8,0.0075,,mg/L,23.7,0.0002,0.001,0.002,0.0007,0.0011,0.0012
CANAL,0.1854,,mg/L,0.8,0.0002,0.0249,0.0022,0.025,0.0246,0.025
FASE 1,0.0071,,mg/L,52.2,0.0005,0.0009,0.0023,0.0004,0.0014,0.001
FASE 2,0.0006,,mg/L,>100,0.0003,0.0001,0.0022,0.0004,0,-0.0001
FASE 3,0.0059,,mg/L,24.1,0.0002,0.0008,0.0019,0.001,0.0006,0.0008
VSP NORTE,0.0525,,mg/L,4.9,0.0003,0.007,0.0027,0.0072,0.0072,0.0066
CELDA 8.1,0.0093,,mg/L,25.6,0.0003,0.0012,0.0017,0.001,0.0016,0.0011
CELDA 8.2,0.0047,,mg/L,61.8,0.0004,0.0006,0.0014,0.0004,0.0011,0.0004
CELDA 8.3,0.004,,mg/L,8.6,0,0.0005,0.0018,0.0006,0.0005,0.0005
PATRON,1.0148,,mg/L,0.7,0.001,0.1397,0.0009,0.1399,0.1406,0.1386
BLANCO,-0.0012,,mg/L,98.8,0.0002,-0.0002,-0.0003,-0.0003,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,0.0006,-0.0003,0,-0.0005,-0.0007,0.0004
H KCA PE,0.007,,mg/L,21.7,0.0002,0.0009,0.0024,0.0007,0.0011,0.001
H KCA PE,0.0067,,mg/L,16.3,0.0001,0.0009,0.0025,0.0008,0.001,0.0009
H KCA PE,0.0053,,mg/L,34.7,0.0002,0.0007,0.0026,0.0009,0.0004,0.0007
PATRON,1.0144,,mg/L,0.2,0.0003,0.1397,0.0009,0.14,0.1396,0.1394
H KCA PE,0.0057,,mg/L,34.6,0.0003,0.0008,0.0026,0.001,0.0008,0.0005
H KCA PE,0.0088,,mg/L,17.6,0.0002,0.0012,0.0022,0.0009,0.0013,0.0013
PATRON,0.983,,mg/L,1.1,0.0015,0.1353,-0.0005,0.1371,0.1345,0.1343
BLANCO,-0.0004,,mg/L,>100,0.0005,0,0.0002,-0.0002,0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0004,0.0001,-0.0005,-0.0002,0.0006,0
M1 PE,0.005,,mg/L,46.8,0.0003,0.0007,0.0006,0.0003,0.0008,0.0009
M2 PE,0.0012,,mg/L,>100,0.0005,0.0002,0.0013,0.0004,0.0005,-0.0004
M3 PE,0.0028,,mg/L,52.4,0.0002,0.0004,0.001,0.0005,0.0001,0.0005
M4 PE,0.0043,,mg/L,45.7,0.0003,0.0006,0.0008,0.0008,0.0003,0.0005
PATRON,1.0126,,mg/L,0.3,0.0005,0.1394,-0.0003,0.14,0.1392,0.1391
P KCA PE,0.0065,,mg/L,20.5,0.0002,0.0009,0.0008,0.0007,0.001,0.001
PATRON,1.0014,,mg/L,0.1,0.0001,0.1379,-0.0004,0.1379,0.1378,0.1379
BLANCO,-0.0013,,mg/L,>100,0.0005,-0.0002,-0.0012,-0.0006,0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,16.3,0.0001,0.0009,-0.0015,0.0011,0.0009,0.0008
ELY 1,0.0086,,mg/L,18.6,0.0002,0.0012,0.0006,0.0014,0.0011,0.001
ELY 2,0.0097,,mg/L,5.3,0.0001,0.0013,0.0005,0.0013,0.0012,0.0014
ELY 3,0.0066,,mg/L,11.2,0.0001,0.0009,0.0011,0.0008,0.0009,0.001
ELY 4,0.0104,,mg/L,21,0.0003,0.0014,0.0005,0.0013,0.0017,0.0012
PATRON,1.0163,,mg/L,0.2,0.0003,0.1399,-0.0009,0.1397,0.1398,0.1403
ELY P,0.005,,mg/L,40.7,0.0003,0.0007,0.0002,0.0009,0.0004,0.0007
PATRON,1.0173,,mg/L,0.1,0.0001,0.1401,-0.0024,0.1401,0.1402,0.14
BLANCO,-0.003,,mg/L,75.5,0.0003,-0.0004,-0.0019,-0.0001,-0.0006,-0.0005
BLANCO REACTIVO,0,,mg/L,33.1,0.0004,0.0013,-0.0023,0.0015,0.0016,0.0008
NOROESTE,0.0597,,mg/L,3.4,0.0003,0.008,-0.0015,0.0078,0.0083,0.0078
TRITURADORA,0.0077,,mg/L,27.6,0.0003,0.001,-0.0011,0.0013,0.0007,0.001
VICTORIA,0.0012,,mg/L,66.8,0.0001,0.0002,-0.0007,0.0003,0.0001,0.0001
CELDA 1,0.0034,,mg/L,90.4,0.0004,0.0004,-0.0009,0,0.0006,0.0008
CELDA 2,0.0063,,mg/L,13.3,0.0001,0.0008,-0.0014,0.0009,0.0007,0.0009
CELDA 3,0.0039,,mg/L,17.2,0.0001,0.0005,-0.0007,0.0005,0.0006,0.0005
CELDA 4A,0.0016,,mg/L,>100,0.0005,0.0002,-0.0003,-0.0003,0.0002,0.0007
CELDA 4B,0.0029,,mg/L,39.7,0.0002,0.0004,-0.0004,0.0005,0.0002,0.0004
CELDA 5A,0.0057,,mg/L,40.3,0.0003,0.0008,-0.0014,0.0011,0.0006,0.0006
CELDA 5B,0.0035,,mg/L,16.9,0.0001,0.0005,-0.001,0.0004,0.0004,0.0006
PATRON,1.0123,,mg/L,0.3,0.0004,0.1394,-0.0027,0.1392,0.1391,0.1399
BLANCO,0.004,,mg/L,33.3,0.0002,0.0005,-0.0031,0.0003,0.0006,0.0006
BLANCO REACTIVO,0,,mg/L,15.8,0.0002,0.0016,-0.0023,0.0017,0.0013,0.0017
