PATRON,4.9164,,mg/L,0.3,0.0543,1,1,1,0.0543,0.0544,0.0541
BLANCO,0.0193,,mg/L,23.9,0.0002,1,1,1,0.0003,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,38.6,-0.0002,1,1,1,-0.0002,-0.0001,-0.0001
FASE 1,0.0145,,mg/L,24.2,0.0002,1,1,1,0.0001,0.0002,0.0002
FASE 2,0.0117,,mg/L,39.1,0.0001,1,1,1,0.0002,0.0001,0.0002
FASE 3,0.0284,,mg/L,41.7,0.0003,1,1,1,0.0003,0.0004,0.0002
VSP NORTE,0.0254,,mg/L,32.9,0.0003,1,1,1,0.0002,0.0004,0.0003
CELDA 8.1,0.0224,,mg/L,46,0.0003,1,1,1,0.0002,0.0004,0.0002
CELDA 8.2,0.018,,mg/L,13.4,0.0002,1,1,1,0.0002,0.0002,0.0002
CELDA 8.3,0.0993,,mg/L,1.4,0.0011,1,1,1,0.0011,0.0011,0.0011
PATRON,4.9821,,mg/L,1,0.055,1,1,1,0.0556,0.0548,0.0545
BLANCO,0.015,,mg/L,76.9,0.0002,1,1,1,0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0,-0.0002,0
