PATRON,1.0079,,mg/L,0.6,0.1283,0.0004,0.1276,0.1292,0.1281
BLANCO,-0.0029,,mg/L,>100,-0.0004,-0.0004,-0.0008,0.0003,-0.0006
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0003,-0.0003,-0.0009,0.0002
H KCA PO,0.0069,,mg/L,52.9,0.0009,0.0015,0.0014,0.0007,0.0005
H KCA PO,0.005,,mg/L,67.4,0.0006,0.0016,0.0006,0.0002,0.0011
H KCA PO,0.0042,,mg/L,50.6,0.0005,0.0013,0.0005,0.0003,0.0008
PATRON,0.9796,,mg/L,0.5,0.1248,0.0009,0.1254,0.1244,0.1245
H KCA PO,-0.0029,,mg/L,90.1,-0.0004,0.0018,0,-0.0007,-0.0004
H KCA PO,0.0055,,mg/L,28.9,0.0007,0.0012,0.0008,0.0009,0.0005
PATRON,0.9811,,mg/L,0.1,0.1249,0.0007,0.1248,0.1251,0.1249
BLANCO,-0.0036,,mg/L,>100,-0.0005,-0.0006,-0.0004,-0.0011,0.0001
BLANCO REACTIVO,0,,mg/L,57,-0.0007,-0.0008,-0.0007,-0.0003,-0.0011
M1 PO,0.0055,,mg/L,41.7,0.0007,0.0017,0.0006,0.001,0.0005
M2 PO,0.0009,,mg/L,>100,0.0001,0.0018,-0.0001,-0.0001,0.0006
M3 PO,0.0024,,mg/L,>100,0.0003,0.0017,0.0006,0.0003,0
M4 PO,0.0013,,mg/L,>100,0.0002,0.0017,0.0005,0.0003,-0.0003
PATRON,1.0101,,mg/L,0.3,0.1183,0.0013,0.118,0.1186,0.1182
P KCA PO,-0.0005,,mg/L,>100,-0.0001,0.0019,-0.0003,-0.0008,0.0009
PATRON,0.9997,,mg/L,0.3,0.1291,0.0008,0.1288,0.1289,0.1296
BLANCO,-0.0034,,mg/L,69,-0.0004,0.0001,-0.0005,-0.0001,-0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0001,-0.0009,0,-0.0001
CELDA 8,0.0112,,mg/L,23.9,0.0013,0.0016,0.0015,0.0015,0.001
CANAL,0.0014,,mg/L,51.5,0.0002,0.0027,0.0002,0.0003,0.0001
FASE 1,-0.0009,,mg/L,71.8,-0.0001,0.0024,-0.0002,0,-0.0001
FASE 2,0.0008,,mg/L,71.6,0.0001,0.0022,0.0001,0,0.0002
FASE 3,-0.0036,,mg/L,31.7,-0.0005,0.0026,-0.0005,-0.0006,-0.0003
VSP NORTE,-0.0063,,mg/L,49.5,-0.0008,0.0031,-0.0011,-0.0004,-0.001
CELDA 8.1,0.0579,,mg/L,3.3,0.0075,0.0027,0.0078,0.0076,0.0073
CELDA 8.2,-0.0046,,mg/L,18.2,-0.0006,0.0025,-0.0006,-0.0007,-0.0005
CELDA 8.3,-0.0083,,mg/L,39.1,-0.0011,0.0033,-0.0015,-0.0007,-0.0011
S. RICA,-0.0044,,mg/L,39.7,-0.0006,0.0026,-0.0003,-0.0007,-0.0007
PATRON,1.0139,,mg/L,0.7,0.1249,0.0006,0.1259,0.1241,0.1248
BLANCO,0.0036,,mg/L,>100,0.0004,-0.0006,0.0008,0.0008,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0009,-0.0012,0.0004,0.0004,0.0019
H KCA PE,0.0031,,mg/L,>100,0.0004,0.0003,0.0006,0.0008,-0.0002
H KCA PE,0.001,,mg/L,>100,0.0001,0.0001,0.0003,0.0004,-0.0004
H KCA PE,-0.0004,,mg/L,>100,0,0.0005,-0.0001,-0.0004,0.0004
PATRON,0.9873,,mg/L,0.4,0.1217,-0.0011,0.1213,0.1222,0.1216
H KCA PE,0.0049,,mg/L,55.2,0.0006,-0.0002,0.0007,0.0009,0.0002
H KCA PE,0.0029,,mg/L,34.2,0.0004,0.0003,0.0004,0.0005,0.0002
PATRON,0.9937,,mg/L,0.7,0.1225,-0.0009,0.1215,0.1231,0.1229
BLANCO,0.0028,,mg/L,29.2,0.0004,-0.0021,0.0003,0.0005,0.0003
BLANCO REACTIVO,0,,mg/L,64.4,0.0013,-0.0015,0.0008,0.0008,0.0023
M1 PE,-0.0011,,mg/L,>100,-0.0001,0,0.0003,-0.001,0.0003
M2 PE,-0.0032,,mg/L,>100,-0.0004,0,-0.0011,0.0001,-0.0003
M3 PE,-0.0043,,mg/L,93.7,-0.0005,0.0001,0,-0.0005,-0.001
M4 PE,0.0012,,mg/L,>100,0.0002,-0.0008,-0.0004,0.0004,0.0004
