PATRON,0.0484,,mg/L,5.5,0.0001,0.0027,-0.0014,0.0025,0.0028,0.0028
BLANCO,0.0019,,mg/L,74.4,0.0001,0.0001,-0.0001,0.0002,0,0.0001
BLANCO REACTIVO,0,,mg/L,11.5,0,0.0004,-0.0002,0.0003,0.0004,0.0004
H KCA PO,0.0458,,mg/L,10.5,0.0003,0.0025,0.0009,0.0026,0.0027,0.0022
H KCA PO,0.0484,,mg/L,10.6,0.0003,0.0027,0.0007,0.0027,0.003,0.0024
H KCA PO,0.0484,,mg/L,0.8,0,0.0027,0.0006,0.0027,0.0027,0.0027
PATRON,0.0536,,mg/L,5.5,0.0002,0.003,0.0005,0.0028,0.0031,0.003
H KCA PO,0.0471,,mg/L,7.2,0.0002,0.0026,0.0005,0.0026,0.0025,0.0028
H KCA PO,0.0477,,mg/L,6.4,0.0002,0.0026,0.0004,0.0025,0.0028,0.0026
PATRON,0.0529,,mg/L,9.9,0.0003,0.0029,0.0004,0.0026,0.0031,0.0031
BLANCO,0.0049,,mg/L,54.3,0.0002,0.0003,-0.0013,0.0001,0.0004,0.0003
BLANCO REACTIVO,0,,mg/L,40.6,0.0002,0.0005,-0.0008,0.0005,0.0007,0.0003
M1 PO,0.0471,,mg/L,8.3,0.0002,0.0026,0.0002,0.0024,0.0027,0.0028
M2 PO,0.0417,,mg/L,1.9,0,0.0023,0,0.0023,0.0023,0.0024
M3 PO,0.0346,,mg/L,9.1,0.0002,0.0019,0,0.0018,0.0019,0.0021
M4 PO,0.026,,mg/L,17.3,0.0003,0.0015,-0.0001,0.0014,0.0017,0.0013
PATRON,0.0503,,mg/L,8.9,0.0002,0.0026,-0.0014,0.0024,0.0026,0.0028
P KCA PO,0.0023,,mg/L,>100,0.0002,0.0001,0.0012,0.0002,0.0002,-0.0001
PATRON,0.0459,,mg/L,7.4,0.0002,0.0026,-0.0028,0.0027,0.0027,0.0023
BLANCO,-0.0016,,mg/L,>100,0.0003,-0.0001,-0.0005,-0.0003,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,72.6,0.0003,-0.0004,-0.0003,-0.0001,-0.0005,-0.0007
CELDA 8,0.0492,,mg/L,31.6,0.0008,0.0026,0.0013,0.0032,0.0029,0.0016
PATRON,0.0486,,mg/L,5.5,0.0001,0.0025,-0.0012,0.0025,0.0024,0.0027
BLANCO,0.0007,,mg/L,>100,0.0001,0,-0.0002,0,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,70.5,0.0002,-0.0003,-0.0005,-0.0001,-0.0005,-0.0004
H KCA PE,0.0404,,mg/L,18.6,0.0004,0.0021,0.0009,0.0025,0.002,0.0018
H KCA PE,0.0373,,mg/L,8.6,0.0002,0.0019,0.0009,0.0021,0.0018,0.002
H KCA PE,0.039,,mg/L,12.1,0.0002,0.002,0.0008,0.0022,0.0021,0.0017
PATRON,0.048,,mg/L,1,0,0.0025,-0.0017,0.0025,0.0025,0.0025
H KCA PE,0.0373,,mg/L,11.8,0.0002,0.0019,0.0012,0.0017,0.0021,0.0021
H KCA PE,0.0373,,mg/L,9.1,0.0002,0.0019,0.0012,0.0019,0.0021,0.0018
PATRON,0.0463,,mg/L,8.8,0.0002,0.0024,-0.0013,0.0026,0.0024,0.0022
BLANCO,0.0013,,mg/L,>100,0.0001,0.0001,-0.0005,0,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,36.7,0.0001,-0.0004,-0.0007,-0.0004,-0.0002,-0.0005
M1 PE,0.0239,,mg/L,14.8,0.0002,0.0012,0.0008,0.001,0.0013,0.0014
M2 PE,0.0179,,mg/L,9.9,0.0001,0.0009,0.0007,0.001,0.001,0.0008
M3 PE,0.0119,,mg/L,14.4,0.0001,0.0006,0.0008,0.0005,0.0007,0.0006
M4 PE,0.011,,mg/L,43.1,0.0002,0.0006,0.0006,0.0008,0.0003,0.0006
PATRON,0.0481,,mg/L,10.2,0.0003,0.0025,-0.0021,0.0023,0.0024,0.0028
P KCA PE,0.0077,,mg/L,40.7,0.0002,0.0004,0.0004,0.0002,0.0005,0.0005
PATRON,0.0474,,mg/L,15,0.0004,0.0025,-0.0022,0.0027,0.0027,0.002
BLANCO,0.0002,,mg/L,>100,0.0002,0,-0.0012,0,-0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,33.2,0.0002,-0.0005,-0.0016,-0.0006,-0.0003,-0.0005
ELY 1,0.0223,,mg/L,9.2,0.0001,0.0012,0.0006,0.0011,0.0013,0.0011
ELY 2,0.0202,,mg/L,11.1,0.0001,0.0011,0.0003,0.0012,0.0009,0.0011
ELY 3,0.0145,,mg/L,32.6,0.0002,0.0008,0.0004,0.0008,0.0005,0.001
ELY 4,0.0141,,mg/L,30.3,0.0002,0.0007,0.0004,0.0007,0.001,0.0006
PATRON,0.0463,,mg/L,4.2,0.0001,0.0024,-0.0023,0.0023,0.0024,0.0025
ELY P,0.0079,,mg/L,36.7,0.0002,0.0004,0.0002,0.0005,0.0005,0.0002
PATRON,0.0528,,mg/L,2.2,0.0001,0.0027,-0.0026,0.0027,0.0028,0.0028
BLANCO,0.0026,,mg/L,>100,0.0002,0.0001,-0.0011,0.0001,0.0003,0
BLANCO REACTIVO,0,,mg/L,45.8,0.0002,-0.0005,-0.0012,-0.0006,-0.0002,-0.0006
