PATRON,4.9344,,mg/L,1.2,0.0518,0.0515,0.0525,0.0513
BLANCO,-0.0143,,mg/L,76.7,-0.0002,-0.0001,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,93.6,0.0002,0.0003,0,0.0001
FASE 1,0.0317,,mg/L,5,0.0003,0.0003,0.0003,0.0003
FASE 2,0.0452,,mg/L,28.6,0.0005,0.0006,0.0004,0.0004
FASE 3,0.0178,,mg/L,56.2,0.0002,0.0002,0.0001,0.0003
VSP NORTE,0.047,,mg/L,77.4,0.0005,0.0008,0.0007,0.0001
CELDA 8.1,0.0487,,mg/L,13.1,0.0005,0.0005,0.0006,0.0005
CELDA 8.2,0.0358,,mg/L,26.5,0.0004,0.0005,0.0003,0.0004
CELDA 8.3,0.0376,,mg/L,14.8,0.0004,0.0003,0.0004,0.0005
PATRON,4.9832,,mg/L,1.3,0.0523,0.0521,0.0517,0.053
BLANCO,0.0047,,mg/L,>100,0,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,5,0.0006,0.0006,0.0006,0.0006
