PATRON,4.9664,,mg/L,0.5,0.0552,0.0552,0.0555,0.055
BLANCO,0.009,,mg/L,44.3,0.0001,0.0002,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0,0,-0.0001,0
FASE 1,0.0163,,mg/L,23.7,0.0002,0.0002,0.0002,0.0002
FASE 2,0.0295,,mg/L,35.7,0.0003,0.0004,0.0002,0.0004
FASE 3,0.05,,mg/L,17.5,0.0006,0.0005,0.0007,0.0006
VSP NORTE,0.0315,,mg/L,32.1,0.0004,0.0004,0.0002,0.0004
CELDA 8.1,0.0209,,mg/L,24.4,0.0002,0.0002,0.0002,0.0003
CELDA 8.2,0.0304,,mg/L,20.7,0.0003,0.0003,0.0004,0.0003
CELDA 8.3,0.6665,,mg/L,1.4,0.0075,0.0076,0.0076,0.0074
PATRON,4.8394,,mg/L,1.6,0.0538,0.0542,0.0545,0.0528
BLANCO,0.0069,,mg/L,20.6,0.0001,0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,77.9,0.0001,0.0001,0,0.0001
