PATRON,0.1973,,mg/L,6,0.01,-0.0024,1,1,1,0.0097,0.0096,0.0107
BLANCO,-0.0019,,mg/L,>100,0.0003,-0.005,1,1,1,-0.0005,0.001,0.0004
BLANCO REACTIVO,0,,mg/L,4.9,0.0016,-0.0024,1,1,1,0.0015,0.0016,0.0017
H KCA PO,0.0098,,mg/L,20.6,0.0009,0.0033,1,1,1,0.0007,0.0009,0.001
H KCA PO,0.0213,,mg/L,22.4,0.0014,0.0016,1,1,1,0.0011,0.0017,0.0015
H KCA PO,0.0327,,mg/L,2.7,0.002,0.0005,1,1,1,0.002,0.0019,0.002
PATRON,0.201,,mg/L,5.1,0.0102,-0.0034,1,1,1,0.0102,0.0107,0.0097
H KCA PO,0.0366,,mg/L,29,0.0022,0.0004,1,1,1,0.0022,0.0028,0.0015
H KCA PO,0.0261,,mg/L,50.3,0.0017,0.0016,1,1,1,0.0013,0.0011,0.0026
PATRON,0.2109,,mg/L,4.9,0.0107,-0.004,1,1,1,0.0104,0.0113,0.0103
BLANCO,-0.001,,mg/L,>100,0.0003,-0.0042,1,1,1,0.0002,-0.0005,0.0012
BLANCO REACTIVO,0,,mg/L,47.4,0.0014,-0.0022,1,1,1,0.0007,0.0016,0.002
M1 PO,0.0037,,mg/L,79.3,0.0006,-0.0001,1,1,1,0.0009,0.0008,0.0001
M2 PO,0.008,,mg/L,17.9,0.0008,-0.0016,1,1,1,0.0009,0.0007,0.0007
M3 PO,0.0059,,mg/L,47,0.0007,-0.0012,1,1,1,0.0005,0.001,0.0005
M4 PO,0.0003,,mg/L,55.5,0.0004,-0.0008,1,1,1,0.0005,0.0006,0.0002
PATRON,0.1893,,mg/L,1.7,0.0096,-0.0052,1,1,1,0.0097,0.0094,0.0097
P KCA PO,-0.002,,mg/L,>100,0.0003,-0.0008,1,1,1,0.0006,0.0006,-0.0003
PATRON,0.1909,,mg/L,4.2,0.0097,-0.0054,1,1,1,0.0101,0.0097,0.0093
BLANCO,0.0096,,mg/L,45.2,0.0009,-0.0053,1,1,1,0.0005,0.0013,0.0008
BLANCO REACTIVO,0,,mg/L,15.3,0.0028,-0.0037,1,1,1,0.0028,0.0023,0.0032
CELDA 8,0.0128,,mg/L,66.4,0.001,-0.0022,1,1,1,0.0018,0.0007,0.0006
CANAL,0.0126,,mg/L,3,0.001,-0.0023,1,1,1,0.001,0.001,0.001
FASE 1,0.014,,mg/L,21.4,0.0011,-0.0016,1,1,1,0.001,0.0009,0.0013
FASE 2,0.0175,,mg/L,25.2,0.0012,-0.0024,1,1,1,0.0009,0.0014,0.0015
FASE 3,0.0462,,mg/L,17.8,0.0026,-0.0023,1,1,1,0.0024,0.0032,0.0024
VSP NORTE,0.0345,,mg/L,33.3,0.0021,-0.0025,1,1,1,0.0024,0.0025,0.0013
CELDA 8.1,0.0287,,mg/L,19.9,0.0018,-0.0048,1,1,1,0.0021,0.0019,0.0014
CELDA 8.2,0.0308,,mg/L,18.5,0.0019,-0.0051,1,1,1,0.0023,0.0019,0.0016
CELDA 8.3,0.0358,,mg/L,11.6,0.0021,-0.0047,1,1,1,0.0024,0.0022,0.0019
PATRON,0.1902,,mg/L,4,0.0097,-0.0076,1,1,1,0.0092,0.0098,0.01
BLANCO,0.0088,,mg/L,18,0.0008,-0.0078,1,1,1,0.001,0.0007,0.0008
BLANCO REACTIVO,0,,mg/L,11.9,0.0029,-0.004,1,1,1,0.0033,0.0027,0.0028
H KCA PE,0.0132,,mg/L,37.4,0.001,-0.0054,1,1,1,0.0009,0.0015,0.0007
H KCA PE,0,,mg/L,57.2,0.0004,-0.0043,1,1,1,0.0002,0.0006,0.0003
H KCA PE,0.0097,,mg/L,29,0.0009,-0.0053,1,1,1,0.0011,0.0007,0.0008
PATRON,0.1953,,mg/L,4,0.0099,-0.0088,1,1,1,0.0095,0.0102,0.0101
H KCA PE,0.0189,,mg/L,37.5,0.0013,-0.0045,1,1,1,0.0011,0.0019,0.001
H KCA PE,0.0093,,mg/L,8.2,0.0008,-0.0044,1,1,1,0.0009,0.0008,0.0009
PATRON,0.1868,,mg/L,8.3,0.0095,-0.0084,1,1,1,0.0094,0.0088,0.0103
BLANCO,0.0069,,mg/L,37,0.0007,-0.0078,1,1,1,0.0006,0.0005,0.001
BLANCO REACTIVO,0,,mg/L,7.6,0.0023,-0.0034,1,1,1,0.0023,0.0025,0.0021
M1 PE,-0.0001,,mg/L,>100,0.0004,-0.0029,1,1,1,0.0006,0.0007,-0.0002
M2 PE,0.0088,,mg/L,97.7,0.0008,-0.0034,1,1,1,0.0002,0.0005,0.0017
M3 PE,0.0093,,mg/L,44,0.0008,-0.0036,1,1,1,0.0013,0.0006,0.0006
M4 PE,0.0059,,mg/L,>100,0.0007,-0.0038,1,1,1,0.0015,0.001,-0.0004
PATRON,0.1909,,mg/L,4.3,0.0097,-0.0076,1,1,1,0.0093,0.0098,0.0101
P KCA PE,0.0081,,mg/L,81.3,0.0008,-0.0024,1,1,1,0.0015,0.0003,0.0005
PATRON,0.1996,,mg/L,0.2,0.0101,-0.0079,1,1,1,0.0101,0.0101,0.0101
BLANCO,-0.0075,,mg/L,>100,0,-0.0075,1,1,1,0.0007,-0.0002,-0.0005
BLANCO REACTIVO,0,,mg/L,13.9,0.0032,-0.0053,1,1,1,0.0036,0.0028,0.003
ELY 1,0.0135,,mg/L,15.7,0.0011,-0.0044,1,1,1,0.0012,0.001,0.0009
ELY 2,0.013,,mg/L,27.4,0.001,-0.0044,1,1,1,0.0009,0.0013,0.0008
ELY 3,0.0115,,mg/L,45.3,0.001,-0.005,1,1,1,0.0008,0.0014,0.0006
ELY 4,0.0048,,mg/L,93.3,0.0006,-0.0037,1,1,1,0,0.0008,0.0011
PATRON,0.1955,,mg/L,5,0.0099,-0.0101,1,1,1,0.0094,0.01,0.0104
ELY P,-0.0057,,mg/L,>100,0.0001,-0.0039,1,1,1,-0.0005,0.0007,0.0001
PATRON,0.1929,,mg/L,6.1,0.0098,-0.0095,1,1,1,0.0094,0.0105,0.0095
BLANCO,-0.0063,,mg/L,>100,0.0001,-0.0087,1,1,1,-0.0002,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,40.1,0.0021,-0.0034,1,1,1,0.0014,0.003,0.0019
S.RICA,0.0138,,mg/L,68.3,0.0011,-0.0024,1,1,1,0.0013,0.0017,0.0003
PATRON,0.2112,,mg/L,7.4,0.0107,-0.0091,1,1,1,0.0112,0.0111,0.0098
BLANCO,-0.0035,,mg/L,68.4,0.0002,-0.0089,1,1,1,0.0004,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,12.2,0.0029,-0.0049,1,1,1,0.0027,0.0033,0.0027
TRITURADORA,0.0052,,mg/L,81.4,0.0006,-0.0041,1,1,1,0.0008,0.0001,0.0011
VICTORIA,0.0015,,mg/L,46.6,0.0005,-0.0042,1,1,1,0.0004,0.0003,0.0007
CELDA 1,0.0174,,mg/L,12.3,0.0012,-0.0058,1,1,1,0.0011,0.0014,0.0012
CELDA 2,0.0293,,mg/L,19.5,0.0018,-0.0055,1,1,1,0.0016,0.0022,0.0017
CELDA 3,0.0267,,mg/L,4.1,0.0017,-0.0057,1,1,1,0.0016,0.0018,0.0017
CELDA 4A,0.0262,,mg/L,40,0.0017,-0.0049,1,1,1,0.0012,0.0024,0.0014
CELDA 4B,0.0117,,mg/L,52.5,0.001,-0.0031,1,1,1,0.0013,0.0004,0.0012
CELDA 5A,0.0168,,mg/L,35.6,0.0012,-0.0036,1,1,1,0.0017,0.0008,0.0011
CELDA 5B,0.0018,,mg/L,>100,0.0005,-0.003,1,1,1,0.0001,0.0014,0
PATRON,0.2019,,mg/L,1.7,0.0102,-0.0095,1,1,1,0.0103,0.0104,0.01
BLANCO,0.0105,,mg/L,68.5,0.0009,-0.0085,1,1,1,0.0016,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,17.9,0.0023,-0.0039,1,1,1,0.0023,0.0019,0.0027
