PATRON,4.9389,,mg/L,0.7,0.0527,1,1,1,0.0531,0.0524,0.0526
BLANCO,0.0021,,mg/L,>100,0,1,1,1,0,0,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0,0.0003,0.0001
CANAL,0.0211,,mg/L,27.1,0.0002,1,1,1,0.0002,0.0002,0.0003
FASE 1,0.049,,mg/L,5.6,0.0005,1,1,1,0.0005,0.0006,0.0005
FASE 2,0.0428,,mg/L,27.4,0.0005,1,1,1,0.0004,0.0004,0.0006
FASE 3,0.0744,,mg/L,6.7,0.0008,1,1,1,0.0008,0.0009,0.0008
VSP NORTE,0.0569,,mg/L,7.2,0.0006,1,1,1,0.0006,0.0007,0.0006
CELDA 8.1,0.0722,,mg/L,9.7,0.0008,1,1,1,0.0008,0.0007,0.0008
CELDA 8.2,0.0615,,mg/L,16.1,0.0007,1,1,1,0.0005,0.0007,0.0007
CELDA 8.3,0.2351,,mg/L,3,0.0026,1,1,1,0.0025,0.0025,0.0026
PATRON,4.9342,,mg/L,0.9,0.0527,1,1,1,0.0531,0.0522,0.0527
BLANCO,0.0169,,mg/L,48.8,0.0002,1,1,1,0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,4.9,0.0009,1,1,1,0.0008,0.0009,0.0009
