PATRON,4.8536,,mg/L,0.9,0.0512,1,1,1,0.0509,0.0517,0.0509
BLANCO,-0.0152,,mg/L,>100,-0.0002,1,1,1,-0.0005,-0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0.0001,-0.0004,0.0003
FASE 1,0.0679,,mg/L,30.6,0.0007,1,1,1,0.001,0.0007,0.0005
FASE 2,0.0501,,mg/L,49.7,0.0005,1,1,1,0.0002,0.0006,0.0008
FASE 3,0.0565,,mg/L,44.1,0.0006,1,1,1,0.0003,0.0007,0.0008
VSP NORTE,0.0358,,mg/L,27.6,0.0004,1,1,1,0.0005,0.0003,0.0004
CELDA 8.1,0.0517,,mg/L,23.7,0.0006,1,1,1,0.0006,0.0004,0.0007
CELDA 8.2,0.0684,,mg/L,42,0.0007,1,1,1,0.0008,0.001,0.0004
CELDA 8.3,0.0576,,mg/L,45.9,0.0006,1,1,1,0.0007,0.0008,0.0003
PATRON,5.0855,,mg/L,1.1,0.0536,1,1,1,0.053,0.0536,0.0541
BLANCO,0.0469,,mg/L,54.4,0.0005,1,1,1,0.0008,0.0005,0.0002
BLANCO REACTIVO,0,,mg/L,22.4,-0.0004,1,1,1,-0.0003,-0.0004,-0.0005
