PATRON,4.8864,,mg/L,1,0.0519,1,1,1,0.0517,0.0515,0.0525
BLANCO,-0.0066,,mg/L,>100,-0.0001,1,1,1,-0.0003,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,52,-0.0011,1,1,1,-0.0008,-0.0018,-0.0008
FASE 1,0.0611,,mg/L,82.7,0.0007,1,1,1,0.0001,0.0008,0.0011
FASE 2,0.0299,,mg/L,93.3,0.0003,1,1,1,0.0006,0,0.0004
FASE 3,0.0538,,mg/L,22.6,0.0006,1,1,1,0.0007,0.0005,0.0005
VSP NORTE,0.0173,,mg/L,>100,0.0002,1,1,1,0.0006,-0.0002,0.0002
CELDA 8.1,0.0544,,mg/L,41.1,0.0006,1,1,1,0.0003,0.0007,0.0008
CELDA 8.2,0.0422,,mg/L,31.2,0.0005,1,1,1,0.0004,0.0004,0.0006
CELDA 8.3,0.0514,,mg/L,>100,0.0006,1,1,1,-0.0003,0.0005,0.0015
PATRON,5.0086,,mg/L,4.1,0.0532,1,1,1,0.051,0.0532,0.0553
BLANCO,0.0415,,mg/L,8.4,0.0005,1,1,1,0.0005,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,20.7,-0.0007,1,1,1,-0.0008,-0.0005,-0.0006
