PATRON,5.0245,,mg/L,0.2,0.0531,0.0532,0.0531,0.053
BLANCO,-0.0225,,mg/L,11.8,-0.0002,-0.0003,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,42.7,-0.0003,-0.0002,-0.0005,-0.0003
FASE 1,0.0079,,mg/L,46.5,0.0001,0.0001,0.0001,0
FASE 2,0.0404,,mg/L,15.2,0.0004,0.0004,0.0005,0.0004
FASE 3,0.0115,,mg/L,>100,0.0001,0,0.0002,0.0002
VSP NORTE,0.0303,,mg/L,22.3,0.0003,0.0004,0.0003,0.0003
CELDA 8.1,0.0244,,mg/L,23.6,0.0003,0.0002,0.0003,0.0002
CELDA 8.2,0.0319,,mg/L,29,0.0003,0.0002,0.0004,0.0004
CELDA 8.3,0.049,,mg/L,9.5,0.0005,0.0006,0.0005,0.0005
PATRON,4.9987,,mg/L,0.5,0.0528,0.0531,0.0526,0.0528
BLANCO,0.0285,,mg/L,54.7,0.0003,0.0004,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,48.7,0.0003,0.0002,0.0002,0.0004
