PATRON,4.9257,,mg/L,0.6,0.0992,0.0997,0.0986,0.0994
BLANCO,0.0065,,mg/L,87.4,0.0001,0.0003,0,0.0001
BLANCO REACTIVO,0,,mg/L,79.8,-0.0001,-0.0001,0,0
H,3.8099,,mg/L,0.5,0.077,0.0772,0.0765,0.0772
C1,3.8564,,mg/L,0.8,0.0779,0.0786,0.0774,0.0776
C2,3.8096,,mg/L,1.6,0.0769,0.0756,0.078,0.0772
PATRON,4.9439,,mg/L,0.8,0.0996,0.1005,0.099,0.0992
BLANCO,-0.0073,,mg/L,69.5,-0.0001,0,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,-0.0002,0,-0.0004,-0.0002
C3,3.7982,,mg/L,0.7,0.0767,0.0766,0.0773,0.0763
C4,3.8135,,mg/L,0.2,0.077,0.0772,0.0768,0.0771
T,3.7377,,mg/L,0.3,0.0755,0.0755,0.0753,0.0757
PATRON,4.8989,,mg/L,1.1,0.0987,0.0997,0.0976,0.0987
BLANCO,-0.0016,,mg/L,>100,0,0.0001,-0.0001,-0.0001
BLANCO REACTIVO,0,,mg/L,10.8,-0.0001,-0.0001,-0.0001,-0.0001
ELY1,3.7884,,mg/L,0.7,0.0765,0.0768,0.0768,0.0759
ELY2,3.6705,,mg/L,0.3,0.0742,0.0739,0.0742,0.0744
ELY3,3.6731,,mg/L,0.7,0.0742,0.0737,0.0747,0.0743
PATRON,4.9416,,mg/L,0.3,0.0995,0.0999,0.0992,0.0995
BLANCO,-0.0044,,mg/L,96.8,-0.0001,0,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0001,-0.0001,0
ELY4,3.5298,,mg/L,0.3,0.0713,0.0716,0.0712,0.0712
ELY5,3.3983,,mg/L,0.3,0.0687,0.0685,0.0687,0.0689
PATRON,4.9051,,mg/L,0.6,0.0988,0.0993,0.0981,0.099
BLANCO,-0.0015,,mg/L,>100,0,0,-0.0001,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0001,-0.0002
