Analista,,,,,,,,,
Fecha de inicio,17/05/2023 09:11 p. m.  GMT: 18/05/2023 03:11 a. m.,,,,,,,,
Hoja de trabajo,SA001099_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0025,,mg/L,0.1,0.1356,0.1355,0.1357,0.1357
,BLANCO,-0.0044,,mg/L,21.7,-0.0006,-0.0007,-0.0005,-0.0006
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0,-0.0001
,SA001099-001,55.0795,,mg/L,0.5,0.2834,0.283,0.2822,0.2851
,SA001099-002,19.0816,,mg/L,0.7,0.1044,0.1039,0.1041,0.1052
,SA001099-003,26.7576,,mg/L,0.4,0.1451,0.1447,0.1447,0.1458
,SA001099-004,29.3416,,mg/L,0.7,0.159,0.1599,0.1591,0.1578
,SA001099-005,7.3383,,mg/L,0.1,0.0404,0.0404,0.0404,0.0404
,PATRON,0.9868,,mg/L,0.4,0.1336,0.133,0.1339,0.1338
,SA001099-006,4.6668,,mg/L,0.2,0.0256,0.0255,0.0256,0.0256
,SA001099-007,4.7003,,mg/L,0.6,0.0258,0.026,0.0257,0.0257
,SA001099-008,-0.086,,mg/L,19.1,-0.0005,-0.0005,-0.0005,-0.0004
,SA001099-009,10.6307,,mg/L,0.2,0.0583,0.0585,0.0582,0.0582
,SA001099-010,2.0841,,mg/L,0.8,0.0114,0.0114,0.0114,0.0115
,PATRON,0.9818,,mg/L,0.6,0.1329,0.1324,0.1338,0.1326
,BLANCO,-0.004,,mg/L,9,-0.0006,-0.0006,-0.0005,-0.0006
,BLANCO REACTIVO,0,,mg/L,10.8,-0.0007,-0.0007,-0.0006,-0.0006
,SA001099-011,12.0544,,mg/L,0.4,0.066,0.0657,0.066,0.0662
,SA001099-012,8.678,,mg/L,0.5,0.0477,0.0475,0.0477,0.048
,SA001099-013,28.8772,,mg/L,0.3,0.157,0.1565,0.1574,0.1571
,SA001099-014,17.3338,,mg/L,0.7,0.0956,0.0948,0.0961,0.0958
,SA001099-015,5.9682,,mg/L,0.4,0.0328,0.0327,0.0327,0.0329
,PATRON,0.9955,,mg/L,0.3,0.1347,0.1344,0.1346,0.1351
,SA001099-016,7.8382,,mg/L,0.4,0.0433,0.0432,0.0433,0.0435
,SA001099-017,13.5014,,mg/L,0.3,0.0745,0.0744,0.0745,0.0748
,SA001099-018,12.9616,,mg/L,0.8,0.0723,0.0717,0.0729,0.0722
,SA001099-019,11.2595,,mg/L,0.6,0.0628,0.0624,0.063,0.0629
,SA001099-020,53.4756,,mg/L,0.8,0.278,0.2755,0.2786,0.2798
,PATRON,0.987,,mg/L,0.2,0.1336,0.1338,0.1333,0.1337
,BLANCO,-0.0044,,mg/L,3.2,-0.0006,-0.0006,-0.0006,-0.0006
,BLANCO REACTIVO,0,,mg/L,65.9,-0.0011,-0.0014,-0.0003,-0.0016
,SA001099-021,27.2676,,mg/L,0.7,0.1496,0.1489,0.1508,0.1491
,SA001099-022,20.8658,,mg/L,0.7,0.1156,0.1147,0.1157,0.1164
,SA001099-023,27.0719,,mg/L,0.6,0.1488,0.1479,0.1495,0.149
,SA001099-024,10.8794,,mg/L,0.1,0.0595,0.0595,0.0595,0.0596
,SA001099-025,34.5987,,mg/L,0.6,0.1861,0.185,0.1863,0.187
,PATRON,0.9832,,mg/L,0.2,0.1331,0.1334,0.133,0.1329
,SA001099-026,34.4191,,mg/L,0.4,0.1842,0.1839,0.185,0.1836
,SA001099-027,34.326,,mg/L,0.2,0.1923,0.1927,0.1918,0.1925
,SA001099-028,17.1827,,mg/L,0.3,0.0957,0.0959,0.0958,0.0953
,SA001099-029,39.298,,mg/L,0.6,0.21,0.2113,0.2096,0.209
,SA001099-030,42.9087,,mg/L,0.7,0.2288,0.2292,0.2302,0.227
,PATRON,0.9964,,mg/L,0.3,0.1308,0.1311,0.1303,0.131
,BLANCO,-0.0002,,mg/L,>100,0,0.0001,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,6.9,-0.0016,-0.0015,-0.0017,-0.0016
,SA001099-031,0.2598,,mg/L,4,0.0019,0.0019,0.0019,0.002
,SA001099-032,27.5516,,mg/L,0.4,0.1454,0.1448,0.1459,0.1454
,PATRON,1.0047,,mg/L,0.5,0.1319,0.1325,0.1318,0.1313
,BLANCO,0.0012,,mg/L,44.6,0.0002,0.0002,0.0002,0.0001
,BLANCO REACTIVO,0,,mg/L,3.7,-0.0015,-0.0015,-0.0014,-0.0015
