PATRON,0.203,,mg/L,1,0.0003,0.028,0.0008,0.0278,0.0279,0.0284
BLANCO,-0.0023,,mg/L,>100,0.0004,-0.0003,0.0003,-0.0003,-0.0007,0
BLANCO REACTIVO,0,,mg/L,37.6,0.0003,-0.0008,0.0007,-0.0005,-0.0011,-0.0009
H,0.1106,,mg/L,1.7,0.0003,0.0153,0.0032,0.0155,0.0154,0.015
C1,0.1028,,mg/L,1.5,0.0002,0.0142,0.003,0.0145,0.0141,0.0141
C2,0.0993,,mg/L,1.3,0.0002,0.0138,0.0028,0.0138,0.0139,0.0136
PATRON,0.2016,,mg/L,1,0.0003,0.0278,-0.0015,0.0276,0.0278,0.0281
BLANCO,0.0031,,mg/L,8.5,0,0.0004,-0.0025,0.0004,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,50.4,0.0004,0.0008,-0.0011,0.0004,0.0013,0.0008
C3,0.0917,,mg/L,0.6,0.0001,0.0127,-0.0009,0.0127,0.0128,0.0126
C4,0.0793,,mg/L,2.6,0.0003,0.011,-0.0005,0.0112,0.0107,0.0111
T,0.066,,mg/L,1.7,0.0002,0.0091,-0.0008,0.0093,0.0091,0.009
PATRON,0.1989,,mg/L,2,0.0006,0.0275,-0.002,0.027,0.0273,0.0281
BLANCO,-0.0023,,mg/L,66.7,0.0002,-0.0003,-0.0024,-0.0002,-0.0002,-0.0006
BLANCO REACTIVO,0,,mg/L,25.3,0.0001,0.0006,-0.0017,0.0006,0.0004,0.0007
DP1,0.0542,,mg/L,2.5,0.0002,0.0075,-0.0009,0.0075,0.0077,0.0073
DP2,0.1276,,mg/L,3.1,0.0005,0.0177,-0.0012,0.0175,0.0172,0.0183
DP3,0.0454,,mg/L,3.3,0.0002,0.0063,-0.0011,0.0065,0.0063,0.0061
PATRON,0.201,,mg/L,0.4,0.0001,0.0278,-0.0021,0.0278,0.0276,0.0278
BLANCO,0.0007,,mg/L,>100,0.0002,0.0001,-0.0027,-0.0001,0.0001,0.0003
BLANCO REACTIVO,0,,mg/L,38.4,0.0004,0.0009,-0.0024,0.0008,0.0006,0.0013
DP4,0.1024,,mg/L,1.4,0.0002,0.0142,-0.0017,0.014,0.0142,0.0144
DP5,0.19,,mg/L,1.9,0.0005,0.0263,-0.0018,0.0261,0.0259,0.0268
DP6,0.2685,,mg/L,0.3,0.0001,0.037,-0.0018,0.0371,0.0369,0.0371
PATRON,0.2013,,mg/L,0.7,0.0002,0.0278,-0.0031,0.0276,0.028,0.0278
BLANCO,0.0002,,mg/L,>100,0.0005,0,-0.0036,0.0006,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,31.2,0.0003,0.0009,-0.0031,0.0012,0.001,0.0006
ELY1,0.0947,,mg/L,1.1,0.0001,0.0131,-0.0023,0.013,0.0133,0.013
ELY2,0.0842,,mg/L,2,0.0002,0.0117,-0.0038,0.0119,0.0117,0.0114
ELY3,0.0657,,mg/L,2.4,0.0002,0.0091,-0.0036,0.0089,0.0091,0.0093
PATRON,0.2023,,mg/L,1.4,0.0004,0.0279,-0.005,0.0283,0.0279,0.0276
BLANCO,0.0005,,mg/L,>100,0.0004,0.0001,-0.0046,0.0004,0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,63.4,0.0004,0.0006,-0.0046,0.0004,0.0004,0.001
ELY4,0.0547,,mg/L,4.4,0.0003,0.0076,-0.0036,0.008,0.0074,0.0074
ELY5,0.042,,mg/L,2.6,0.0002,0.0058,-0.0038,0.006,0.0057,0.0058
PATRON,0.2034,,mg/L,0.3,0.0001,0.0281,-0.0051,0.0282,0.028,0.028
BLANCO,-0.0015,,mg/L,>100,0.0003,-0.0002,-0.0052,0.0001,-0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,39.8,0.0003,0.0007,-0.0049,0.0005,0.0006,0.0011
