PATRON,0.1805,,mg/L,9.8,0.0092,-0.0004,1,1,1,0.0087,0.0087,0.0103
BLANCO,-0.0027,,mg/L,20.6,0.0007,0.0019,1,1,1,0.0008,0.0006,0.0008
BLANCO REACTIVO,0,,mg/L,9.3,-0.0011,0.0011,1,1,1,-0.0012,-0.001,-0.0011
CELDA 8,0.0183,,mg/L,20.3,0.0017,0.0021,1,1,1,0.0017,0.0013,0.002
CANAL,0.0045,,mg/L,53.5,0.0011,0.002,1,1,1,0.0005,0.0016,0.0011
FASE 1,0.0193,,mg/L,12,0.0017,0.0021,1,1,1,0.0019,0.0019,0.0015
PATRON,0.1882,,mg/L,3.9,0.0096,0.0011,1,1,1,0.0092,0.01,0.0095
FASE 2,0.0297,,mg/L,22.1,0.0022,0.0047,1,1,1,0.0028,0.002,0.0019
FASE 3,0.0354,,mg/L,7.9,0.0025,0.0046,1,1,1,0.0023,0.0027,0.0025
PATRON,0.1817,,mg/L,4.4,0.0093,0.0013,1,1,1,0.0089,0.0097,0.0092
BLANCO,-0.0027,,mg/L,11.7,0.0007,0.0022,1,1,1,0.0008,0.0007,0.0006
BLANCO REACTIVO,0,,mg/L,24.1,-0.0014,0.0016,1,1,1,-0.0017,-0.0016,-0.001
VSP NORTE,0.0356,,mg/L,12.3,0.0025,0.0049,1,1,1,0.0025,0.0022,0.0028
CELDA 8.1,0.0152,,mg/L,23.7,0.0016,0.0042,1,1,1,0.0017,0.0018,0.0011
CELDA 8.2,0.0012,,mg/L,48.4,0.0009,0.0048,1,1,1,0.0014,0.0006,0.0008
CELDA 8.3,0.0025,,mg/L,81.3,0.001,0.0054,1,1,1,0.0009,0.0002,0.0018
PATRON,0.18,,mg/L,1.9,0.0092,0.0017,1,1,1,0.0092,0.009,0.0094
S. RICA,0.0079,,mg/L,19.5,0.0012,0.006,1,1,1,0.0015,0.001,0.0011
PATRON,0.1836,,mg/L,2.5,0.0094,0.0016,1,1,1,0.0091,0.0096,0.0093
BLANCO,-0.0009,,mg/L,44.2,0.0008,0.0023,1,1,1,0.0012,0.0008,0.0004
BLANCO REACTIVO,0,,mg/L,1.7,-0.0019,0.0019,1,1,1,-0.0018,-0.0019,-0.0018
TRITURADORA,0.0009,,mg/L,14.9,0.0009,0.0058,1,1,1,0.001,0.0008,0.0008
VICTORIA,0.0049,,mg/L,23.7,0.0011,0.0053,1,1,1,0.0009,0.001,0.0014
CELDA 1,0.0007,,mg/L,15.3,0.0009,0.0058,1,1,1,0.0008,0.001,0.0008
CELDA 2,0.0157,,mg/L,14.4,0.0016,0.0055,1,1,1,0.0017,0.0013,0.0017
CELDA 3,0.0148,,mg/L,19.9,0.0015,0.005,1,1,1,0.0012,0.0016,0.0018
CELDA 4A,0.0067,,mg/L,48.3,0.0012,0.0057,1,1,1,0.0008,0.0018,0.0009
CELDA 4B,0.0062,,mg/L,45.1,0.0011,0.006,1,1,1,0.0006,0.0016,0.0012
CELDA 5A,0.0089,,mg/L,21.9,0.0013,0.0058,1,1,1,0.0012,0.0015,0.001
CELDA 5B,0.0145,,mg/L,1.2,0.0015,0.0053,1,1,1,0.0015,0.0015,0.0015
PATRON,0.1836,,mg/L,1,0.0094,0.0027,1,1,1,0.0095,0.0093,0.0093
BLANCO,-0.0091,,mg/L,90.3,0.0004,0.0027,1,1,1,0.0007,0.0006,0
BLANCO REACTIVO,0,,mg/L,8.7,-0.0013,0.0016,1,1,1,-0.0014,-0.0013,-0.0012
