Analista,MVG,,,,,,,,,
Fecha de inicio,07:02 a. m. 21/02/2026  GMT: 01:02 p. m. 21/02/2026,,,,,,,,,
Hoja de trabajo,SA008055,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4828,,mg/L,1,1,0.0161,0.0013,1,1
,BLANCO,0.0113,,mg/L,1,>100,0.0004,-0.0002,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0004,1,1
,SA008055-001,0.1474,,mg/L,1,0.5,0.0211,0.0005,30.035,7
,SA008055-002,0.1848,,mg/L,1,0.3,0.0265,0.0009,30.028,7
,SA008055-003,0.4795,,mg/L,1,1,0.0698,0,30.027,7
,SA008055-004,0.4078,,mg/L,1,1,0.0592,0.0002,30.036,7
,SA008055-005,0.1852,,mg/L,1,2.3,0.0266,0.0003,30.026,7
,PATRON,0.4962,,mg/L,1,1,0.0165,0.0004,1,1
,SA008055-006,0.0648,,mg/L,1,2.7,0.0092,0.0004,30.039,7
,SA008055-007,0.1132,,mg/L,1,2.7,0.0162,0.0001,30.023,7
,SA008055-008,0.2332,,mg/L,1,0.8,0.0345,0.0004,30.016,7
,SA008055-009,0.0392,,mg/L,1,4.2,0.0056,0.0007,30.021,7
,SA008055-010,0.0012,,mg/L,1,>100,0.0002,-0.0001,30,7
,PATRON,0.5073,,mg/L,1,1.7,0.0169,0.0004,1,1
,BLANCO,0.0007,,mg/L,1,>100,0,-0.0005,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,0,1,1
,SA008055-011,0.1342,,mg/L,1,3.3,0.0192,0.0004,30.012,7
,SA008055-012,0.0854,,mg/L,1,1.8,0.0122,0.0004,30.004,7
,SA008055-013,0.0581,,mg/L,1,4.9,0.0083,0.0004,30.013,7
,SA008055-014,0.4637,,mg/L,1,1,0.0676,0.0041,30.053,7
,SA008055-015,0.1496,,mg/L,1,1.5,0.0214,0.0007,30,7
,PATRON,0.4973,,mg/L,1,2.4,0.0166,0.0008,1,1
,SA008055-016,0.185,,mg/L,1,3.2,0.0265,0.0007,30.002,7
,SA008055-017,0.1955,,mg/L,1,0.7,0.0281,0.0008,30.046,7
,SA008055-018,0.1971,,mg/L,1,1.3,0.0283,0.0005,30.031,7
,SA008055-019,0.2806,,mg/L,1,1.4,0.0405,0.0006,30.025,7
,SA008055-020,0.3337,,mg/L,1,0.4,0.0483,0.0001,30.047,7
,PATRON,0.5184,,mg/L,1,4.1,0.0173,0.0007,1,1
,BLANCO,-0.0005,,mg/L,1,>100,0,0.0001,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,0.0002,1,1
,SA008055-021,0.1765,,mg/L,1,0.9,0.0253,0.0005,30.027,7
,SA008055-022,0.236,,mg/L,1,0.8,0.034,0.0003,30.021,7
,SA008055-023,0.2245,,mg/L,1,0.3,0.0323,0.0006,30.038,7
,SA008055-024,0.0156,,mg/L,1,5,0.0022,0.0005,30.074,7
,SA008055-025,0.1848,,mg/L,1,1.5,0.0265,0,30.008,7
,PATRON,0.4887,,mg/L,1,1.4,0.0163,0.0009,1,1
,SA008055-026,0.2198,,mg/L,1,1.1,0.0316,0.0007,30.021,7
,SA008055-027,0.3563,,mg/L,1,1.8,0.0517,0.0003,30.041,7
,SA008055-028,0.3248,,mg/L,1,0.3,0.047,0,30.02,7
,SA008055-029,0.1966,,mg/L,1,1.2,0.0282,-0.0002,30.021,7
,SA008055-030,0.101,,mg/L,1,1.1,0.0144,0.0008,30.032,7
,PATRON,0.5155,,mg/L,1,1.2,0.0172,0.0004,1,1
,BLANCO,-0.0088,,mg/L,1,>100,-0.0003,0,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,0,1,1
,SA008055-031,0.061,,mg/L,1,5.8,0.0087,0.0009,30.029,7
,SA008055-032,0.0031,,mg/L,1,87.6,0.0004,0.0003,30.021,7
,PATRON,0.5059,,mg/L,1,1.3,0.0169,0.0007,1,1
,BLANCO,0.0023,,mg/L,1,>100,0.0001,-0.0003,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0002,1,1
