PATRON,4.8714,,mg/L,0.9,0.047,1,1,1,0.0467,0.0469,0.0474
BLANCO,-0.0676,,mg/L,27.9,-0.0007,1,1,1,-0.0008,-0.0007,-0.0005
BLANCO REACTIVO,0,,mg/L,16.2,-0.0004,1,1,1,-0.0004,-0.0004,-0.0003
FASE 1,0.0252,,mg/L,82.7,0.0002,1,1,1,0.0001,0.0005,0.0002
PATRON,4.9301,,mg/L,0.6,0.0476,1,1,1,0.0477,0.0478,0.0472
FASE 2,0.0458,,mg/L,60.7,0.0004,1,1,1,0.0008,0.0003,0.0003
FASE 3,0.0174,,mg/L,72.6,0.0002,1,1,1,0.0003,0.0001,0.0001
PATRON,5.0156,,mg/L,1.1,0.0484,1,1,1,0.0489,0.0479,0.0484
BLANCO,-0.0163,,mg/L,37.6,-0.0002,1,1,1,-0.0001,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,45.5,-0.0006,1,1,1,-0.0003,-0.0009,-0.0006
VSP NORTE,0.0176,,mg/L,>100,0.0002,1,1,1,0.0002,0,0.0004
CELDA 8.1,0.0279,,mg/L,78.2,0.0003,1,1,1,0.0004,0.0004,0
CELDA 8.2,0.0409,,mg/L,31,0.0004,1,1,1,0.0004,0.0003,0.0005
CELDA 8.3,0.4443,,mg/L,3.1,0.0043,1,1,1,0.0041,0.0044,0.0044
PATRON,5.1406,,mg/L,1.2,0.0496,1,1,1,0.0493,0.0503,0.0492
BLANCO,-0.0234,,mg/L,45,-0.0002,1,1,1,-0.0001,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,4.9,-0.0008,1,1,1,-0.0008,-0.0009,-0.0009
