PATRON,4.8674,,mg/L,1.1,0.0505,1,1,1,0.051,0.0499,0.0506
BLANCO,0.0224,,mg/L,74.3,0.0002,1,1,1,0.0001,0.0002,0.0004
BLANCO REACTIVO,0,,mg/L,60.5,0.0004,1,1,1,0.0001,0.0005,0.0005
FASE 1,0.038,,mg/L,71.6,0.0004,1,1,1,0.0003,0.0007,0.0002
PATRON,4.9062,,mg/L,0.1,0.0509,1,1,1,0.0509,0.0508,0.0509
FASE 2,0.1179,,mg/L,14.9,0.0012,1,1,1,0.0014,0.0011,0.0012
FASE 3,0.0996,,mg/L,6.4,0.001,1,1,1,0.001,0.0011,0.0011
PATRON,4.8622,,mg/L,0.3,0.0504,1,1,1,0.0504,0.0503,0.0506
BLANCO,0.0675,,mg/L,16.2,0.0007,1,1,1,0.0006,0.0008,0.0008
BLANCO REACTIVO,0,,mg/L,3.1,0.0017,1,1,1,0.0017,0.0016,0.0017
VSP NORTE,0.0104,,mg/L,>100,0.0001,1,1,1,0.0002,0.0003,-0.0002
CELDA 8.1,0.0285,,mg/L,53.4,0.0003,1,1,1,0.0002,0.0005,0.0002
CELDA 8.2,0.0437,,mg/L,31.2,0.0005,1,1,1,0.0006,0.0005,0.0003
CELDA 8.3,2.3078,,mg/L,1.6,0.0241,1,1,1,0.0242,0.0237,0.0244
PATRON,4.9861,,mg/L,1,0.0517,1,1,1,0.0514,0.0523,0.0515
BLANCO,0.0352,,mg/L,34.9,0.0004,1,1,1,0.0002,0.0004,0.0005
BLANCO REACTIVO,0,,mg/L,3.7,0.002,1,1,1,0.0021,0.002,0.002
