PATRON,0.0507,,mg/L,8.4,0.0002,0.0023,0.0001,0.0025,0.0022,0.0021
BLANCO,-0.0054,,mg/L,>100,0.0003,-0.0002,0.0004,0,-0.0001,-0.0006
BLANCO REACTIVO,0,,mg/L,38.2,0.0001,-0.0002,0.0001,-0.0003,-0.0002,-0.0003
H KCA PO,0.0465,,mg/L,16.5,0.0003,0.0021,0.0027,0.0022,0.0023,0.0017
H KCA PO,0.0463,,mg/L,4,0.0001,0.002,0.0026,0.0021,0.002,0.0021
H KCA PO,0.0463,,mg/L,16.3,0.0003,0.002,0.0026,0.0022,0.0017,0.0023
PATRON,0.0514,,mg/L,6,0.0001,0.0023,0.0025,0.0022,0.0022,0.0024
H KCA PO,0.0457,,mg/L,10.1,0.0002,0.002,0.0001,0.0021,0.0022,0.0018
H KCA PO,0.0456,,mg/L,1.4,0,0.002,-0.0001,0.002,0.002,0.002
PATRON,0.0506,,mg/L,2.5,0.0001,0.0022,0.0002,0.0023,0.0023,0.0022
BLANCO,-0.0082,,mg/L,31.3,0.0001,-0.0003,0.0001,-0.0004,-0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,56.4,0.0003,0.0005,0.0003,0.0002,0.0007,0.0004
M1 PO,0.0449,,mg/L,10,0.0002,0.002,0.0024,0.0018,0.0022,0.0019
M2 PO,0.0363,,mg/L,5.3,0.0001,0.0016,0.0023,0.0015,0.0016,0.0017
M3 PO,0.0265,,mg/L,7,0.0001,0.0011,0.0023,0.0011,0.0012,0.0012
M4 PO,0.0159,,mg/L,12.8,0.0001,0.0007,0.0018,0.0007,0.0006,0.0007
PATRON,0.0462,,mg/L,2.7,0.0001,0.002,-0.0011,0.0021,0.002,0.0021
P KCA PO,0.0141,,mg/L,22.3,0.0001,0.0006,0.0011,0.0008,0.0005,0.0006
PATRON,0.0506,,mg/L,6.7,0.0001,0.0022,-0.0003,0.0022,0.0024,0.0021
BLANCO,-0.0029,,mg/L,>100,0.0002,-0.0001,0,0.0001,-0.0001,-0.0003
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,-0.0006,0.0001,-0.0001,-0.0002
CELDA 8,0.0513,,mg/L,3,0.0001,0.0023,0.0025,0.0023,0.0022,0.0023
PATRON,0.0506,,mg/L,7.1,0.0002,0.0022,0.0011,0.0023,0.002,0.0022
BLANCO,-0.0014,,mg/L,>100,0.0001,-0.0001,-0.0002,-0.0001,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,58.2,0.0004,-0.0007,0.001,-0.0003,-0.0007,-0.0012
H KCA PE,0.0396,,mg/L,19.1,0.0003,0.0016,0.0013,0.0016,0.0013,0.0019
H KCA PE,0.0404,,mg/L,11,0.0002,0.0017,0.0008,0.0017,0.0015,0.0019
H KCA PE,0.04,,mg/L,17.8,0.0003,0.0017,0.0009,0.002,0.0016,0.0015
PATRON,0.0476,,mg/L,8.5,0.0002,0.0022,0.0003,0.0024,0.0021,0.0021
H KCA PE,0.0408,,mg/L,15.8,0.0003,0.0017,0.0008,0.0019,0.0014,0.0018
H KCA PE,0.0396,,mg/L,4,0.0001,0.0017,0.0013,0.0017,0.0017,0.0016
PATRON,0.0481,,mg/L,5.7,0.0001,0.0021,-0.0006,0.002,0.0022,0.002
BLANCO,-0.0038,,mg/L,53.9,0.0001,-0.0002,-0.0003,-0.0002,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,91.3,0.0003,0.0003,0,0,0.0005,0.0003
M1 PE,0.0236,,mg/L,7.3,0.0001,0.0011,0.0017,0.0011,0.0011,0.0012
M2 PE,0.0215,,mg/L,9.6,0.0001,0.001,0.0017,0.0011,0.0011,0.0009
M3 PE,0.0171,,mg/L,22.9,0.0002,0.0008,0.0017,0.0009,0.0009,0.0006
M4 PE,0.0158,,mg/L,42.3,0.0003,0.0008,0.0015,0.0007,0.0005,0.0011
PATRON,0.0513,,mg/L,10.1,0.0003,0.0025,-0.0009,0.0025,0.0027,0.0022
P KCA PE,0.0122,,mg/L,7.4,0,0.0006,0.0013,0.0006,0.0006,0.0005
PATRON,0.0466,,mg/L,12.2,0.0003,0.0022,-0.001,0.0019,0.0025,0.0023
BLANCO,0.0042,,mg/L,81.6,0.0002,0.0002,-0.0007,0.0004,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,57.7,0.0002,0.0003,-0.0008,0.0002,0.0006,0.0003
ELY 1,0.0272,,mg/L,9.9,0.0001,0.0013,0.0012,0.0013,0.0014,0.0012
ELY 2,0.0158,,mg/L,28.7,0.0002,0.0008,0.0013,0.0006,0.0006,0.001
ELY 3,0.014,,mg/L,27.5,0.0002,0.0007,0.0009,0.0008,0.0007,0.0005
ELY 4,0.0158,,mg/L,10.6,0.0001,0.0008,0.0009,0.0008,0.0008,0.0007
PATRON,0.0468,,mg/L,6.9,0.0002,0.0023,-0.0003,0.0021,0.0024,0.0022
ELY P,0.0149,,mg/L,16.5,0.0001,0.0007,0.0019,0.0008,0.0006,0.0008
PATRON,0.0506,,mg/L,6.4,0.0002,0.0024,-0.0003,0.0023,0.0026,0.0024
BLANCO,0.0044,,mg/L,82.5,0.0002,0.0002,0,0.0003,0.0003,0
BLANCO REACTIVO,0,,mg/L,>100,0.0002,0,-0.0009,0,0.0001,-0.0002
