PATRON,0.0513,,mg/L,17.2,0.0005,0.003,-0.0005,0.0026,0.0035,0.0027
BLANCO,-0.0176,,mg/L,59.3,0.0002,-0.0003,0.0015,-0.0006,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,41.2,0.0001,-0.0001,0.0002,-0.0001,-0.0002,-0.0002
H KCA PO,0.0501,,mg/L,3.1,0.0001,0.0029,0.0042,0.0029,0.0028,0.003
H KCA PO,0.0522,,mg/L,4.6,0.0001,0.0024,0.002,0.0025,0.0023,0.0023
H KCA PO,0.0484,,mg/L,10.6,0.0002,0.0022,0.0021,0.0024,0.002,0.002
PATRON,0.0468,,mg/L,5,0.0001,0.0027,0.001,0.0027,0.0029,0.0026
H KCA PO,0.051,,mg/L,4.9,0.0001,0.0029,0.0044,0.0028,0.0029,0.0031
H KCA PO,0.0503,,mg/L,2.9,0.0001,0.0029,0.0042,0.0028,0.003,0.0029
PATRON,0.0491,,mg/L,10.9,0.0002,0.0022,-0.0013,0.0019,0.0023,0.0024
BLANCO,-0.0026,,mg/L,52.8,0.0001,-0.0003,-0.0014,-0.0001,-0.0004,-0.0003
BLANCO REACTIVO,0,,mg/L,43,0.0001,0.0002,-0.0008,0.0002,0.0001,0.0002
M1 PO,0.0484,,mg/L,3.3,0.0001,0.0022,0.0024,0.0021,0.0023,0.0021
M2 PO,0.0403,,mg/L,18.4,0.0003,0.0018,0.0022,0.0022,0.0016,0.0016
M3 PO,0.0364,,mg/L,18.1,0.0003,0.0016,0.002,0.0013,0.0018,0.0017
M4 PO,0.0275,,mg/L,24,0.0003,0.0012,0.002,0.0009,0.0012,0.0014
PATRON,0.0462,,mg/L,11.6,0.0002,0.0021,-0.0017,0.0022,0.0022,0.0018
P KCA PO,0.0159,,mg/L,49.4,0.0003,0.0006,0.0014,0.0003,0.0008,0.0007
PATRON,0.0477,,mg/L,13.1,0.0003,0.0021,-0.002,0.0019,0.0024,0.0021
BLANCO,0.0011,,mg/L,>100,0.0002,-0.0001,-0.0008,-0.0003,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,44.3,0.0001,0.0002,-0.0007,0.0003,0.0002,0.0001
CELDA 8,0.0503,,mg/L,6.5,0.0001,0.0023,0.0017,0.0021,0.0023,0.0024
CANAL,0.0468,,mg/L,2.2,0,0.0021,0.0019,0.0021,0.0021,0.0021
FASE 1,0.0577,,mg/L,6.2,0.0002,0.0026,0.002,0.0026,0.0025,0.0028
FASE 2,0.0274,,mg/L,23.8,0.0003,0.0012,0.0014,0.0012,0.0009,0.0014
FASE 3,0.017,,mg/L,55.2,0.0004,0.0007,0.0015,0.0003,0.0006,0.001
VSP NORTE,0.0625,,mg/L,93,0.0027,0.0029,0.0016,0.0059,0.0017,0.0009
CELDA 8.1,0.0136,,mg/L,26,0.0001,0.0005,0.0007,0.0004,0.0004,0.0006
CELDA 8.2,0.0101,,mg/L,36.6,0.0001,0.0003,0.0007,0.0002,0.0003,0.0004
CELDA 8.3,0.0087,,mg/L,55,0.0001,0.0003,0.0007,0.0003,0.0004,0.0001
S. RICA,0.018,,mg/L,14.5,0.0001,0.0007,0.0006,0.0008,0.0008,0.0006
PATRON,0.0488,,mg/L,11.7,0.0003,0.0022,-0.0026,0.0021,0.002,0.0025
BLANCO,0.0036,,mg/L,>100,0.0001,0,-0.0016,0,0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,20.3,0.0002,0.0007,0,0.0009,0.0006,0.0007
H KCA PE,0.0352,,mg/L,17.6,0.0004,0.002,0.0021,0.0017,0.002,0.0024
H KCA PE,0.0374,,mg/L,8.2,0.0002,0.0021,0.0025,0.002,0.0021,0.0023
H KCA PE,0.0341,,mg/L,6.7,0.0001,0.002,0.0022,0.0021,0.002,0.0018
PATRON,0.0524,,mg/L,3.6,0.0001,0.0029,-0.0001,0.003,0.0028,0.0028
H KCA PE,0.038,,mg/L,5.4,0.0001,0.0022,0.0024,0.0023,0.0022,0.002
H KCA PE,0.0351,,mg/L,9.3,0.0002,0.002,0.002,0.002,0.0019,0.0022
PATRON,0.046,,mg/L,1.8,0,0.0025,-0.0012,0.0026,0.0026,0.0025
BLANCO,-0.0115,,mg/L,>100,0.0003,-0.0002,-0.0006,-0.0004,0.0001,-0.0005
BLANCO REACTIVO,0,,mg/L,13.8,0.0001,0.0004,0.0004,0.0004,0.0003,0.0004
M1 PE,0.0136,,mg/L,15.7,0.0002,0.001,0.002,0.0011,0.0008,0.001
M2 PE,0.0106,,mg/L,7.4,0.0001,0.0008,0.002,0.0009,0.0008,0.0008
M3 PE,0.0086,,mg/L,29.5,0.0002,0.0007,0.002,0.001,0.0007,0.0005
M4 PE,0.0067,,mg/L,38.2,0.0002,0.0006,0.0019,0.0008,0.0004,0.0007
PATRON,0.0471,,mg/L,8.8,0.0002,0.0026,-0.0014,0.0028,0.0024,0.0026
P KCA PE,0.0019,,mg/L,29.1,0.0001,0.0004,0.0018,0.0004,0.0003,0.0005
PATRON,0.0487,,mg/L,13.9,0.0004,0.0027,-0.0015,0.003,0.0027,0.0023
BLANCO,-0.0003,,mg/L,45.7,0.0001,0.0003,-0.0007,0.0004,0.0003,0.0001
BLANCO REACTIVO,0,,mg/L,7.8,0.0001,0.0009,-0.0004,0.0009,0.0008,0.0009
ELY 1,0.0187,,mg/L,16.5,0.0002,0.0012,0.001,0.0012,0.0014,0.001
ELY 2,0.0106,,mg/L,11.8,0.0001,0.0008,0.001,0.0009,0.0008,0.0008
ELY 3,0.0085,,mg/L,21.7,0.0002,0.0007,0.0009,0.0008,0.0005,0.0008
ELY 4,0.0069,,mg/L,21.2,0.0001,0.0006,0.001,0.0006,0.0005,0.0008
PATRON,0.0522,,mg/L,2.4,0.0001,0.0028,-0.0025,0.0029,0.0029,0.0028
ELY P,0.0054,,mg/L,50.8,0.0003,0.0006,0.0015,0.0004,0.0009,0.0005
PATRON,0.0483,,mg/L,5.3,0.0001,0.0028,0.0003,0.0028,0.003,0.0027
BLANCO,0.004,,mg/L,38.3,0.0002,0.0006,0.0013,0.0004,0.0006,0.0009
BLANCO REACTIVO,0,,mg/L,7.9,0.0001,0.0012,0.0001,0.0011,0.0012,0.0013
NOROESTE,0.0212,,mg/L,1,0,0.0015,0.0034,0.0015,0.0015,0.0015
TRITURADORA,0.0164,,mg/L,11.4,0.0001,0.0012,0.0022,0.0012,0.0014,0.0011
VICTORIA,0.0181,,mg/L,16.3,0.0002,0.0013,0.0026,0.0016,0.0012,0.0012
CELDA 1,0.0274,,mg/L,3.5,0.0001,0.0018,0.0031,0.0017,0.0018,0.0018
CELDA 2,0.0335,,mg/L,7.8,0.0002,0.0021,0.0017,0.002,0.002,0.0023
CELDA 3,0.0204,,mg/L,3.6,0.0001,0.0014,0.0022,0.0015,0.0014,0.0014
CELDA 4A,0.0263,,mg/L,12.7,0.0002,0.0017,0.0031,0.0019,0.0018,0.0015
CELDA 4B,0.0301,,mg/L,15.3,0.0003,0.0019,0.0026,0.0021,0.0016,0.002
CELDA 5A,0.0263,,mg/L,5.7,0.0001,0.0017,0.0007,0.0016,0.0018,0.0018
CELDA 5B,0.0231,,mg/L,13.4,0.0002,0.0016,0.0007,0.0014,0.0018,0.0014
PATRON,0.0479,,mg/L,7,0.0002,0.0028,-0.0022,0.0027,0.0027,0.003
BLANCO,0.0005,,mg/L,53.7,0.0002,0.0004,-0.0011,0.0003,0.0003,0.0007
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0002,0,-0.0002,-0.0002
