Analista,,,,,,,,,
Fecha de inicio,20/05/2023 10:20 a. m.  GMT: 20/05/2023 04:20 p. m.,,,,,,,,
Hoja de trabajo,SA001128_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.999,,mg/L,0.4,0.1162,0.116,0.1158,0.1167
,BLANCO,0.0054,,mg/L,13.7,0.0006,0.0006,0.0007,0.0006
,BLANCO REACTIVO,0,,mg/L,>100,0,0.0002,-0.0002,-0.0001
,SA001128-001,1.7696,,mg/L,2,0.0084,0.0082,0.0086,0.0084
,SA001128-002,0.0174,,mg/L,>100,0.0001,0,0,0.0002
,SA001128-003,2.5411,,mg/L,0.6,0.0122,0.0122,0.0123,0.0122
,SA001128-004,3.2412,,mg/L,2.1,0.0155,0.0152,0.0159,0.0154
,SA001128-005,3.2612,,mg/L,0.9,0.0155,0.0156,0.0157,0.0154
,PATRON,1.0009,,mg/L,0.2,0.1164,0.1161,0.1165,0.1165
,SA001128-006,0.2459,,mg/L,0.4,0.0012,0.0012,0.0012,0.0012
,SA001128-007,2.0061,,mg/L,1,0.0096,0.0095,0.0095,0.0097
,SA001128-008,1.1863,,mg/L,1.2,0.0056,0.0055,0.0056,0.0057
,SA001128-009,1.2032,,mg/L,3.6,0.0057,0.0059,0.0055,0.0056
,SA001128-010,1.2578,,mg/L,0.8,0.0059,0.0059,0.006,0.0059
,PATRON,0.9953,,mg/L,0.3,0.1157,0.1157,0.1161,0.1154
,BLANCO,0.0049,,mg/L,20.8,0.0006,0.0006,0.0007,0.0005
,BLANCO REACTIVO,0,,mg/L,57.3,-0.0001,-0.0001,-0.0001,0
,SA001128-011,1.2527,,mg/L,0.3,0.0059,0.0059,0.0059,0.0059
,SA001128-012,1.4695,,mg/L,1.2,0.0069,0.0069,0.007,0.0069
,SA001128-013,1.1425,,mg/L,0.7,0.0054,0.0053,0.0054,0.0054
,SA001128-014,26.2006,,mg/L,0.5,0.122,0.122,0.1214,0.1226
,PATRON,0.9906,,mg/L,0.4,0.1152,0.1147,0.1156,0.1153
,BLANCO,0.0002,,mg/L,>100,0,0.0001,0,0
,BLANCO REACTIVO,0,,mg/L,50.7,-0.0002,-0.0001,-0.0001,-0.0003
