PATRON,0.997,,mg/L,0.1,0.1272,0.0007,0.1273,0.1271,0.1274
BLANCO,-0.0053,,mg/L,46.6,-0.0007,-0.0015,-0.0006,-0.0004,-0.001
BLANCO REACTIVO,0,,mg/L,72,0.0008,-0.0013,0.0002,0.0013,0.0009
H KCA PO,-0.0073,,mg/L,68.6,-0.0009,0.0003,-0.0016,-0.0004,-0.0007
H KCA PO,-0.0017,,mg/L,>100,-0.0002,0.0001,0.0006,-0.0006,-0.0006
H KCA PO,-0.0049,,mg/L,78.7,-0.0006,0.0003,-0.0005,-0.0002,-0.0012
PATRON,0.9895,,mg/L,1.1,0.1263,0.0003,0.1267,0.1248,0.1274
H KCA PO,-0.002,,mg/L,>100,-0.0003,-0.0005,0.0019,-0.0007,-0.0019
H KCA PO,-0.0096,,mg/L,36.9,-0.0012,0.0005,-0.0009,-0.001,-0.0017
PATRON,0.986,,mg/L,0.4,0.1259,0.0003,0.1258,0.1264,0.1254
BLANCO,-0.0062,,mg/L,>100,-0.0008,-0.0017,0.0008,-0.0002,-0.0029
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.001,0.0005,-0.0008,-0.0005
M1 PO,-0.0002,,mg/L,>100,0,0.0012,0,-0.0003,0.0002
M2 PO,-0.0027,,mg/L,>100,-0.0003,0.0013,0.0004,-0.001,-0.0005
M3 PO,-0.0066,,mg/L,90.7,-0.0008,0.0017,-0.0001,-0.0007,-0.0017
M4 PO,-0.0028,,mg/L,43.9,-0.0004,0.0014,-0.0005,-0.0004,-0.0002
PATRON,0.9891,,mg/L,0.3,0.1263,0.0006,0.1261,0.1259,0.1267
P KCA PO,0.0155,,mg/L,17.5,0.002,-0.0011,0.0018,0.0024,0.0018
PATRON,0.9926,,mg/L,0.4,0.1231,0.0046,0.1226,0.1234,0.1233
BLANCO,0.0022,,mg/L,>100,0.0003,0.0014,0.0005,-0.0004,0.0007
BLANCO REACTIVO,0,,mg/L,>100,-0.0009,0.003,0.0008,-0.0031,-0.0003
CELDA 8,0.0035,,mg/L,31.4,0.0004,0.0036,0.0003,0.0005,0.0005
CANAL,0.0087,,mg/L,59.6,0.0011,0.0029,0.001,0.0017,0.0004
FASE 1,-0.0005,,mg/L,>100,-0.0001,0.0035,-0.0003,-0.0003,0.0004
FASE 2,0.0039,,mg/L,55.1,0.0005,0.0032,0.0008,0.0003,0.0003
FASE 3,0.0064,,mg/L,87.2,0.0008,0.003,0.0004,0.0016,0.0004
VSP NORTE,0.0033,,mg/L,>100,0.0004,0.0034,0.001,0,0.0002
CELDA 8.1,0.0274,,mg/L,10.9,0.0034,0.0027,0.0038,0.003,0.0033
CELDA 8.2,0.0097,,mg/L,66.7,0.0012,0.0026,0.0005,0.001,0.0021
CELDA 8.3,0.0001,,mg/L,>100,0,0.0037,-0.001,0.0006,0.0005
S. RICA,0.002,,mg/L,>100,0.0002,0.0032,0.0005,0.0004,-0.0001
PATRON,1.0003,,mg/L,0.2,0.1282,0.0034,0.1278,0.1284,0.1283
BLANCO,0.0082,,mg/L,46.6,0.001,-0.001,0.0014,0.0011,0.0005
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0006,0.0007,-0.0002,-0.0007
H KCA PE,0.0098,,mg/L,98.2,0.0013,0.0028,-0.0001,0.0014,0.0024
H KCA PE,0.0146,,mg/L,35.5,0.0019,0.0019,0.0019,0.0012,0.0025
H KCA PE,0.0141,,mg/L,45.1,0.0018,0.0017,0.0021,0.0009,0.0024
PATRON,0.9921,,mg/L,2.2,0.1271,0.0025,0.1301,0.1268,0.1244
H KCA PE,0.0107,,mg/L,48.9,0.0014,0.0019,0.002,0.0014,0.0007
H KCA PE,0.0134,,mg/L,40.7,0.0017,0.0024,0.0024,0.0017,0.001
PATRON,1.0136,,mg/L,0.9,0.1299,0.0023,0.1298,0.1311,0.1287
BLANCO,0.0057,,mg/L,66.9,0.0007,0,0.0012,0.0002,0.0008
BLANCO REACTIVO,0,,mg/L,>100,-0.0004,0.0001,-0.0014,0.0009,-0.0008
M1 PE,-0.0032,,mg/L,47.1,-0.0004,0.0032,-0.0006,-0.0005,-0.0002
M2 PE,-0.0046,,mg/L,36,-0.0006,0.0033,-0.0003,-0.0007,-0.0007
M3 PE,-0.0035,,mg/L,>100,-0.0004,0.0036,0.0002,-0.0003,-0.0013
M4 PE,-0.0072,,mg/L,26.1,-0.0009,0.0036,-0.0012,-0.0007,-0.0009
PATRON,0.9877,,mg/L,0.7,0.1266,0.003,0.127,0.1272,0.1255
P KCA PE,-0.0145,,mg/L,41.2,-0.0019,0.0042,-0.0024,-0.001,-0.0022
PATRON,1.0076,,mg/L,0.1,0.1292,0.0017,0.1291,0.1294,0.129
BLANCO,0.0004,,mg/L,>100,0.0001,0.0019,-0.0001,0.0001,0.0001
BLANCO REACTIVO,0,,mg/L,45.3,-0.0011,0.0008,-0.0015,-0.0011,-0.0005
ELY 1,-0.0015,,mg/L,>100,-0.0002,0.0049,0.0007,-0.0008,-0.0005
ELY 2,-0.0057,,mg/L,46.9,-0.0007,0.005,-0.0008,-0.0011,-0.0004
ELY 3,-0.0013,,mg/L,>100,-0.0002,0.0044,-0.0004,-0.0001,0.0001
ELY 4,-0.0023,,mg/L,10.4,-0.0003,0.0044,-0.0003,-0.0003,-0.0003
PATRON,1.0146,,mg/L,0.2,0.1301,0.0037,0.1303,0.13,0.1299
ELY P,0.0145,,mg/L,38.9,0.0019,0.0023,0.0018,0.0026,0.0011
PATRON,1.016,,mg/L,0.6,0.1302,0.0035,0.1293,0.1307,0.1307
BLANCO,-0.0064,,mg/L,>100,-0.0008,0.0024,0.0002,-0.0019,-0.0007
BLANCO REACTIVO,0,,mg/L,39.7,-0.001,0.0003,-0.0014,-0.0006,-0.0011
TRITURADORA,0.0055,,mg/L,>100,0.0007,0.0035,0.0016,0.0001,0.0004
VICTORIA,-0.0096,,mg/L,56,-0.0012,0.0042,-0.0009,-0.0008,-0.002
CELDA 1,-0.0065,,mg/L,>100,-0.0008,0.0037,0.0003,-0.0012,-0.0016
CELDA 2,-0.0149,,mg/L,27.3,-0.0019,0.004,-0.0021,-0.0013,-0.0023
CELDA 3,-0.013,,mg/L,14.8,-0.0017,0.0043,-0.0018,-0.0014,-0.0018
CELDA 4A,-0.0137,,mg/L,34.5,-0.0017,0.005,-0.0019,-0.0011,-0.0022
CELDA 4B,-0.0126,,mg/L,16.2,-0.0016,0.0054,-0.0015,-0.0019,-0.0014
CELDA 5A,-0.0072,,mg/L,75.7,-0.0009,0.0047,-0.0007,-0.0004,-0.0017
CELDA 5B,-0.0089,,mg/L,60,-0.0011,0.0046,-0.0004,-0.0017,-0.0013
PATRON,1.0097,,mg/L,0.7,0.1294,0.004,0.1303,0.1296,0.1284
