Analista,,,,,,,,,,
Fecha de inicio,28/03/2023 03:28 a. m.  GMT: 28/03/2023 09:28 a. m.,,,,,,,,,
Hoja de trabajo,SA000793-RE_3,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.4895,,mg/L,3.9,0.0133,-0.0013,0.0127,0.0137,0.0134
,BLANCO,-0.005,,mg/L,31.3,-0.0001,0.0001,-0.0001,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,18.9,0.0003,-0.0004,0.0003,0.0002,0.0003
,SA000769-029,0.0665,,mg/L,6.2,0.0051,-0.0006,0.0049,0.0049,0.0055
,SA000769-030,0.0912,,mg/L,5,0.007,-0.0013,0.0071,0.0066,0.0073
,SA000769-031,0.2865,,mg/L,1.1,0.0225,-0.0003,0.0228,0.0223,0.0224
,SA000769-032,0.7889,,mg/L,0.7,0.0655,-0.0008,0.065,0.0658,0.0657
,SA000770-004,0.4338,,mg/L,1.3,0.0348,-0.001,0.035,0.0343,0.0352
,PATRON,0.4903,,mg/L,3.1,0.0133,-0.0013,0.013,0.0131,0.0138
,SA000770-005,0.1015,,mg/L,2.2,0.0078,-0.0012,0.0079,0.0076,0.0079
,SA000770-006,0.1452,,mg/L,3.4,0.0112,-0.0014,0.0108,0.0112,0.0116
,SA000770-007,0.1978,,mg/L,1.7,0.0154,-0.0012,0.0153,0.0152,0.0157
,SA000770-008,0.1934,,mg/L,1.1,0.015,-0.0014,0.0149,0.0149,0.0152
,SA000770-009,0.0367,,mg/L,2.7,0.0028,-0.0014,0.0028,0.0029,0.0027
,PATRON,0.5074,,mg/L,1.1,0.0138,-0.0019,0.0139,0.0136,0.0137
,BLANCO,0.0041,,mg/L,45.2,0.0001,-0.0022,0.0001,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,31.4,0.001,-0.001,0.0014,0.001,0.0007
,SA000770-010,0.1245,,mg/L,1.8,0.0096,-0.0023,0.0095,0.0098,0.0095
,SA000772-030,0.0833,,mg/L,5.2,0.0064,-0.0026,0.0065,0.0067,0.006
,SA000772-032,0.6122,,mg/L,0.3,0.05,-0.0023,0.0499,0.0502,0.0501
,SA000777-028,0.1246,,mg/L,2.8,0.0096,-0.0022,0.0098,0.0093,0.0097
,SA000777-029,0.1621,,mg/L,2.6,0.0126,-0.0026,0.0128,0.0122,0.0128
,PATRON,0.4859,,mg/L,0.7,0.0131,-0.0006,0.0132,0.0131,0.0131
,SA000777-030,0.215,,mg/L,2.3,0.0168,0.0001,0.0164,0.0167,0.0172
,SA000777-032,0.3494,,mg/L,1.2,0.0277,0.0005,0.0279,0.0273,0.0278
,SA000778-029,0.1187,,mg/L,5.9,0.0091,-0.0001,0.0085,0.0096,0.0092
,SA000778-030,0.2033,,mg/L,3.6,0.0158,0,0.0159,0.0152,0.0163
,SA000778-031,0.2332,,mg/L,1.6,0.0182,0.0002,0.0183,0.0179,0.0184
,PATRON,0.5088,,mg/L,3.4,0.0138,-0.0003,0.0133,0.0137,0.0142
,BLANCO,0.0134,,mg/L,58,0.0004,-0.0003,0.0004,0.0005,0.0001
,BLANCO REACTIVO,0,,mg/L,13,0.0014,-0.0014,0.0012,0.0014,0.0016
,SA000778-032,0.5695,,mg/L,0.5,0.0462,-0.0032,0.0462,0.0465,0.046
,SA000779-003,0.1827,,mg/L,3.5,0.0141,-0.0031,0.014,0.0138,0.0147
,SA000779-007,0.0953,,mg/L,5.8,0.0073,-0.0025,0.0078,0.0071,0.007
,SA000780-005,0.0998,,mg/L,7.2,0.0077,-0.0031,0.0072,0.0083,0.0075
,SA000781-001,0.1243,,mg/L,1.9,0.0096,-0.0025,0.0095,0.0094,0.0098
,PATRON,0.5084,,mg/L,0.3,0.0137,-0.0033,0.0138,0.0137,0.0137
,SA000781-002,0.0176,,mg/L,22.3,0.0013,-0.0031,0.0016,0.001,0.0014
,SA000781-003,0.2865,,mg/L,1,0.0225,-0.0028,0.0224,0.0227,0.0224
,SA000781-004,0.4057,,mg/L,1.3,0.0324,-0.0033,0.0322,0.0328,0.0321
,SA000781-005,0.4768,,mg/L,0.4,0.0383,-0.0033,0.0382,0.0384,0.0385
,SA000781-020,0.1426,,mg/L,0.2,0.011,-0.0034,0.011,0.011,0.011
,PATRON,0.5171,,mg/L,0.8,0.014,-0.0035,0.014,0.0141,0.0139
,BLANCO,0.0017,,mg/L,>100,0,-0.0037,-0.0004,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,25.5,0.0019,-0.0016,0.002,0.0014,0.0023
,SA000781-021,0.9971,,mg/L,0.3,0.0843,-0.0039,0.0844,0.084,0.0846
,SA000781-022,0.3175,,mg/L,1.2,0.0251,-0.0038,0.0247,0.0253,0.0251
,SA000781-023,0.5204,,mg/L,0.6,0.042,-0.0036,0.0417,0.042,0.0422
,SA000782-001,0.0624,,mg/L,4.9,0.0048,-0.0037,0.0046,0.0047,0.005
,SA000782-002,0.0866,,mg/L,4,0.0066,-0.0037,0.0065,0.0064,0.0069
,PATRON,0.4939,,mg/L,1.8,0.0133,-0.0045,0.0132,0.0132,0.0136
,SA000782-003,0.1001,,mg/L,2.5,0.0077,-0.0042,0.0079,0.0075,0.0077
,SA000782-004,0.7558,,mg/L,0.3,0.0625,-0.0037,0.0626,0.0623,0.0627
,SA000782-005,0.0801,,mg/L,4,0.0061,-0.0038,0.0063,0.0062,0.0058
,SA000782-006,0.102,,mg/L,3.6,0.0078,-0.004,0.0081,0.0077,0.0076
,SA000782-007,0.1155,,mg/L,1.3,0.0089,-0.0035,0.0088,0.0088,0.009
,PATRON,0.4909,,mg/L,1.3,0.0133,-0.0041,0.0134,0.0134,0.0131
,BLANCO,-0.0003,,mg/L,>100,0,-0.0038,0.0002,-0.0003,0.0001
,BLANCO REACTIVO,0,,mg/L,8,0.0022,-0.002,0.0023,0.002,0.0023
