PATRON,4.9129,,mg/L,0.4,0.0516,0.0515,0.0519,0.0515
BLANCO,0.0125,,mg/L,21.7,0.0001,0.0001,0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,3.1,0.0008,0.0007,0.0008,0.0008
FASE 1,0.0404,,mg/L,18.2,0.0004,0.0004,0.0005,0.0004
FASE 2,0.0803,,mg/L,11.2,0.0009,0.001,0.0008,0.0008
FASE 3,0.0722,,mg/L,7.2,0.0008,0.0008,0.0008,0.0007
VSP NORTE,0.0684,,mg/L,2.1,0.0007,0.0007,0.0007,0.0007
CELDA 8.1,0.0927,,mg/L,4,0.001,0.001,0.001,0.001
CELDA 8.2,0.0937,,mg/L,8.2,0.001,0.001,0.0011,0.0009
CELDA 8.3,0.3476,,mg/L,1,0.0037,0.0037,0.0038,0.0037
PATRON,4.9229,,mg/L,0.4,0.0517,0.0519,0.0518,0.0515
BLANCO,-0.0018,,mg/L,>100,0,-0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,4.5,0.0016,0.0015,0.0016,0.0017
