PATRON,0.0475,,mg/L,2.9,0.0019,-0.0007,0.0019,0.0019,0.002
BLANCO,0.0109,,mg/L,>100,0.0002,0.0005,0.001,0.0002,-0.0004
BLANCO REACTIVO,0,,mg/L,44.4,0.0009,-0.0002,0.0007,0.0014,0.0006
H KCA PO,0.0482,,mg/L,20.4,0.002,0.003,0.0016,0.0019,0.0024
H KCA PO,0.0517,,mg/L,5.1,0.0021,0.0024,0.0022,0.002,0.0022
H KCA PO,0.0496,,mg/L,32.3,0.002,0.003,0.0028,0.0016,0.0017
PATRON,0.0539,,mg/L,6.3,0.0022,0,0.0021,0.0024,0.0022
H KCA PO,0.052,,mg/L,15,0.0021,-0.0016,0.0018,0.0023,0.0024
H KCA PO,0.0493,,mg/L,5.9,0.002,0.0031,0.0019,0.0021,0.0021
PATRON,0.0496,,mg/L,27.2,0.002,-0.0015,0.0025,0.0014,0.0021
BLANCO,0.0067,,mg/L,>100,0,0.0002,-0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,43.9,0.0009,0.0002,0.0005,0.0009,0.0014
M1 PO,0.037,,mg/L,27.1,0.0014,0.0017,0.0018,0.0014,0.0011
M2 PO,0.0342,,mg/L,10.9,0.0013,0.0019,0.0012,0.0015,0.0013
M3 PO,0.0285,,mg/L,33.8,0.001,0.0012,0.0011,0.0007,0.0014
M4 PO,0.0213,,mg/L,44.6,0.0007,0.0017,0.0011,0.0005,0.0006
PATRON,0.0524,,mg/L,4.9,0.0022,-0.0016,0.002,0.0023,0.0022
P KCA PO,0.0119,,mg/L,79.7,0.0003,0.0026,0,0.0004,0.0004
PATRON,0.0494,,mg/L,13.5,0.002,-0.0003,0.0023,0.0019,0.0018
BLANCO,0.0122,,mg/L,88.6,0.0003,0,0.0004,0.0005,0
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,-0.0006,0.0005,-0.0003
CELDA 8,0.0288,,mg/L,27.3,0.0011,0.003,0.0008,0.0014,0.001
CANAL,0.0373,,mg/L,16.5,0.0015,0.0025,0.0015,0.0016,0.0012
FASE 1,0.0232,,mg/L,10.4,0.0008,0.0033,0.0009,0.0008,0.0007
FASE 2,0.0424,,mg/L,8.8,0.0017,0.0034,0.0015,0.0018,0.0017
FASE 3,0.0486,,mg/L,18.4,0.002,0.003,0.0024,0.0016,0.0019
VSP NORTE,0.0136,,mg/L,47.5,0.0004,0.0037,0.0005,0.0002,0.0003
CELDA 8.1,0.0345,,mg/L,28.8,0.0013,0.0031,0.0017,0.0009,0.0014
CELDA 8.2,0.0286,,mg/L,15.6,0.0011,0.0031,0.0009,0.001,0.0012
CELDA 8.3,0.0236,,mg/L,34.5,0.0008,0.0039,0.0011,0.0007,0.0007
S. RICA,0.0219,,mg/L,34.5,0.0007,0.0028,0.0008,0.0005,0.001
PATRON,0.0525,,mg/L,14.7,0.0022,-0.0005,0.002,0.002,0.0025
BLANCO,0.0097,,mg/L,>100,0.0002,0.0011,0.0005,0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0002,-0.0001,0.0005,0
H KCA PE,0.0205,,mg/L,88.8,0.0007,0.0024,0.0005,0.0014,0.0002
H KCA PE,0.0231,,mg/L,22.2,0.0007,0.0024,0.0008,0.0005,0.0008
H KCA PE,0.02,,mg/L,>100,0.0006,0.001,0.0002,0.0002,0.0016
PATRON,0.052,,mg/L,15.1,0.0021,-0.0013,0.0025,0.002,0.0018
H KCA PE,0.0229,,mg/L,10,0.0007,0.0027,0.0007,0.0006,0.0007
H KCA PE,0.0223,,mg/L,16,0.0007,0.0026,0.0006,0.0006,0.0008
PATRON,0.0542,,mg/L,7.5,0.0022,-0.0015,0.0024,0.0021,0.0021
BLANCO,0.0133,,mg/L,>100,0.0003,0.0003,0.0006,0.0007,-0.0003
BLANCO REACTIVO,0,,mg/L,26.7,0.0009,-0.0008,0.0009,0.0011,0.0006
M1 PE,0.0174,,mg/L,>100,0.0005,0.0019,0.0001,0.0002,0.0013
M2 PE,0.0175,,mg/L,34.6,0.0005,0.0016,0.0003,0.0007,0.0006
M3 PE,0.0154,,mg/L,>100,0.0004,0.0018,-0.0003,0.0011,0.0005
M4 PE,0.0129,,mg/L,>100,0.0003,0.0018,0.0002,0.001,-0.0002
PATRON,0.0503,,mg/L,26.1,0.0021,-0.0022,0.0016,0.0019,0.0026
P KCA PE,0.0072,,mg/L,>100,0.0001,0.0015,0.0006,-0.0007,0.0003
PATRON,0.0511,,mg/L,14.6,0.0021,-0.0021,0.0024,0.002,0.0019
BLANCO,0.007,,mg/L,>100,0.0001,-0.0004,0.0001,0.0009,-0.0009
BLANCO REACTIVO,0,,mg/L,49,0.0003,-0.0009,0.0002,0.0003,0.0005
ELY 1,0.0259,,mg/L,58.7,0.0009,0.0015,0.0015,0.0005,0.0007
ELY 2,0.0249,,mg/L,35.6,0.0009,0.0013,0.0012,0.0007,0.0007
ELY 3,0.0165,,mg/L,>100,0.0005,0.0016,0.0004,0.001,0
ELY 4,0.019,,mg/L,63.1,0.0006,0.0015,0.001,0.0004,0.0003
PATRON,0.052,,mg/L,16.4,0.0021,-0.0016,0.0017,0.0023,0.0023
ELY P,0.0134,,mg/L,77.7,0.0003,0.0017,0.0006,0.0003,0.0001
PATRON,0.0488,,mg/L,27.2,0.002,-0.0022,0.0026,0.0016,0.0018
BLANCO,0.0085,,mg/L,>100,0.0001,-0.0005,0.0001,-0.0002,0.0005
BLANCO REACTIVO,0,,mg/L,62.1,0.0007,-0.0011,0.0011,0.0002,0.0008
NOROESTE,0.0182,,mg/L,49.2,0.0006,0.0007,0.0005,0.0009,0.0003
TRITURADORA,0.0055,,mg/L,>100,0,0.0011,0,0,-0.0001
VICTORIA,0.0073,,mg/L,>100,0.0001,0.0007,-0.0002,0.0006,-0.0002
CELDA 1,0.0204,,mg/L,37.3,0.0007,0.0003,0.0009,0.0004,0.0008
CELDA 2,0.0217,,mg/L,79.4,0.0007,0.0004,0.0001,0.0008,0.0013
CELDA 3,0.0189,,mg/L,67.6,0.0006,0.0008,0.0003,0.0011,0.0005
CELDA 4A,0.0243,,mg/L,12.7,0.0009,0.002,0.0008,0.001,0.0008
CELDA 4B,0.0313,,mg/L,7.9,0.0012,0.0016,0.0012,0.0011,0.0013
CELDA 5A,0.0176,,mg/L,>100,0.0005,0.0018,0,0.0012,0.0004
CELDA 5B,0.0214,,mg/L,37.8,0.0007,0.0017,0.0004,0.001,0.0008
PATRON,0.0455,,mg/L,16.8,0.0018,-0.0026,0.0022,0.0017,0.0016
BLANCO,0.0068,,mg/L,>100,0,-0.0011,0,-0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,50.8,0.0006,-0.0013,0.0003,0.0009,0.0007
