Analista,,,,,,,,,
Fecha de inicio,12/05/2023 03:26 a. m.  GMT: 12/05/2023 09:26 a. m.,,,,,,,,
Hoja de trabajo,SA001074_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.01,,mg/L,0.5,0.1104,0.1105,0.111,0.1098
,BLANCO,0.0017,,mg/L,62.1,0.0002,0.0001,0.0003,0.0002
,BLANCO REACTIVO,0,,mg/L,18.8,0.0001,0.0001,0.0001,0.0001
,SA001074-001,0.9138,,mg/L,3.2,0.0041,0.004,0.0042,0.0039
,SA001074-002,1.2372,,mg/L,1.2,0.0055,0.0054,0.0055,0.0055
,SA001074-003,1.2095,,mg/L,4.4,0.0054,0.0051,0.0055,0.0054
,SA001074-004,-0.0666,,mg/L,47.3,-0.0003,-0.0005,-0.0002,-0.0003
,SA001074-005,1.2703,,mg/L,2.5,0.0057,0.0056,0.0059,0.0057
,PATRON,0.9866,,mg/L,0.6,0.1079,0.1074,0.1087,0.1077
,SA001074-006,1.0302,,mg/L,1.5,0.0046,0.0046,0.0046,0.0047
,SA001074-007,0.9496,,mg/L,7.1,0.0043,0.0046,0.004,0.0043
,SA001074-008,-0.1925,,mg/L,17.7,-0.0009,-0.001,-0.0009,-0.0007
,SA001074-009,26.8291,,mg/L,0.5,0.1179,0.1174,0.1185,0.118
,PATRON,0.9889,,mg/L,1.1,0.1082,0.1068,0.1089,0.1088
,BLANCO,0.001,,mg/L,>100,0.0001,-0.0001,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,56.9,0.0001,0.0002,0.0002,0
