Analista,,,,,,,,,,
Fecha de inicio,07/09/2023 12:56 a. m.  GMT: 07/09/2023 07:56 a. m.,,,,,,,,,
Hoja de trabajo,SA001965-RCK_6,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Ag,,,,,,,,,
,,,,,,,,,,
Método: Ag VHAAAg (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,1.0015,,mg/L,0.2,0.1293,0.0015,0.1292,0.1291,0.1296
,BLANCO,-0.0013,,mg/L,>100,-0.0002,0.0003,-0.0005,0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,50.8,0.0005,-0.0002,0.0004,0.0003,0.0008
,SA001965-001,1.1209,,mg/L,8.1,0.0061,0.0032,0.0064,0.0064,0.0056
,SA001965-002,11.5954,,mg/L,0.6,0.0624,0.0029,0.0626,0.062,0.0626
,SA001965-003,11.7103,,mg/L,0.7,0.0632,0.0028,0.0632,0.0635,0.0627
,SA001965-004,17.4236,,mg/L,0.8,0.0927,0.0039,0.0929,0.0932,0.0918
,SA001965-005,9.9325,,mg/L,0.8,0.0531,0.0031,0.0536,0.0529,0.0529
,PATRON,1.005,,mg/L,0.3,0.1297,0.0009,0.1294,0.1296,0.1301
,SA001965-006,-0.004,,mg/L,>100,0,-0.0004,-0.0001,0.0004,-0.0004
,SA001965-007,3.5659,,mg/L,5,0.0195,0.0058,0.0194,0.0206,0.0186
,PATRON,0.9937,,mg/L,0.8,0.1283,0.001,0.1288,0.1291,0.1271
,BLANCO,-0.0048,,mg/L,77.8,-0.0007,0.0001,-0.0006,-0.0012,-0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0.0003,0,-0.0004,0.0006,0.0008
