PATRON,0.1491,,mg/L,1.3,0.0001,0.0109,-0.0043,0.011,0.011,0.0108
BLANCO,0.0005,,mg/L,15.7,0.0001,0.0005,-0.0003,0.0004,0.0006,0.0005
BLANCO REACTIVO,0,,mg/L,30.4,0.0001,0.0004,-0.0002,0.0005,0.0003,0.0003
H,0.0589,,mg/L,3.8,0.0002,0.0046,-0.0009,0.0048,0.0046,0.0044
C1,0.0493,,mg/L,2.4,0.0001,0.0039,-0.0014,0.0038,0.0039,0.004
C2,0.0374,,mg/L,9.6,0.0003,0.0031,-0.0017,0.0029,0.003,0.0034
PATRON,0.1523,,mg/L,1.7,0.0002,0.0111,-0.0046,0.0109,0.0113,0.0112
BLANCO,0.0003,,mg/L,22.2,0.0001,0.0005,-0.001,0.0004,0.0004,0.0006
BLANCO REACTIVO,0,,mg/L,29.5,0.0002,0.0006,-0.0006,0.0005,0.0007,0.0004
C3,0.028,,mg/L,13.6,0.0003,0.0024,-0.0012,0.0027,0.0025,0.002
C4,0.0189,,mg/L,6.6,0.0001,0.0018,-0.0017,0.0017,0.0019,0.0019
T,0.0147,,mg/L,19.7,0.0003,0.0015,-0.0014,0.0017,0.0016,0.0012
PATRON,0.1518,,mg/L,0.7,0.0001,0.0111,-0.005,0.0112,0.011,0.0112
BLANCO,-0.002,,mg/L,30.7,0.0001,0.0003,-0.0013,0.0002,0.0004,0.0004
BLANCO REACTIVO,0,,mg/L,59.5,0.0003,0.0005,-0.0006,0.0002,0.0005,0.0008
DP1,0.083,,mg/L,1.8,0.0001,0.0063,-0.0011,0.0062,0.0062,0.0064
DP2,0.0786,,mg/L,1.1,0.0001,0.006,-0.0017,0.0059,0.006,0.006
DP3,0.052,,mg/L,2,0.0001,0.0041,-0.0018,0.0042,0.004,0.0041
PATRON,0.151,,mg/L,6.5,0.0007,0.011,-0.0045,0.0116,0.0114,0.0102
BLANCO,0.0003,,mg/L,30.5,0.0001,0.0005,-0.0011,0.0005,0.0006,0.0003
BLANCO REACTIVO,0,,mg/L,18.9,0.0001,0.0005,-0.0005,0.0005,0.0006,0.0004
DP4,0.0379,,mg/L,3.6,0.0001,0.0028,0.0035,0.0027,0.0029,0.0029
DP5,0.0078,,mg/L,10.6,0.0001,0.0009,0.0042,0.001,0.0008,0.0008
PATRON,0.1516,,mg/L,1.3,0.0001,0.0103,-0.0001,0.0101,0.0104,0.0103
BLANCO,-0.0003,,mg/L,16.6,0.0001,0.0003,0,0.0004,0.0003,0.0003
BLANCO REACTIVO,0,,mg/L,27.8,0.0001,0.0002,0,0.0002,0.0003,0.0002
ELY1,0.0382,,mg/L,4.9,0.0001,0.0029,0.0033,0.003,0.0029,0.0027
ELY2,0.0293,,mg/L,4.6,0.0001,0.0023,0.0035,0.0024,0.0022,0.0023
ELY3,0.0221,,mg/L,23,0.0004,0.0018,0.0032,0.0016,0.0023,0.0015
PATRON,0.1481,,mg/L,1.8,0.0002,0.01,0,0.0099,0.01,0.0102
BLANCO,-0.0032,,mg/L,>100,0.0003,0.0002,-0.0001,-0.0001,0.0004,0.0001
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0,-0.0001,-0.0001
ELY4,0.0163,,mg/L,52.4,0.0007,0.0014,0.0031,0.0008,0.0012,0.0023
ELY5,0.0086,,mg/L,40.7,0.0004,0.0009,0.0037,0.0008,0.0006,0.0013
PATRON,0.1514,,mg/L,2.2,0.0002,0.0103,0.0002,0.0104,0.0104,0.01
BLANCO,0.0009,,mg/L,15.4,0.0001,0.0004,0,0.0004,0.0005,0.0004
BLANCO REACTIVO,0,,mg/L,29.3,0.0001,0.0003,-0.0002,0.0002,0.0003,0.0004
