PATRON,4.9264,,mg/L,0.8,0.0528,1,1,1,0.0523,0.0532,0.0529
BLANCO,0.0254,,mg/L,32,0.0003,1,1,1,0.0004,0.0002,0.0002
BLANCO REACTIVO,0,,mg/L,90.7,0.0002,1,1,1,0,0.0001,0.0003
FASE 1,0.0583,,mg/L,11.7,0.0006,1,1,1,0.0007,0.0006,0.0006
FASE 2,0.044,,mg/L,20.1,0.0005,1,1,1,0.0006,0.0004,0.0004
FASE 3,0.0652,,mg/L,11.5,0.0007,1,1,1,0.0007,0.0006,0.0008
VSP NORTE,0.0638,,mg/L,10.8,0.0007,1,1,1,0.0008,0.0006,0.0007
CELDA 8.1,0.071,,mg/L,16.5,0.0008,1,1,1,0.0009,0.0008,0.0007
CELDA 8.2,0.0619,,mg/L,26.3,0.0007,1,1,1,0.0008,0.0005,0.0008
CELDA 8.3,0.0894,,mg/L,3.6,0.001,1,1,1,0.001,0.0009,0.001
PATRON,4.9029,,mg/L,1.6,0.0525,1,1,1,0.0535,0.052,0.0521
BLANCO,0.0749,,mg/L,18.4,0.0008,1,1,1,0.0007,0.001,0.0008
BLANCO REACTIVO,0,,mg/L,22.4,0.0011,1,1,1,0.0014,0.001,0.001
