PATRON,5.0109,,mg/L,1.2,0.0501,1,1,1,0.05,0.0496,0.0508
BLANCO,0.0104,,mg/L,>100,0.0001,1,1,1,0.0001,0,0.0002
BLANCO REACTIVO,0,,mg/L,2.4,0.0007,1,1,1,0.0007,0.0007,0.0007
CELDA 8,0.0281,,mg/L,19.6,0.0003,1,1,1,0.0002,0.0003,0.0003
CANAL,0.0285,,mg/L,23,0.0003,1,1,1,0.0004,0.0002,0.0002
FASE 1,0.041,,mg/L,23.2,0.0004,1,1,1,0.0003,0.0004,0.0005
PATRON,4.9375,,mg/L,1.3,0.0494,1,1,1,0.0488,0.0501,0.0493
FASE 2,0.066,,mg/L,17.3,0.0007,1,1,1,0.0006,0.0006,0.0008
FASE 3,-0.0209,,mg/L,54.6,-0.0002,1,1,1,-0.0002,-0.0001,-0.0003
PATRON,4.9487,,mg/L,1.1,0.0495,1,1,1,0.05,0.049,0.0495
BLANCO,-0.0237,,mg/L,11.2,-0.0002,1,1,1,-0.0002,-0.0002,-0.0003
BLANCO REACTIVO,0,,mg/L,11.2,0.0004,1,1,1,0.0003,0.0004,0.0004
VSP NORTE,0.0283,,mg/L,39.4,0.0003,1,1,1,0.0003,0.0004,0.0002
CELDA 8.1,0.0309,,mg/L,11,0.0003,1,1,1,0.0003,0.0003,0.0003
CELDA 8.2,0.0456,,mg/L,38.1,0.0005,1,1,1,0.0006,0.0004,0.0003
CELDA 8.3,0.462,,mg/L,0.2,0.0046,1,1,1,0.0046,0.0046,0.0046
PATRON,4.9736,,mg/L,0.7,0.0498,1,1,1,0.0493,0.0501,0.0499
S. RICA,0.0656,,mg/L,10.1,0.0006,1,1,1,0.0007,0.0006,0.0007
PATRON,4.9575,,mg/L,0.6,0.0496,1,1,1,0.0496,0.0499,0.0493
