PATRON,4.9765,,mg/L,0.5,0.0514,1,1,1,0.0512,0.0513,0.0517
BLANCO,-0.0586,,mg/L,16.6,-0.0006,1,1,1,-0.0006,-0.0007,-0.0005
BLANCO REACTIVO,0,,mg/L,11.8,-0.0006,1,1,1,-0.0006,-0.0007,-0.0006
FASE 1,0.0133,,mg/L,61.9,0.0001,1,1,1,0.0002,0,0.0002
PATRON,4.9574,,mg/L,0.4,0.0512,1,1,1,0.0513,0.0513,0.0509
FASE 2,0.0237,,mg/L,64.1,0.0002,1,1,1,0.0004,0.0001,0.0003
FASE 3,0.0307,,mg/L,46,0.0003,1,1,1,0.0005,0.0003,0.0002
PATRON,5.0864,,mg/L,1,0.0525,1,1,1,0.0529,0.0526,0.0519
BLANCO,-0.021,,mg/L,51.2,-0.0002,1,1,1,-0.0004,-0.0002,-0.0001
BLANCO REACTIVO,0,,mg/L,19.3,-0.0009,1,1,1,-0.0008,-0.001,-0.0008
VSP NORTE,0.0273,,mg/L,45,0.0003,1,1,1,0.0004,0.0002,0.0003
CELDA 8.1,0.0517,,mg/L,30.5,0.0005,1,1,1,0.0006,0.0004,0.0006
CELDA 8.2,0.0589,,mg/L,11.5,0.0006,1,1,1,0.0007,0.0006,0.0006
CELDA 8.3,5.3236,,mg/L,0.9,0.0549,1,1,1,0.0549,0.0544,0.0554
PATRON,4.9508,,mg/L,0.9,0.0511,1,1,1,0.0516,0.0508,0.0509
BLANCO,0.0539,,mg/L,23.7,0.0006,1,1,1,0.0005,0.0007,0.0005
BLANCO REACTIVO,0,,mg/L,20.7,-0.0003,1,1,1,-0.0002,-0.0004,-0.0004
