Analista,NR,,,,,,,,
Fecha de inicio,02:46 p. m. 18/12/2025  GMT: 08:46 p. m. 18/12/2025,,,,,,,,
Hoja de trabajo,SA007262_3,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.5122,,mg/L,1,1,0.0205,-0.0002,
,BLANCO,-0.0014,,mg/L,1,>100,-0.0001,-0.0019,
,BLANCO REACTIVO,0,,mg/L,1,49.1,0.0005,-0.001,
,SA007262-001,0.7135,,mg/L,1,0.7,0.1286,-0.0015,30
,SA007262-002,0.7371,,mg/L,1,0.5,0.1332,-0.0019,30.02
,SA007262-003,0.1765,,mg/L,1,0.8,0.0305,-0.0021,30.01
,SA007262-004,0.3097,,mg/L,1,6.8,0.0542,-0.0012,30.01
,SA007262-005,0.304,,mg/L,1,1.1,0.0531,-0.0013,30.02
,PATRON,0.5086,,mg/L,1,0.9,0.0204,0.0005,
,SA007262-006,0.1855,,mg/L,1,0.5,0.0321,-0.0008,30.01
,SA007262-007,0.1105,,mg/L,1,2.4,0.019,-0.0005,30.02
,SA007262-008,0.9486,,mg/L,1,1.1,0.1733,-0.0013,30
,SA007262-009,0.2588,,mg/L,1,0.7,0.0451,-0.0017,30.02
,SA007262-010,0.4441,,mg/L,1,1.6,0.0785,-0.0016,30.01
,PATRON,0.495,,mg/L,1,0.6,0.0198,0.0006,
,BLANCO,0.0082,,mg/L,1,53.1,0.0003,-0.0011,
,BLANCO REACTIVO,0,,mg/L,1,48.6,0.0006,-0.0009,
,SA007262-011,0.3463,,mg/L,1,0.4,0.0607,-0.0004,30
,SA007262-012,0.2185,,mg/L,1,0.2,0.0379,-0.0002,30.01
,SA007262-013,0.1107,,mg/L,1,1.2,0.019,-0.0005,30
,SA007262-014,0.031,,mg/L,1,7.6,0.0053,-0.0006,30.01
,SA007262-015,0.0338,,mg/L,1,6.2,0.0058,-0.0006,30
,PATRON,0.5101,,mg/L,1,14.8,0.0184,0.0009,
,SA007262-016,0.1905,,mg/L,1,0.8,0.0329,-0.0003,30
,SA007262-017,0.0563,,mg/L,1,1.9,0.0096,-0.0003,30
,SA007262-018,0.0799,,mg/L,1,0.4,0.0137,-0.0003,30.01
,SA007262-019,0.0035,,mg/L,1,40.3,0.0006,-0.0002,30.02
,SA007262-020,0.0323,,mg/L,1,7.4,0.0055,-0.0002,30
,PATRON,0.4949,,mg/L,1,2.5,0.0178,0.0018,
,BLANCO,0.0022,,mg/L,1,>100,0.0001,-0.0015,
,BLANCO REACTIVO,0,,mg/L,1,63.7,0.0003,-0.0014,
,SA007262-021,0.0348,,mg/L,1,6.9,0.0053,0.0003,30
,SA007262-022,-0.0005,,mg/L,1,>100,-0.0001,-0.0005,3
,SA007262-023,0.2049,,mg/L,1,1,0.0318,-0.0003,30.02
,SA007262-024,-0.0016,,mg/L,1,63.2,-0.0002,-0.0007,30
,SA007262-025,0.6361,,mg/L,1,40,0.1021,-0.0007,30
,PATRON,0.5115,,mg/L,1,8.2,0.0184,0.0009,
,SA007262-026,0.2649,,mg/L,1,0.9,0.0414,-0.0005,3
,SA007262-027,0.187,,mg/L,1,1.2,0.029,-0.0005,30.01
,SA007262-028,0.6915,,mg/L,1,0.6,0.1114,-0.001,30.01
,SA007262-029,8.1306,,mg/L,1,0.8,0.1319,-0.002,30
,SA007262-030,0.1256,,mg/L,1,0.7,0.0194,-0.0009,30
,PATRON,0.5091,,mg/L,1,1.8,0.0183,0.0005,
,BLANCO,-0.0031,,mg/L,1,>100,-0.0001,-0.0013,
,BLANCO REACTIVO,0,,mg/L,1,26.6,0.0004,-0.0012,
,SA007262-031,0.0524,,mg/L,1,3.8,0.008,-0.0007,30.02
,SA007262-032,0.0599,,mg/L,1,0.3,0.0092,-0.0006,30
,PATRON,0.5157,,mg/L,1,2.4,0.0186,0.0005,
,BLANCO,-0.0053,,mg/L,1,>100,-0.0002,-0.0012,
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.0009,
