Analista,ACG,,,,,,,,,
Fecha de inicio,06:03 a. m. 27/02/2026  GMT: 12:03 p. m. 27/02/2026,,,,,,,,,
Hoja de trabajo,SA008113,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5093,,mg/L,1,3.6,0.0167,-0.0015,1,1
,BLANCO,-0.0108,,mg/L,1,15.1,-0.0004,-0.0009,1,1
,BLANCO REACTIVO,0,,mg/L,1,22.4,-0.0011,-0.0011,1,1
,SA008113-001,0.1189,,mg/L,1,0.8,0.0168,-0.0005,30.119,7
,SA008113-002,0.0039,,mg/L,1,9.5,0.0005,-0.0001,30,7
,SA008113-003,0.1037,,mg/L,1,1.7,0.0146,-0.0009,30.016,7
,SA008113-004,0.0929,,mg/L,1,2.7,0.0131,-0.0007,29.977,7
,SA008113-005,0.0691,,mg/L,1,3.9,0.0098,-0.0004,30.177,7
,PATRON,0.5134,,mg/L,1,4,0.0169,-0.0016,1,1
,SA008113-006,0.3227,,mg/L,1,0.5,0.0458,-0.0011,30.136,7
,SA008113-007,0.7134,,mg/L,1,2.7,0.1013,-0.0013,30.035,7
,SA008113-008,0.6346,,mg/L,1,0.4,0.0902,-0.0021,30.08,7
,SA008113-009,0.1905,,mg/L,1,2.3,0.0269,-0.0006,29.974,7
,SA008113-010,0.1606,,mg/L,1,1.9,0.0227,-0.0007,30.064,7
,PATRON,0.5113,,mg/L,1,1.5,0.0168,-0.0019,1,1
,BLANCO,0.0068,,mg/L,1,>100,0.0002,-0.0005,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0,-0.001,1,1
,SA008113-011,0.2032,,mg/L,1,1.2,0.0287,-0.001,29.999,7
,SA008113-012,0.3122,,mg/L,1,1.5,0.0442,-0.001,30.03,7
,SA008113-013,0.2168,,mg/L,1,1.1,0.0305,-0.0012,29.951,7
,SA008113-014,0.3059,,mg/L,1,1.4,0.0433,-0.0004,30.065,7
,SA008113-015,0.311,,mg/L,1,1.8,0.0439,-0.0003,29.946,7
,PATRON,0.5113,,mg/L,1,0.6,0.0168,-0.0029,1,1
,SA008113-016,0.2807,,mg/L,1,1.2,0.0398,-0.0011,30.069,7
,SA008113-017,0.0589,,mg/L,1,2.7,0.0083,-0.0011,30.046,7
,SA008113-018,0.0936,,mg/L,1,1.1,0.013,-0.0009,29.617,7
,SA008113-019,0.0801,,mg/L,1,0.9,0.0112,-0.0005,29.709,7
,SA008113-020,0.0905,,mg/L,1,1.7,0.0127,-0.001,29.814,7
,PATRON,0.4845,,mg/L,1,0.5,0.0159,-0.0023,1,1
,BLANCO,-0.0139,,mg/L,1,76.2,-0.0005,-0.0008,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0004,-0.0014,1,1
,SA008113-021,0.144,,mg/L,1,1.2,0.0203,-0.0005,29.945,7
,SA008113-022,0.2209,,mg/L,1,0.8,0.0312,-0.0002,30.017,7
,SA008113-023,0.2249,,mg/L,1,1.3,0.0318,-0.0009,30.084,7
,SA008113-024,0.238,,mg/L,1,0.8,0.0337,-0.0005,30.049,7
,SA008113-025,0.1408,,mg/L,1,0.9,0.0198,-0.0014,30.001,7
,PATRON,0.5072,,mg/L,1,3.5,0.0167,-0.003,1,1
,SA008113-026,0.3829,,mg/L,1,1.5,0.0541,-0.0014,29.977,7
,SA008113-027,0.3296,,mg/L,1,1,0.0466,-0.0011,30.012,7
,SA008113-028,0.0037,,mg/L,1,54.9,0.0005,-0.0008,29.987,7
,SA008113-029,0.2919,,mg/L,1,0.7,0.0416,-0.0019,29.999,7
,SA008113-030,0.1245,,mg/L,1,0.5,0.0177,-0.0031,30.017,7
,PATRON,0.5156,,mg/L,1,1.1,0.0171,-0.0046,1,1
,BLANCO,0.0018,,mg/L,1,>100,0.0001,-0.0015,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,-0.0013,1,1
,SA008113-031,0.0054,,mg/L,1,55.7,0.0008,-0.0021,30.054,7
,SA008113-032,0.1854,,mg/L,1,1.1,0.0264,-0.002,30.045,7
,PATRON,0.5117,,mg/L,1,3,0.017,-0.0044,1,1
,BLANCO,0.0076,,mg/L,1,>100,0.0003,-0.0016,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,-0.0016,1,1
