Analista,LRF,,,,,,,,,,,,
Fecha de inicio,07/10/2024 12:59 p. m.  GMT: 07/10/2024 06:59 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005642_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5176,,mg/L,0.9,0.017,-0.0001,1,1,1,0.0171,0.0168,0.0171
,BLANCO,0.0012,,mg/L,>100,0,-0.0004,1,1,1,-0.0003,0.0002,0.0002
,BLANCO REACTIVO,0,,mg/L,39.4,0.0004,-0.0011,1,1,1,0.0005,0.0003,0.0002
,SA005642-001,0.1048,,mg/L,0.6,0.0098,-0.0014,20.015,7,1,0.0098,0.0098,0.0099
,SA005642-002,0.102,,mg/L,4.4,0.0096,-0.0013,20,7,1,0.0094,0.0093,0.0101
,SA005642-003,0.1243,,mg/L,1.9,0.0117,-0.0012,20.026,7,1,0.0117,0.0114,0.0119
,SA005642-004,0.0015,,mg/L,>100,0.0001,-0.0015,20,7,1,-0.0001,0.0002,0.0003
,SA005642-005,-0.0024,,mg/L,>100,-0.0002,-0.0013,20.003,7,1,0.0005,-0.0011,-0.0001
,PATRON,0.5193,,mg/L,2,0.017,-0.0008,1,1,1,0.0169,0.0168,0.0174
,SA005642-006,0.6219,,mg/L,0.7,0.0579,-0.0009,20.046,7,1,0.0583,0.0578,0.0576
,PATRON,0.4942,,mg/L,0.5,0.0162,-0.0012,1,1,1,0.0163,0.0162,0.0161
,BLANCO,0.0118,,mg/L,7.9,0.0004,-0.001,1,1,1,0.0004,0.0004,0.0004
,BLANCO REACTIVO,0,,mg/L,42.2,0.0007,-0.0013,1,1,1,0.0009,0.0007,0.0004
