PATRON,0.9923,,mg/L,0.7,0.0009,0.1268,0.0011,0.1274,0.1272,0.1258
BLANCO,-0.0057,,mg/L,40.4,0.0003,-0.0007,0.0004,-0.0005,-0.001,-0.0006
BLANCO REACTIVO,0,,mg/L,95.4,0.0002,-0.0003,-0.0003,-0.0004,-0.0004,0
H KCA PO,0.0295,,mg/L,4.7,0.0002,0.0038,0.0018,0.0037,0.004,0.0036
H KCA PO,0.0282,,mg/L,5.8,0.0002,0.0036,0.0018,0.0038,0.0036,0.0034
H KCA PO,0.028,,mg/L,14.4,0.0005,0.0036,0.0018,0.0041,0.0035,0.0031
PATRON,0.9899,,mg/L,0.6,0.0007,0.1265,0.0005,0.1267,0.1257,0.1271
H KCA PO,0.0298,,mg/L,4.7,0.0002,0.0038,0.0016,0.0038,0.004,0.0036
H KCA PO,0.0263,,mg/L,11,0.0004,0.0034,0.0018,0.0033,0.0038,0.003
PATRON,0.9916,,mg/L,0.4,0.0005,0.1267,0.0006,0.1261,0.1269,0.1272
BLANCO,-0.0003,,mg/L,>100,0.0001,0,-0.0002,0.0001,0,-0.0001
BLANCO REACTIVO,0,,mg/L,82.9,0.0005,-0.0006,-0.0003,-0.0011,-0.0002,-0.0004
M1 PO,0.0302,,mg/L,4.8,0.0002,0.0038,0.0021,0.0038,0.0037,0.0041
M2 PO,0.0358,,mg/L,9.2,0.0004,0.0046,0.0018,0.0049,0.0041,0.0046
M3 PO,0.0304,,mg/L,4.6,0.0002,0.0039,0.0023,0.0039,0.0037,0.0041
M4 PO,0.0317,,mg/L,7.1,0.0003,0.004,0.0024,0.0039,0.0044,0.0038
PATRON,0.9948,,mg/L,0.4,0.0005,0.1271,0.0008,0.127,0.1277,0.1267
P KCA PO,0.0279,,mg/L,4.9,0.0002,0.0035,0.0021,0.0037,0.0036,0.0034
PATRON,0.9956,,mg/L,0.7,0.0009,0.1272,0.0008,0.1275,0.1279,0.1262
BLANCO,0.0002,,mg/L,>100,0.0006,0,0.0002,0.0003,-0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,41.9,0.0002,-0.0004,-0.0006,-0.0003,-0.0006,-0.0003
PATRON,0.9881,,mg/L,0.3,0.0004,0.1231,0.0007,0.1235,0.1229,0.1227
BLANCO,0.0008,,mg/L,>100,0.0002,0.0001,-0.0004,0.0001,0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,35.6,0.0001,0.0002,-0.0004,0.0002,0.0002,0.0001
H KCA PE,0.0035,,mg/L,78.5,0.0003,0.0004,0.0014,0.0008,0.0002,0.0003
H KCA PE,0.0022,,mg/L,97.2,0.0003,0.0003,0.0016,0,0.0003,0.0005
H KCA PE,0.0019,,mg/L,5.9,0,0.0002,0.0015,0.0002,0.0002,0.0002
PATRON,1.0117,,mg/L,0.3,0.0004,0.126,0.0002,0.1257,0.1259,0.1264
H KCA PE,0.0039,,mg/L,24.8,0.0001,0.0005,0.0016,0.0004,0.0005,0.0006
H KCA PE,0.0067,,mg/L,51.3,0.0004,0.0008,0.0011,0.001,0.0003,0.0011
PATRON,1.0141,,mg/L,0.3,0.0004,0.1263,-0.0001,0.1266,0.1259,0.1265
BLANCO,0.0028,,mg/L,68.9,0.0002,0.0004,-0.0009,0.0001,0.0006,0.0004
BLANCO REACTIVO,0,,mg/L,30.1,0.0001,0.0005,-0.0006,0.0003,0.0005,0.0006
M1 PE,0.0057,,mg/L,30.8,0.0002,0.0007,0.0005,0.0005,0.0008,0.0009
M2 PE,0.0043,,mg/L,99.7,0.0005,0.0005,0.0007,0.001,0,0.0006
M3 PE,0.0082,,mg/L,25.8,0.0003,0.001,0.0005,0.0011,0.0007,0.0012
M4 PE,0.008,,mg/L,39.6,0.0004,0.001,0.0007,0.001,0.0014,0.0006
PATRON,0.9899,,mg/L,1.1,0.0014,0.1262,0.0005,0.1276,0.1262,0.1248
P KCA PE,0.0072,,mg/L,21.7,0.0002,0.0009,0.002,0.0007,0.0011,0.0009
PATRON,1.016,,mg/L,0.7,0.0009,0.1295,0.0006,0.1285,0.1298,0.1302
BLANCO,0.0041,,mg/L,82.9,0.0004,0.0005,-0.0004,0.0006,0.0001,0.0009
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0001,-0.0001,-0.0004,0.0004,-0.0003
ELY 1,0.0032,,mg/L,67,0.0003,0.0004,0.0024,0.0003,0.0002,0.0007
ELY 2,0.0048,,mg/L,37.4,0.0002,0.0006,0.0022,0.0007,0.0003,0.0007
ELY 3,0.0036,,mg/L,29.5,0.0001,0.0004,0.0027,0.0003,0.0005,0.0006
ELY 4,0.0037,,mg/L,64.1,0.0003,0.0005,0.0027,0.0008,0.0002,0.0004
PATRON,1.0154,,mg/L,1.3,0.0017,0.1295,0.0008,0.1288,0.1282,0.1314
ELY P,0.0032,,mg/L,71.5,0.0003,0.0004,0.0024,0.0005,0.0006,0.0001
PATRON,0.9842,,mg/L,0.8,0.0011,0.1255,0.0008,0.1267,0.1248,0.1249
BLANCO,-0.0031,,mg/L,57.8,0.0002,-0.0004,0.0002,-0.0007,-0.0003,-0.0003
BLANCO REACTIVO,0,,mg/L,78.8,0.0005,-0.0007,0.0003,-0.0003,-0.0013,-0.0004
