PATRON,4.9762,,mg/L,1.2,0.0545,1,1,1,0.0539,0.0552,0.0544
BLANCO,-0.0104,,mg/L,>100,-0.0001,1,1,1,-0.0002,-0.0002,0
BLANCO REACTIVO,0,,mg/L,>100,0,1,1,1,0,0,0.0001
FASE 1,0.0084,,mg/L,>100,0.0001,1,1,1,0,0.0001,0.0002
PATRON,4.9917,,mg/L,0.4,0.0547,1,1,1,0.0549,0.0546,0.0545
FASE 2,0.0291,,mg/L,41.7,0.0003,1,1,1,0.0002,0.0004,0.0004
FASE 3,0.0087,,mg/L,>100,0.0001,1,1,1,0,0.0003,0
PATRON,4.9514,,mg/L,3,0.0542,1,1,1,0.0527,0.054,0.056
BLANCO,0.0035,,mg/L,>100,0,1,1,1,0.0001,0.0004,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0001,0.0002
VSP NORTE,0.0162,,mg/L,>100,0.0002,1,1,1,0.0002,0,0.0004
CELDA 8.1,0.0049,,mg/L,>100,0.0001,1,1,1,0.0002,0.0001,-0.0001
CELDA 8.2,0.0139,,mg/L,66.4,0.0002,1,1,1,0.0003,0.0001,0.0001
CELDA 8.3,3.5715,,mg/L,0.5,0.0395,1,1,1,0.0394,0.0393,0.0397
PATRON,5.0361,,mg/L,1.6,0.0551,1,1,1,0.0561,0.0549,0.0544
BLANCO,-0.0061,,mg/L,>100,-0.0001,1,1,1,0.0001,0,-0.0003
BLANCO REACTIVO,0,,mg/L,17.8,0.001,1,1,1,0.0011,0.0012,0.0008
