Analista,MVG,,,,,,,,,
Fecha de inicio,09:27 a. m. 25/12/2025  GMT: 03:27 p. m. 25/12/2025,,,,,,,,,
Hoja de trabajo,SA007388,,,,,,,,,
Comentario,,,,,,,,,,
Métodos,Au,,,,,,,,,
,,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,
,,,,,,,,,,
,PATRON,0.5068,,mg/L,1,2.7,0.016,-0.0001,1,1
,BLANCO,0.0037,,mg/L,1,>100,0.0001,-0.002,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0001,0.0001,1,1
,SA007388-001,0.2184,,mg/L,1,1.5,0.0295,-0.0011,30.032,7
,SA007388-002,0.3062,,mg/L,1,0.8,0.0411,-0.001,30.054,7
,SA007388-003,0.1908,,mg/L,1,1.1,0.0258,-0.0007,30.085,7
,SA007388-004,0.1945,,mg/L,1,1,0.0263,-0.0007,30.04,7
,SA007388-005,0.2013,,mg/L,1,0.2,0.0272,-0.0004,30.069,7
,PATRON,0.5077,,mg/L,1,1.3,0.0186,-0.0005,1,1
,SA007388-006,0.2858,,mg/L,1,0.7,0.0385,-0.0001,30.112,7
,SA007388-007,0.099,,mg/L,1,1.5,0.0134,-0.0006,29.907,7
,SA007388-008,0.2993,,mg/L,1,0.8,0.0403,-0.0002,30.088,7
,SA007388-009,0.1208,,mg/L,1,0.8,0.0164,-0.0006,30.053,7
,SA007388-010,0.103,,mg/L,1,1.5,0.014,-0.0006,30.033,7
,PATRON,0.4887,,mg/L,1,1.1,0.0179,-0.0003,1,1
,BLANCO,-0.0045,,mg/L,1,42.8,-0.0002,-0.0022,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.0005,1,1
,SA007388-011,0.0041,,mg/L,1,34,0.0006,-0.0015,30,7
,SA007388-012,0.0995,,mg/L,1,0.7,0.0156,-0.0011,29.924,7
,SA007388-013,0.0938,,mg/L,1,1,0.0148,-0.001,30.02,7
,SA007388-014,0.0974,,mg/L,1,2.2,0.0153,-0.0012,30.003,7
,SA007388-015,0.006,,mg/L,1,29,0.001,-0.0015,30.006,7
,PATRON,0.48,,mg/L,1,1.3,0.0176,-0.0002,1,1
,SA007388-016,0.1295,,mg/L,1,2.5,0.0204,-0.0016,30.053,7
,SA007388-017,0.2449,,mg/L,1,1.1,0.0383,-0.0014,30.088,7
,SA007388-018,0.9898,,mg/L,1,0.8,0.1593,-0.001,30.069,7
,SA007388-019,0.1215,,mg/L,1,0.9,0.0191,-0.0019,30.044,7
,PATRON,0.4949,,mg/L,1,0.4,0.0181,-0.0007,1,1
,BLANCO,-0.004,,mg/L,1,>100,-0.0001,-0.0017,1,1
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.0004,1,1
