Analista,,,,,,,,,
Fecha de inicio,11/03/2023 02:55 a. m.  GMT: 11/03/2023 08:55 a. m.,,,,,,,,
Hoja de trabajo,SA000629_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.9961,,mg/L,0.6,0.1066,0.1072,0.1061,0.1064
,BLANCO,-0.0006,,mg/L,>100,-0.0001,-0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,38.3,-0.0001,-0.0002,-0.0002,-0.0001
,SA000629-001,3.3446,,mg/L,0.9,0.0145,0.0146,0.0144,0.0146
,SA000629-002,3.2715,,mg/L,0.7,0.0144,0.0144,0.0142,0.0144
,SA000629-003,3.3578,,mg/L,1,0.0145,0.0146,0.0145,0.0143
,SA000629-004,0.0195,,mg/L,>100,0.0001,0.0002,0,0
,SA000629-005,0.1359,,mg/L,8.7,0.0006,0.0005,0.0006,0.0006
,PATRON,0.9831,,mg/L,0.2,0.1052,0.1052,0.1049,0.1054
,SA000629-006,26.9924,,mg/L,0.2,0.1165,0.1163,0.1166,0.1167
,PATRON,0.9895,,mg/L,0.6,0.1059,0.1066,0.1055,0.1055
,BLANCO,-0.0007,,mg/L,92.3,-0.0001,0,-0.0002,0
,BLANCO REACTIVO,0,,mg/L,40,-0.0002,-0.0003,-0.0001,-0.0002
