PATRON,5.1029,,mg/L,0.6,0.0508,1,1,1,0.0504,0.051,0.0509
BLANCO,-0.0425,,mg/L,10.2,-0.0004,1,1,1,-0.0004,-0.0005,-0.0004
BLANCO REACTIVO,0,,mg/L,8.4,-0.0019,1,1,1,-0.0018,-0.0021,-0.002
FASE 1,0.0254,,mg/L,40.5,0.0003,1,1,1,0.0002,0.0002,0.0004
FASE 2,0.0359,,mg/L,22.1,0.0004,1,1,1,0.0003,0.0004,0.0003
FASE 3,0.0551,,mg/L,25.9,0.0006,1,1,1,0.0006,0.0007,0.0004
VSP NORTE,0.033,,mg/L,36.5,0.0003,1,1,1,0.0004,0.0002,0.0004
CELDA 8.1,0.0405,,mg/L,35.2,0.0004,1,1,1,0.0003,0.0006,0.0004
CELDA 8.2,0.0485,,mg/L,14.1,0.0005,1,1,1,0.0004,0.0005,0.0006
CELDA 8.3,0.0889,,mg/L,9.5,0.0009,1,1,1,0.001,0.0009,0.0008
PATRON,5.1422,,mg/L,1.2,0.0512,1,1,1,0.0518,0.0511,0.0506
BLANCO,0.0418,,mg/L,54.8,0.0004,1,1,1,0.0005,0.0006,0.0002
BLANCO REACTIVO,0,,mg/L,2.7,-0.0015,1,1,1,-0.0016,-0.0015,-0.0016
