PATRON,4.961,,mg/L,1.4,0.0493,1,1,1,0.0486,0.0493,0.05
BLANCO,0.0113,,mg/L,>100,0.0001,1,1,1,0.0001,0.0004,-0.0001
BLANCO REACTIVO,0,,mg/L,18.6,-0.0002,1,1,1,-0.0003,-0.0002,-0.0002
FASE 1,0.015,,mg/L,91.9,0.0001,1,1,1,0.0003,0.0001,0.0001
FASE 2,0.0362,,mg/L,58.6,0.0004,1,1,1,0.0003,0.0002,0.0006
FASE 3,0.0307,,mg/L,32.4,0.0003,1,1,1,0.0004,0.0002,0.0004
VSP NORTE,0.0293,,mg/L,26.2,0.0003,1,1,1,0.0003,0.0004,0.0002
CELDA 8.1,0.0308,,mg/L,26.5,0.0003,1,1,1,0.0004,0.0003,0.0002
CELDA 8.2,0.0147,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0003,0.0003
CELDA 8.3,0.0169,,mg/L,54.4,0.0002,1,1,1,0.0001,0.0002,0.0003
PATRON,4.8886,,mg/L,0.6,0.0486,1,1,1,0.0488,0.0483,0.0487
BLANCO,-0.0885,,mg/L,13.6,-0.001,1,1,1,-0.0011,-0.001,-0.0008
BLANCO REACTIVO,0,,mg/L,3.7,-0.0035,1,1,1,-0.0035,-0.0034,-0.0037
