Analista,,,,,,,,,
Fecha de inicio,03:35 p. m. 11/12/2025  GMT: 09:35 p. m. 11/12/2025,,,,,,,,
Hoja de trabajo,SA007180_3,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4983,,mg/L,1,0.7,0.021,0.0013,
,BLANCO,-0.0098,,mg/L,1,87.6,-0.0004,0.0001,
,BLANCO REACTIVO,0,,mg/L,1,86.6,0.0007,0.0001,
,SA007180-001,0.1107,,mg/L,1,0.8,0.02,0.0001,30.05
,SA007180-002,0.1421,,mg/L,1,1.3,0.0256,0.0002,30.03
,SA007180-003,0.1579,,mg/L,1,2.4,0.0284,-0.0004,30
,SA007180-004,0.0049,,mg/L,1,39.5,0.0009,0.0002,30.01
,SA007180-005,0.9996,,mg/L,1,1.3,0.1731,-0.0012,29.99
,PATRON,0.5046,,mg/L,1,0.5,0.0212,0.0003,
,SA007180-006,0.1528,,mg/L,1,2.1,0.0275,-0.0007,30.05
,SA007180-007,0.002,,mg/L,1,60,0.0004,-0.0006,3
,SA007180-008,0.0828,,mg/L,1,1.4,0.015,-0.0003,30.07
,SA007180-009,0.0892,,mg/L,1,3.2,0.016,-0.0001,29.91
,SA007180-010,0.131,,mg/L,1,1.1,0.0235,0.0001,29.93
,PATRON,0.5046,,mg/L,1,1.5,0.0212,0.0002,
,BLANCO,-0.0098,,mg/L,1,41,-0.0004,-0.0011,
,BLANCO REACTIVO,0,,mg/L,1,29.3,0.0007,-0.0002,
,SA007180-011,0.1639,,mg/L,1,1.8,0.0295,0,30.01
,SA007180-012,0.2005,,mg/L,1,0,0.0361,-0.0005,30
,SA007180-013,0.2522,,mg/L,1,0,0.0452,-0.0007,30.01
,SA007180-014,0.0882,,mg/L,1,1.7,0.0159,-0.0008,30.03
,SA007180-015,0.247,,mg/L,1,0.6,0.0444,-0.0008,30.08
,PATRON,0.5032,,mg/L,1,0.5,0.0212,0,
,SA007180-016,0.1509,,mg/L,1,2.9,0.0272,-0.0005,30.09
,SA007180-017,0.1029,,mg/L,1,1.4,0.0186,-0.0008,30
,SA007180-018,0.1479,,mg/L,1,1.2,0.0266,-0.0007,29.99
,SA007180-019,0.2014,,mg/L,1,2,0.0362,-0.0008,30.05
,SA007180-020,0.3663,,mg/L,1,1.5,0.0652,-0.0006,29.98
,PATRON,0.5082,,mg/L,1,1.1,0.0214,0.0005,
,BLANCO,-0.0101,,mg/L,1,62.2,-0.0004,0.0008,
,BLANCO REACTIVO,0,,mg/L,1,98,-0.0003,0.0016,
,SA007180-021,0.3717,,mg/L,1,2,0.0661,0.0005,29.95
,SA007180-022,0.2429,,mg/L,1,1.3,0.0435,-0.0002,30
,SA007180-023,0.228,,mg/L,1,1.9,0.0409,0.0001,30.03
,PATRON,0.5086,,mg/L,1,11.1,0.0214,0.0013,
,BLANCO,-0.0035,,mg/L,1,>100,-0.0001,-0.001,
,BLANCO REACTIVO,0,,mg/L,1,32.9,0.0007,0.0014,
