PATRON,4.8539,,mg/L,0.8,0.0532,0.0536,0.0528,0.0533
BLANCO,0.0773,,mg/L,12,0.0009,0.0008,0.0008,0.001
BLANCO REACTIVO,0,,mg/L,12.9,0.0006,0.0007,0.0006,0.0006
FASE 1,0.0425,,mg/L,3.5,0.0005,0.0005,0.0005,0.0005
FASE 2,0.0341,,mg/L,8.5,0.0004,0.0004,0.0003,0.0004
FASE 3,0.0267,,mg/L,35.6,0.0003,0.0004,0.0003,0.0002
VSP NORTE,0.0276,,mg/L,22.7,0.0003,0.0003,0.0002,0.0004
CELDA 8.1,0.0333,,mg/L,9.2,0.0003,0.0004,0.0003,0.0003
CELDA 8.2,0.0207,,mg/L,41.8,0.0002,0.0003,0.0003,0.0001
CELDA 8.3,0.024,,mg/L,16.3,0.0002,0.0003,0.0002,0.0002
PATRON,5.0518,,mg/L,0.6,0.049,0.0488,0.0493,0.0488
BLANCO,0.019,,mg/L,46.2,0.0002,0.0003,0.0001,0.0002
BLANCO REACTIVO,0,,mg/L,49.1,-0.0002,-0.0001,-0.0003,-0.0001
