PATRON,0.4925,,mg/L,1.5,0.0614,0.0008,0.0604,0.0617,0.0621
BLANCO,-0.0077,,mg/L,13.1,-0.001,0.0003,-0.0009,-0.0011,-0.0009
BLANCO REACTIVO,0,,mg/L,>100,-0.0004,-0.0003,-0.0002,0.0001,-0.001
H KCA PO,-0.0005,,mg/L,>100,-0.0001,0.0024,-0.0002,0,-0.0001
H KCA PO,0.0005,,mg/L,>100,0.0001,0.0017,0,0.0004,-0.0002
H KCA PO,0.0014,,mg/L,>100,0.0002,0.0021,0.0003,-0.0003,0.0005
PATRON,0.5006,,mg/L,0.8,0.0624,0.001,0.0618,0.0627,0.0626
H KCA PO,-0.002,,mg/L,>100,-0.0003,0.0024,-0.0006,-0.0002,0.0001
H KCA PO,-0.0013,,mg/L,>100,-0.0002,0.0022,0.0003,-0.001,0.0002
PATRON,0.4869,,mg/L,0.3,0.0607,0.0008,0.0606,0.0606,0.0609
BLANCO,-0.0064,,mg/L,62.2,-0.0008,0.0004,-0.0004,-0.0007,-0.0014
BLANCO REACTIVO,0,,mg/L,>100,0.0004,-0.0004,-0.0001,0.0004,0.001
M1 PO,0.0044,,mg/L,>100,0.0006,0.0027,0.001,0.0009,-0.0001
M2 PO,0.0003,,mg/L,>100,0,0.003,0.0004,-0.0001,-0.0001
M3 PO,0.0016,,mg/L,>100,0.0002,0.0028,-0.0001,-0.0001,0.0009
M4 PO,-0.0025,,mg/L,42.5,-0.0003,0.0032,-0.0005,-0.0003,-0.0002
PATRON,0.4871,,mg/L,0.6,0.0607,0.0014,0.0604,0.0607,0.0611
P KCA PO,-0.0029,,mg/L,>100,-0.0004,0.0033,0.0004,-0.0006,-0.0009
PATRON,0.4841,,mg/L,1.4,0.0603,0,0.0613,0.0598,0.0599
BLANCO,-0.0005,,mg/L,>100,-0.0001,-0.0009,0.0007,-0.0001,-0.0008
BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0,0,0.001,-0.0014
CELDA 8,0.0046,,mg/L,49.4,0.0006,0.002,0.0009,0.0005,0.0003
CANAL,0.0049,,mg/L,83.5,0.0006,0.0018,0.0002,0.0004,0.0012
FASE 1,0.0042,,mg/L,>100,0.0005,0.0015,0.0008,0.001,-0.0002
FASE 2,0.0049,,mg/L,18.3,0.0006,0.0014,0.0005,0.0008,0.0006
FASE 3,0.0066,,mg/L,32.6,0.0009,0.0013,0.0009,0.0006,0.0011
VSP NORTE,0.0043,,mg/L,49,0.0006,0.0019,0.0008,0.0003,0.0006
CELDA 8.1,0.0058,,mg/L,37.6,0.0007,0.0018,0.0008,0.001,0.0004
CELDA 8.2,0.003,,mg/L,>100,0.0004,0.0017,0.001,0.0002,0
CELDA 8.3,0.002,,mg/L,>100,0.0003,0.0024,0.0001,0.0007,0
S. RICA,0.003,,mg/L,>100,0.0004,0.0021,0.0006,-0.0003,0.0009
PATRON,0.5,,mg/L,1.3,0.0623,0.0001,0.0617,0.062,0.0632
BLANCO,-0.0001,,mg/L,>100,0,-0.0002,0.0003,-0.0003,-0.0001
BLANCO REACTIVO,0,,mg/L,>100,-0.0003,-0.0003,-0.0004,-0.0006,0.0001
H KCA PE,0.0027,,mg/L,>100,0.0004,0.002,-0.0003,0.0001,0.0012
H KCA PE,0.0052,,mg/L,43.9,0.0007,0.0022,0.0009,0.0008,0.0003
H KCA PE,0.0037,,mg/L,>100,0.0005,0.0023,0.0012,-0.0003,0.0005
PATRON,0.4982,,mg/L,0.8,0.0621,0.0004,0.062,0.0626,0.0616
H KCA PE,0.0031,,mg/L,>100,0.0004,0.0024,-0.0004,0.0008,0.0008
H KCA PE,-0.0004,,mg/L,>100,-0.0001,0.0029,0.0001,0,-0.0002
PATRON,0.5026,,mg/L,0.4,0.0626,-0.0001,0.0624,0.0629,0.0627
BLANCO,0.0047,,mg/L,41.1,0.0006,-0.0006,0.0003,0.0008,0.0007
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0009,-0.0004,0.0004,0.0004
M1 PE,-0.0007,,mg/L,>100,-0.0001,0.0022,0,0.0005,-0.0008
M2 PE,0.0004,,mg/L,>100,0.0001,0.0021,-0.0002,0.0003,0
M3 PE,0.0028,,mg/L,39.7,0.0004,0.0017,0.0003,0.0002,0.0005
M4 PE,0.0036,,mg/L,61.2,0.0005,0.0015,0.0007,0.0005,0.0002
PATRON,0.4851,,mg/L,0.9,0.0605,-0.0007,0.061,0.0599,0.0606
P KCA PE,0.0035,,mg/L,72.7,0.0005,0.0015,0.0007,0.0005,0.0001
PATRON,0.4865,,mg/L,1.3,0.0606,-0.0007,0.06,0.0615,0.0604
BLANCO,-0.0014,,mg/L,>100,-0.0002,-0.0009,0.0005,-0.0006,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0008,0.0003,-0.0002,0.0002
ELY 1,0.0024,,mg/L,>100,0.0003,0.0014,-0.0002,0.0008,0.0003
ELY 2,0.0025,,mg/L,39.8,0.0003,0.0013,0.0004,0.0002,0.0004
ELY 3,0.0005,,mg/L,>100,0.0001,0.0016,-0.0003,0.0006,-0.0002
ELY 4,0.0003,,mg/L,>100,0,0.0016,0.0004,-0.0001,-0.0001
PATRON,0.4896,,mg/L,0.8,0.061,-0.0005,0.0609,0.0606,0.0615
ELY P,0.0002,,mg/L,>100,0,0.0016,0.0001,0.0003,-0.0003
PATRON,0.4964,,mg/L,0.9,0.0619,-0.0009,0.0621,0.0622,0.0612
BLANCO,-0.0005,,mg/L,>100,-0.0001,-0.0011,0.0003,-0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0011,-0.0002,-0.0002,0.0006
TRITURADORA,0.003,,mg/L,76,0.0004,0.0008,0.0007,0.0002,0.0002
VICTORIA,0.0009,,mg/L,>100,0.0001,0.0011,0.0003,0.0002,-0.0002
CELDA 1,0.0031,,mg/L,84.8,0.0004,0.0009,0.0001,0.0008,0.0003
CELDA 2,0.0005,,mg/L,>100,0.0001,0.0015,0.0002,0.0001,-0.0001
CELDA 3,0.0029,,mg/L,88.9,0.0004,0.0008,0.0002,0.0001,0.0007
CELDA 4A,-0.0008,,mg/L,>100,-0.0001,0.0018,0.0002,-0.0003,-0.0002
CELDA 4B,0.0012,,mg/L,>100,0.0002,0.0015,0.0004,0.0005,-0.0005
CELDA 5A,-0.002,,mg/L,77.8,-0.0003,0.0021,-0.0001,-0.0003,-0.0005
CELDA 5B,0.0013,,mg/L,>100,0.0002,0.0017,0.0006,-0.0005,0.0004
PATRON,0.4875,,mg/L,0.2,0.0608,-0.0008,0.0609,0.0607,0.0607
BLANCO,-0.0003,,mg/L,>100,0,-0.0013,-0.0005,-0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0014,0,0.0003,0
