Analista,,,,,,,,,
Fecha de inicio,08/05/2023 11:22 a. m.  GMT: 08/05/2023 05:22 p. m.,,,,,,,,
Hoja de trabajo,SA001051_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0189,,mg/L,0.3,0.1376,0.1376,0.1379,0.1372
,BLANCO,0.0011,,mg/L,60.9,0.0001,0.0002,0.0001,0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0.0002,-0.0003
,SA001051-001,7.4784,,mg/L,0.9,0.0408,0.0404,0.0407,0.0411
,SA001051-002,3.6323,,mg/L,1.3,0.0199,0.0202,0.0199,0.0196
,SA001051-003,0.2657,,mg/L,18.6,-0.0009,-0.001,-0.001,-0.0007
,SA001051-004,4.1572,,mg/L,0.9,0.0228,0.023,0.0226,0.0228
,SA001051-005,6.8879,,mg/L,0.5,0.0383,0.038,0.0384,0.0383
,PATRON,1.009,,mg/L,0.7,0.1363,0.1358,0.1355,0.1374
,SA001051-006,8.4182,,mg/L,0.4,0.0459,0.0457,0.046,0.046
,SA001051-007,4.8958,,mg/L,1.1,0.0271,0.0275,0.027,0.0269
,SA001051-008,5.5338,,mg/L,5,0.0304,0.0298,0.0322,0.0294
,SA001051-009,3.9996,,mg/L,0.7,0.022,0.022,0.0218,0.0221
,SA001051-010,4.0516,,mg/L,0.9,0.0224,0.0222,0.0224,0.0226
,PATRON,1.0052,,mg/L,0.4,0.1357,0.1359,0.1351,0.1363
,BLANCO,-0.0005,,mg/L,>100,-0.0001,0.0001,-0.0003,0
,BLANCO REACTIVO,0,,mg/L,88.7,-0.0002,-0.0004,-0.0002,0
,SA001051-011,28.5624,,mg/L,0.3,0.167,0.1675,0.1664,0.1673
,SA001051-012,3.5897,,mg/L,1.1,0.0199,0.0201,0.0197,0.0198
,SA001051-013,4.289,,mg/L,1.3,0.0287,0.0286,0.0291,0.0283
,SA001051-014,3.159,,mg/L,1.2,0.0209,0.0207,0.0212,0.0208
,SA001051-015,4.74,,mg/L,0.5,0.0325,0.0326,0.0323,0.0325
,PATRON,1.0095,,mg/L,0.4,0.1363,0.1359,0.1362,0.1369
,SA001051-016,7.162,,mg/L,0.9,0.0452,0.0452,0.0456,0.0448
,SA001051-017,3.101,,mg/L,1.1,0.0191,0.0192,0.0191,0.0188
,SA001051-018,3.23,,mg/L,1.1,0.0218,0.0219,0.0219,0.0215
,SA001051-019,2.597,,mg/L,0.7,0.0179,0.0179,0.0178,0.018
,SA001051-020,2.1226,,mg/L,1,0.0117,0.0118,0.0116,0.0117
,PATRON,1.0108,,mg/L,0.5,0.1365,0.1357,0.1368,0.137
,BLANCO,0.0026,,mg/L,37.7,0.0004,0.0005,0.0002,0.0004
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,-0.0002,0,0
,SA001051-021,2.0371,,mg/L,1.9,0.0114,0.0111,0.0114,0.0116
,SA001051-022,2.4296,,mg/L,0.7,0.0134,0.0135,0.0133,0.0135
,SA001051-023,2.4763,,mg/L,1.7,0.0136,0.0136,0.0139,0.0134
,SA001051-024,2.0058,,mg/L,0.9,0.0113,0.0114,0.0113,0.0112
,SA001051-025,2.2001,,mg/L,1,0.0121,0.012,0.0122,0.0121
,PATRON,0.9976,,mg/L,0.3,0.1347,0.1347,0.1344,0.1352
,SA001051-026,0.2015,,mg/L,>100,0,-0.0001,0.0003,-0.0002
,SA001051-027,2.2286,,mg/L,1.9,0.0123,0.0122,0.0125,0.0121
,SA001051-028,2.4919,,mg/L,1,0.0143,0.0143,0.0141,0.0144
,SA001051-029,2.6805,,mg/L,1.3,0.0149,0.0147,0.0149,0.0151
,SA001051-030,3.2529,,mg/L,1.3,0.0183,0.0185,0.018,0.0183
,PATRON,1,,mg/L,0.4,0.1351,0.1356,0.1346,0.1349
,BLANCO,0.0007,,mg/L,82.1,0.0001,0.0001,0,0.0002
,BLANCO REACTIVO,0,,mg/L,>100,0,0,0,0.0001
,SA001051-031,3.0177,,mg/L,1.2,0.0171,0.0168,0.0172,0.0172
,SA001051-032,3.1351,,mg/L,0.6,0.0174,0.0174,0.0173,0.0175
,PATRON,0.9918,,mg/L,0.3,0.134,0.1337,0.1337,0.1344
,BLANCO,-0.0004,,mg/L,>100,0,0.0001,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,88.3,-0.0001,-0.0002,0,-0.0001
