PATRON,5.1111,,mg/L,0.8,0.0005,0.0556,-0.0012,0.0551,0.0559,0.0558
BLANCO,0.0108,,mg/L,>100,0.0003,0.0001,-0.0016,0.0004,0.0002,-0.0002
BLANCO REACTIVO,0,,mg/L,35.5,0.0003,0.0009,-0.0006,0.0007,0.0013,0.0008
FASE 1,0.1736,,mg/L,9.8,0.0002,0.002,-0.0017,0.0022,0.0018,0.002
FASE 2,0.0281,,mg/L,>100,0.0003,0.0003,-0.0017,0.0004,0,0.0006
FASE 3,0.0212,,mg/L,>100,0.0004,0.0002,-0.0016,0.0005,-0.0001,0.0003
VSP NORTE,0.034,,mg/L,>100,0.0006,0.0004,-0.0019,0.0003,0.001,-0.0001
CELDA 8.1,0.0382,,mg/L,98.5,0.0004,0.0004,-0.0016,0.0008,0.0005,0
CELDA 8.2,0.1007,,mg/L,16.2,0.0002,0.0011,-0.0017,0.001,0.0013,0.0011
CELDA 8.3,0.0179,,mg/L,>100,0.0005,0.0002,-0.0016,-0.0001,0.0007,0
PATRON,5.1165,,mg/L,0.8,0.0004,0.0556,-0.0008,0.0553,0.0555,0.0561
BLANCO,-0.0029,,mg/L,>100,0.0004,0,-0.0014,0.0004,-0.0003,-0.0002
BLANCO REACTIVO,0,,mg/L,9.9,0.0001,0.0007,-0.0001,0.0007,0.0007,0.0006
