PATRON,5.0763,,mg/L,0.1,0.0524,1,1,1,0.0524,0.0524,0.0525
BLANCO,0.0569,,mg/L,44.8,0.0006,1,1,1,0.0008,0.0003,0.0006
BLANCO REACTIVO,0,,mg/L,13,0.002,1,1,1,0.0017,0.0021,0.0023
FASE 1,0.0364,,mg/L,62.5,0.0004,1,1,1,0.0002,0.0003,0.0006
PATRON,4.9381,,mg/L,0.8,0.051,1,1,1,0.0512,0.0506,0.0513
FASE 2,0.1432,,mg/L,3.3,0.0015,1,1,1,0.0015,0.0014,0.0015
FASE 3,0.1348,,mg/L,9.1,0.0014,1,1,1,0.0014,0.0013,0.0015
PATRON,5.0682,,mg/L,14.7,0.0524,1,1,1,0.06,0.0525,0.0446
BLANCO,0.0491,,mg/L,16.4,0.0005,1,1,1,0.0006,0.0005,0.0005
BLANCO REACTIVO,0,,mg/L,17.5,0.003,1,1,1,0.0034,0.0031,0.0024
VSP NORTE,0.0243,,mg/L,76.7,0.0003,1,1,1,0.0003,0.0004,0
CELDA 8.1,0.0774,,mg/L,49.5,0.0008,1,1,1,0.0012,0.0007,0.0005
CELDA 8.2,0.1237,,mg/L,9.1,0.0013,1,1,1,0.0014,0.0012,0.0012
CELDA 8.3,4.1634,,mg/L,0.6,0.043,1,1,1,0.0429,0.0429,0.0433
PATRON,5.0046,,mg/L,14.2,0.0517,1,1,1,0.0589,0.0521,0.0442
BLANCO,-0.0517,,mg/L,27.3,-0.0005,1,1,1,-0.0004,-0.0005,-0.0007
BLANCO REACTIVO,0,,mg/L,1.9,0.0042,1,1,1,0.0042,0.0041,0.0043
