PATRON,4.8893,,mg/L,1.5,0.0542,1,1,1,0.0551,0.0539,0.0536
BLANCO,-0.0375,,mg/L,94.3,-0.0004,1,1,1,-0.0001,-0.0009,-0.0004
BLANCO REACTIVO,0,,mg/L,>100,0.0001,1,1,1,0.0003,0,0
FASE 1,0.0155,,mg/L,>100,0.0002,1,1,1,0.0002,0.0005,-0.0002
FASE 2,0.0152,,mg/L,42,0.0002,1,1,1,0.0001,0.0003,0.0001
FASE 3,0.0142,,mg/L,85.7,0.0002,1,1,1,0,0.0003,0.0002
VSP NORTE,-0.0074,,mg/L,>100,-0.0001,1,1,1,0.0002,-0.0002,-0.0002
CELDA 8.1,0.0059,,mg/L,>100,0.0001,1,1,1,-0.0001,0.0001,0.0002
CELDA 8.2,-0.0004,,mg/L,>100,0,1,1,1,-0.0003,0,0.0004
CELDA 8.3,0.0157,,mg/L,63.8,0.0002,1,1,1,0.0002,0.0002,0
PATRON,4.8665,,mg/L,0.2,0.054,1,1,1,0.0541,0.0538,0.054
BLANCO,-0.0496,,mg/L,24,-0.0006,1,1,1,-0.0004,-0.0006,-0.0007
BLANCO REACTIVO,0,,mg/L,13.5,-0.0005,1,1,1,-0.0004,-0.0006,-0.0005
