Analista,NR,,,,,,,,
Fecha de inicio,06:20 a. m. 19/01/2026  GMT: 12:20 p. m. 19/01/2026,,,,,,,,
Hoja de trabajo,SA007728,,,,,,,,
Comentario,,,,,,,,,
Métodos,Au,,,,,,,,
,,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,0.4904,,mg/L,1,1.9,0.0176,0.0001,
,BLANCO,-0.008,,mg/L,1,56.3,-0.0003,0.0002,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0003,-0.0006,
,SA007728-001,0.0355,,mg/L,1,15.1,0.0054,-0.0019,30
,SA007728-002,0.5116,,mg/L,1,1.2,0.0836,-0.0001,30
,SA007728-003,0.0112,,mg/L,1,>100,0.0017,-0.0022,3
,SA007728-004,0.0507,,mg/L,1,12.1,0.0077,-0.0025,30
,SA007728-005,0.1584,,mg/L,1,2.7,0.0245,-0.0015,30
,PATRON,0.5033,,mg/L,1,5.8,0.0181,-0.0019,
,SA007728-006,0.0709,,mg/L,1,8,0.0108,-0.0018,3
,SA007728-007,0.0568,,mg/L,1,6.8,0.0086,-0.0023,30
,SA007728-008,0.0202,,mg/L,1,46.7,0.0031,-0.0015,30.01
,SA007728-009,0.0812,,mg/L,1,3.7,0.0124,-0.0016,3
,SA007728-010,0.0394,,mg/L,1,1.4,0.006,-0.0006,30
,PATRON,0.4878,,mg/L,1,2.8,0.0175,-0.0015,
,BLANCO,-0.0056,,mg/L,1,>100,-0.0002,-0.0001,
,BLANCO REACTIVO,0,,mg/L,1,>100,-0.0002,-0.0007,
,SA007728-011,0.0116,,mg/L,1,76.9,0.0017,0.0001,30.01
,SA007728-012,1.2034,,mg/L,1,0.7,0.2075,0.0001,30.01
,SA007728-013,0.0482,,mg/L,1,6,0.0073,-0.0009,30
,SA007728-014,0.2126,,mg/L,1,1.7,0.0332,0.0017,30
,SA007728-015,0.0421,,mg/L,1,6.5,0.0064,0.0011,30
,PATRON,0.4968,,mg/L,1,5.6,0.0178,-0.0033,
,SA007728-016,0.0429,,mg/L,1,8.9,0.0065,-0.0035,30
,SA007728-017,0.0237,,mg/L,1,53.5,0.0036,-0.0037,30
,SA007728-018,0.0431,,mg/L,1,9.7,0.0065,-0.0043,30
,SA007728-019,0.0938,,mg/L,1,8.8,0.0144,-0.0036,30
,SA007728-020,0.0415,,mg/L,1,12.9,0.0063,-0.0038,30
,PATRON,0.4997,,mg/L,1,3.5,0.0179,-0.0033,
,BLANCO,-0.0063,,mg/L,1,>100,-0.0002,0,
,BLANCO REACTIVO,0,,mg/L,1,80,0.0006,-0.0024,
,SA007728-021,0.0437,,mg/L,1,12.1,0.0066,-0.0048,30
,SA007728-022,0.4507,,mg/L,1,22,0.0731,-0.0005,30
,SA007728-023,0.0294,,mg/L,1,34,0.0044,0.0006,30
,SA007728-024,0.0608,,mg/L,1,18.6,0.0091,-0.0012,30.01
,SA007728-025,0.008,,mg/L,1,70.9,0.0012,-0.0003,30
,PATRON,0.5107,,mg/L,1,2,0.018,0.0001,
,SA007728-026,0.0313,,mg/L,1,12.4,0.0046,0.0008,30
,SA007728-027,0.0296,,mg/L,1,17.2,0.0044,-0.0027,30.01
,SA007728-028,0.0221,,mg/L,1,33.5,0.0033,-0.0016,30
,SA007728-029,0.0136,,mg/L,1,79.8,0.002,0.0006,30.01
,SA007728-030,0.0706,,mg/L,1,8.2,0.0106,0.0012,30
,PATRON,0.5145,,mg/L,1,6.1,0.0181,0.0002,
,BLANCO,-0.0072,,mg/L,1,>100,-0.0002,0.0006,
,BLANCO REACTIVO,0,,mg/L,1,>100,0.0002,-0.0006,
,SA007728-031,0.018,,mg/L,1,18.2,0.0027,-0.0011,30
,SA007728-032,0.0169,,mg/L,1,18.6,0.0025,-0.0002,30
,PATRON,0.4877,,mg/L,1,6.1,0.0171,-0.001,
,BLANCO,0.0072,,mg/L,1,>100,0.0002,-0.0013,
,BLANCO REACTIVO,0,,mg/L,1,82.7,-0.0011,0.0006,
