PATRON,4.9306,,mg/L,0.3,0.0977,0.0978,0.0974,0.0978
BLANCO,0.0063,,mg/L,85.5,0.0001,0.0002,0.0002,0
BLANCO REACTIVO,0,,mg/L,>100,0.0001,-0.0001,0.0001,0.0002
H,4.1693,,mg/L,0.6,0.0827,0.0823,0.0828,0.0832
C1,4.1538,,mg/L,1.3,0.0824,0.0823,0.0836,0.0815
C2,4.1301,,mg/L,1.3,0.082,0.081,0.083,0.0819
PATRON,5.046,,mg/L,1.3,0.0999,0.1011,0.1002,0.0986
BLANCO,-0.001,,mg/L,>100,0,0,0,-0.0001
BLANCO REACTIVO,0,,mg/L,83.7,-0.0001,-0.0002,0,-0.0002
C3,4.2619,,mg/L,1.3,0.0846,0.0851,0.0833,0.0853
C4,4.311,,mg/L,0.4,0.0855,0.0859,0.0852,0.0855
T,4.2769,,mg/L,0.5,0.0849,0.0846,0.0846,0.0853
PATRON,5.0673,,mg/L,1.8,0.1004,0.099,0.1024,0.0997
BLANCO,0.0015,,mg/L,>100,0,0.0001,0,0.0001
BLANCO REACTIVO,0,,mg/L,35.2,-0.0002,-0.0001,-0.0002,-0.0002
ELY1,4.3216,,mg/L,0.6,0.0857,0.0863,0.0853,0.0855
ELY2,4.2881,,mg/L,0.7,0.0851,0.0853,0.0844,0.0856
ELY3,4.2539,,mg/L,0.3,0.0844,0.0841,0.0846,0.0846
PATRON,5.0487,,mg/L,0.9,0.1,0.1004,0.1006,0.099
BLANCO,0.0031,,mg/L,>100,0.0001,0.0002,-0.0002,0.0001
BLANCO REACTIVO,0,,mg/L,22.1,-0.0001,-0.0001,-0.0001,-0.0001
ELY4,4.2275,,mg/L,0.2,0.0839,0.0839,0.0837,0.0841
ELY5,4.1828,,mg/L,0.8,0.083,0.0837,0.0823,0.0831
PATRON,5.0189,,mg/L,0.4,0.0994,0.0998,0.0991,0.0993
BLANCO,0.0009,,mg/L,>100,0,0.0001,0,0
BLANCO REACTIVO,0,,mg/L,>100,0,-0.0001,-0.0001,0.0001
