Analista,,,,,,,,,
Fecha de inicio,30/03/2023 06:34 p. m.  GMT: 31/03/2023 12:34 a. m.,,,,,,,,
Hoja de trabajo,SA000818_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0201,,mg/L,0.6,0.1241,0.1235,0.1238,0.1249
,BLANCO,-0.0006,,mg/L,80.2,-0.0001,0,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,6,0.0015,0.0015,0.0014,0.0015
,SA000818-001,8.8883,,mg/L,0.8,0.045,0.0449,0.0447,0.0454
,SA000818-002,10.1002,,mg/L,1.2,0.0502,0.0506,0.0495,0.0506
,SA000818-003,1.8628,,mg/L,1.8,0.0092,0.0092,0.0093,0.009
,SA000818-004,2.0524,,mg/L,1.9,0.0102,0.0102,0.0104,0.01
,SA000818-005,1.8453,,mg/L,1.1,0.0092,0.0094,0.0092,0.0092
,PATRON,1.0126,,mg/L,0.2,0.1232,0.1235,0.123,0.1231
,SA000818-006,5.8284,,mg/L,0.5,0.0297,0.0298,0.0296,0.0296
,SA000818-007,5.8474,,mg/L,0.8,0.029,0.0293,0.0289,0.0288
,SA000818-008,3.7033,,mg/L,1.5,0.0183,0.0184,0.0186,0.018
,SA000818-009,3.4452,,mg/L,0.8,0.0173,0.0172,0.0174,0.0174
,SA000818-010,6.2517,,mg/L,1.5,0.0313,0.0318,0.031,0.0312
,PATRON,1.0022,,mg/L,0.3,0.1219,0.1218,0.1224,0.1216
,BLANCO,-0.0007,,mg/L,>100,-0.0001,-0.0002,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,9.5,0.0013,0.0014,0.0014,0.0012
,SA000818-011,7.2889,,mg/L,0.3,0.0361,0.036,0.0361,0.0362
,SA000818-012,16.178,,mg/L,0.7,0.0801,0.0806,0.0795,0.0802
,SA000818-013,10.9928,,mg/L,1.5,0.0545,0.0553,0.0545,0.0537
,SA000818-014,8.5229,,mg/L,1.1,0.0427,0.043,0.0429,0.0422
,SA000818-015,9.6963,,mg/L,0.5,0.0487,0.0485,0.0489,0.0486
,PATRON,1.0192,,mg/L,1.3,0.124,0.1254,0.1242,0.1223
,SA000818-016,-0.015,,mg/L,>100,-0.0001,-0.0002,0,-0.0001
,SA000818-017,3.6361,,mg/L,0.2,0.0184,0.0184,0.0184,0.0185
,SA000818-018,3.7542,,mg/L,0.6,0.0185,0.0186,0.0184,0.0184
,SA000818-019,0.1252,,mg/L,31.2,0.0006,0.0009,0.0005,0.0005
,SA000818-020,22.2487,,mg/L,1.8,0.1093,0.1115,0.1082,0.1081
,PATRON,1.0097,,mg/L,0.5,0.1228,0.1236,0.1224,0.1225
,BLANCO,-0.0013,,mg/L,44.5,-0.0002,-0.0002,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,6.1,0.0011,0.001,0.001,0.0011
,SA000818-021,7.9513,,mg/L,2.7,0.0393,0.0405,0.0386,0.0388
,SA000818-022,14.1373,,mg/L,0.4,0.0694,0.0694,0.0697,0.0691
,SA000818-023,8.8114,,mg/L,0.3,0.0435,0.0433,0.0436,0.0434
,SA000818-024,7.6983,,mg/L,0.4,0.0383,0.0385,0.0382,0.0382
,SA000818-025,5.9482,,mg/L,0.1,0.0303,0.0304,0.0303,0.0303
,PATRON,1.0143,,mg/L,0.5,0.1234,0.1238,0.1226,0.1237
,SA000818-026,2.7787,,mg/L,1.1,0.0139,0.0141,0.0138,0.0139
,SA000818-027,4.9023,,mg/L,1,0.0243,0.0244,0.0244,0.024
,SA000818-028,3.3113,,mg/L,0.5,0.0167,0.0168,0.0166,0.0168
,SA000818-029,6.6066,,mg/L,0.9,0.0328,0.033,0.0325,0.0329
,SA000818-030,26.0165,,mg/L,1,0.1323,0.1332,0.1329,0.1308
,PATRON,1.0033,,mg/L,0.5,0.1221,0.1227,0.1215,0.122
,BLANCO,-0.0005,,mg/L,>100,-0.0001,0,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,9.6,0.001,0.001,0.001,0.0011
,SA000818-031,6.1181,,mg/L,0.5,0.0309,0.031,0.0309,0.0307
,SA000818-032,4.184,,mg/L,0.5,0.021,0.0211,0.0209,0.021
,PATRON,1.0067,,mg/L,0.8,0.1225,0.1235,0.1216,0.1224
,BLANCO,-0.0001,,mg/L,>100,0,0.0001,0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,11.2,0.0008,0.0009,0.0007,0.0008
