Analista,,,,,,,,,
Fecha de inicio,30/04/2023 09:48 a. m.  GMT: 30/04/2023 03:48 p. m.,,,,,,,,
Hoja de trabajo,SA001029_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag HCL (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0108,,mg/L,0.1,0.134,0.1339,0.1339,0.1341
,BLANCO,-0.0018,,mg/L,3.5,-0.0002,-0.0002,-0.0003,-0.0002
,BLANCO REACTIVO,0,,mg/L,49.2,-0.0002,-0.0002,-0.0003,-0.0001
,SA001029-001,10.8483,,mg/L,0.4,0.0587,0.0584,0.0588,0.0588
,SA001029-002,10.325,,mg/L,0.6,0.0561,0.0558,0.0563,0.0563
,SA001029-003,8.4026,,mg/L,1,0.0453,0.045,0.0451,0.0459
,SA001029-004,8.873,,mg/L,0.9,0.0481,0.0486,0.0477,0.0481
,SA001029-005,4.8927,,mg/L,0.7,0.0266,0.0266,0.0264,0.0267
,PATRON,1.0051,,mg/L,0.3,0.1332,0.1337,0.1329,0.1331
,SA001029-006,4.9627,,mg/L,0.7,0.0271,0.0271,0.0272,0.0269
,SA001029-007,8.4668,,mg/L,0.4,0.0458,0.0459,0.046,0.0456
,SA001029-008,13.301,,mg/L,0.1,0.0715,0.0716,0.0715,0.0714
,SA001029-009,5.9035,,mg/L,0.8,0.0321,0.0324,0.0319,0.0321
,SA001029-010,2.5206,,mg/L,1.5,0.0137,0.0138,0.0138,0.0134
,PATRON,1.0012,,mg/L,0.3,0.1327,0.1324,0.1326,0.1332
,BLANCO,-0.0019,,mg/L,89.1,-0.0003,-0.0005,-0.0001,-0.0001
,BLANCO REACTIVO,0,,mg/L,>100,-0.0001,0.0001,-0.0003,-0.0002
,SA001029-011,7.2511,,mg/L,0.8,0.0393,0.0393,0.0396,0.039
,SA001029-012,2.1794,,mg/L,0.5,0.0118,0.0118,0.0118,0.0119
,SA001029-013,1.4966,,mg/L,1.5,0.0082,0.0083,0.0082,0.008
,SA001029-014,1.9262,,mg/L,0.5,0.0105,0.0104,0.0105,0.0105
,SA001029-015,1.8831,,mg/L,1.1,0.0102,0.0102,0.0101,0.0103
,PATRON,0.9994,,mg/L,0.8,0.1325,0.1337,0.1317,0.1321
,SA001029-016,-0.314,,mg/L,2,-0.0017,-0.0017,-0.0017,-0.0017
,SA001029-017,1.7742,,mg/L,0.2,0.0096,0.0096,0.0096,0.0097
,SA001029-018,-0.5012,,mg/L,2.6,-0.0027,-0.0027,-0.0028,-0.0026
,SA001029-019,1.895,,mg/L,0.7,0.0103,0.0103,0.0104,0.0102
,SA001029-020,3.2687,,mg/L,2.9,0.0178,0.0177,0.0183,0.0173
,PATRON,1.0044,,mg/L,0.6,0.1331,0.1328,0.134,0.1327
,BLANCO,-0.0028,,mg/L,32.5,-0.0004,-0.0003,-0.0003,-0.0005
,BLANCO REACTIVO,0,,mg/L,28.7,-0.0003,-0.0002,-0.0004,-0.0003
,SA001029-021,14.9877,,mg/L,0.7,0.0807,0.0808,0.0801,0.0812
,PATRON,1.005,,mg/L,0.8,0.1332,0.1328,0.1345,0.1324
,BLANCO,0,,mg/L,>100,0,0,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,29.1,0.0006,0.0005,0.0004,0.0008
