Analista,,,,,,,,,
Fecha de inicio,14/04/2023 09:13 a. m.  GMT: 14/04/2023 03:13 p. m.,,,,,,,,
Hoja de trabajo,SA000956_6,,,,,,,,
Comentario,,,,,,,,,
Métodos,Ag,,,,,,,,
,,,,,,,,,
Método: Ag   (Llama),,,,,,,,,
,,,,,,,,,
,PATRON,1.0031,,mg/L,0.4,0.1325,0.1321,0.1324,0.1331
,BLANCO,-0.0105,,mg/L,8.9,-0.0014,-0.0015,-0.0015,-0.0013
,BLANCO REACTIVO,0,,mg/L,5.8,-0.0008,-0.0009,-0.0008,-0.0008
,SA000956-001,1.2248,,mg/L,1.2,0.0067,0.0066,0.0067,0.0068
,SA000956-002,1.2745,,mg/L,1.5,0.007,0.0069,0.0069,0.0071
,SA000956-003,1.9354,,mg/L,0.5,0.0106,0.0106,0.0105,0.0106
,SA000956-004,0.177,,mg/L,13.7,0.001,0.0011,0.001,0.0008
,SA000956-005,1.9319,,mg/L,2.1,0.0106,0.0105,0.0108,0.0104
,PATRON,1.0022,,mg/L,0.7,0.1324,0.1322,0.1334,0.1316
,SA000956-006,1.1795,,mg/L,1.2,0.0064,0.0064,0.0064,0.0065
,SA000956-007,2.2808,,mg/L,2.2,0.0125,0.0128,0.0123,0.0123
,SA000956-008,1.9641,,mg/L,1,0.0107,0.0107,0.0109,0.0107
,SA000956-009,1.3005,,mg/L,1.7,0.0071,0.0071,0.0072,0.007
,SA000956-010,1.2991,,mg/L,3.2,0.0071,0.0074,0.007,0.007
,PATRON,1.0033,,mg/L,0.5,0.1326,0.133,0.1328,0.1319
,BLANCO,0.0045,,mg/L,20,0.0006,0.0007,0.0005,0.0006
,BLANCO REACTIVO,0,,mg/L,28.1,0.0004,0.0005,0.0003,0.0005
,SA000956-011,1.4283,,mg/L,1.5,0.0078,0.0077,0.0079,0.0078
,SA000956-012,1.7674,,mg/L,0.3,0.0097,0.0097,0.0097,0.0097
,SA000956-013,6.448,,mg/L,1.4,0.035,0.0345,0.0354,0.0351
,SA000956-014,6.8533,,mg/L,1.6,0.0372,0.0366,0.0371,0.0378
,SA000956-015,2.5814,,mg/L,0.8,0.0141,0.014,0.014,0.0142
,PATRON,1.009,,mg/L,0.2,0.1333,0.1331,0.1335,0.1332
,SA000956-016,1.7183,,mg/L,2.6,0.0094,0.0095,0.0096,0.0091
,SA000956-017,1.851,,mg/L,0.7,0.0101,0.0101,0.0102,0.0101
,SA000956-018,1.2918,,mg/L,1.3,0.0071,0.007,0.007,0.0072
,SA000956-019,0.027,,mg/L,56.5,0.0001,0.0001,0.0002,0.0001
,SA000956-020,1.4936,,mg/L,1.5,0.0082,0.0081,0.0083,0.0081
,PATRON,1.0093,,mg/L,0.5,0.1333,0.1325,0.1339,0.1336
,BLANCO,0.0014,,mg/L,18.8,0.0002,0.0002,0.0001,0.0002
,BLANCO REACTIVO,0,,mg/L,9.4,0.0007,0.0007,0.0007,0.0008
,SA000956-021,1.3134,,mg/L,1.6,0.0072,0.0071,0.0073,0.0071
,SA000956-022,14.9111,,mg/L,0.8,0.0801,0.0797,0.0797,0.0808
,SA000956-023,6.5936,,mg/L,0.7,0.0358,0.0358,0.0356,0.0361
,SA000956-024,2.1835,,mg/L,2.3,0.0119,0.0121,0.0116,0.012
,SA000956-025,1.2218,,mg/L,1.4,0.0067,0.0067,0.0067,0.0066
,PATRON,1.009,,mg/L,0.4,0.1333,0.1329,0.133,0.1339
,SA000956-026,1.0757,,mg/L,2.6,0.0059,0.006,0.006,0.0057
,SA000956-027,0.8265,,mg/L,2.1,0.0045,0.0046,0.0044,0.0045
,SA000956-028,0.9226,,mg/L,1.9,0.005,0.0051,0.0051,0.0049
,SA000956-029,0.7662,,mg/L,1.6,0.0042,0.0043,0.0042,0.0042
,SA000956-030,0.9459,,mg/L,3.5,0.0052,0.0052,0.005,0.0054
,PATRON,1.011,,mg/L,0.5,0.1335,0.1338,0.1328,0.134
,BLANCO,0,,mg/L,>100,0,0.0001,0,-0.0001
,BLANCO REACTIVO,0,,mg/L,8.3,0.0007,0.0006,0.0008,0.0007
,SA000956-031,0.7008,,mg/L,3.1,0.0038,0.0037,0.0039,0.0039
,SA000956-032,1.0074,,mg/L,3.2,0.0055,0.0054,0.0057,0.0055
,PATRON,1.0088,,mg/L,0.7,0.1332,0.1341,0.1334,0.1323
,BLANCO,0.0013,,mg/L,58.2,0.0002,0.0001,0.0001,0.0003
,BLANCO REACTIVO,0,,mg/L,4.5,0.0006,0.0007,0.0006,0.0006
