Analista,LRF,,,,,,,,,,,,
Fecha de inicio,07/10/2024 05:20 p. m.  GMT: 07/10/2024 11:20 p. m.,,,,,,,,,,,,
Hoja de trabajo,SA005645_3,,,,,,,,,,,,
Comentario,,,,,,,,,,,,,
Métodos,Au,,,,,,,,,,,,
,,,,,,,,,,,,,
Peso nominal,1,Volumen nominal,1,Nominal Dilution,1,,,,,,,,
Método: Au EFAA30 (Llama),,,,,,,,,,,,,
,,,,,,,,,,,,,
,PATRON,0.5001,,mg/L,2.6,0.0163,0.0006,,,,0.0167,0.0163,0.0159
,BLANCO,-0.0053,,mg/L,>100,-0.0002,-0.0005,,,,0,-0.0001,-0.0004
,BLANCO REACTIVO,0,,mg/L,91,-0.0005,-0.0004,,,,-0.001,-0.0001,-0.0004
,SA005645-001,0.8675,,mg/L,1,0.0808,0.0003,20.01,,,0.0799,0.0811,0.0815
,SA005645-002,0.8331,,mg/L,0.5,0.0777,0.0007,20.03,,,0.0773,0.0777,0.0782
,SA005645-003,0.8113,,mg/L,0.6,0.0756,0.0008,20,,,0.0752,0.0755,0.076
,SA005645-004,0.001,,mg/L,>100,0.0001,-0.0005,2,,,-0.0001,0.0001,0.0003
,SA005645-005,0.0033,,mg/L,>100,0.0003,-0.0005,20.01,,,0.0006,0,0.0004
,PATRON,0.492,,mg/L,1.5,0.016,0.0001,,,,0.0162,0.0157,0.0161
,SA005645-006,0.8873,,mg/L,0.9,0.0829,0.0007,20.06,,,0.0836,0.0829,0.0821
,SA005645-007,0.4459,,mg/L,0.9,0.0416,0.0005,20.02,,,0.0416,0.0419,0.0412
,PATRON,0.501,,mg/L,1.5,0.0163,0.0008,,,,0.0165,0.016,0.0164
,BLANCO,-0.0044,,mg/L,32,-0.0001,0,,,,-0.0002,-0.0001,-0.0002
,BLANCO REACTIVO,0,,mg/L,17.4,-0.0006,-0.0004,,,,-0.0005,-0.0006,-0.0007
